Energy[keV],Count,
1.590,1408,
1.600,1455,
1.610,1456,
1.620,1416,
1.630,1422,
1.640,1434,
1.650,1443,
1.660,1459,
1.670,1411,
1.680,1416,
1.690,1459,
1.700,1512,
1.710,1563,
1.720,1673,
1.730,1586,
1.740,1637,
1.750,1638,
1.760,1593,
1.770,1579,
1.780,1482,
1.790,1411,
1.800,1407,
1.810,1367,
1.820,1342,
1.830,1307,
1.840,1330,
1.850,1301,
1.860,1248,
1.870,1305,
1.880,1281,
1.890,1167,
1.900,1327,
1.910,1445,
1.920,1375,
1.930,1447,
1.940,1711,
1.950,1813,
1.960,2119,
1.970,2509,
1.980,2988,
1.990,3460,
2.000,3966,
2.010,4243,
2.020,4369,
2.030,4221,
2.040,4147,
2.050,3634,
2.060,3280,
2.070,2907,
2.080,2775,
2.090,2627,
2.100,2598,
2.110,2590,
2.120,2528,
2.130,2537,
2.140,2453,
2.150,2413,
2.160,2567,
2.170,2660,
2.180,2985,
2.190,3698,
2.200,5030,
2.210,7296,
2.220,10829,
2.230,16287,
2.240,24035,
2.250,33996,
2.260,45178,
2.270,56421,
2.280,66509,
2.290,72510,
2.300,74103,
2.310,70969,
2.320,64154,
2.330,55745,
2.340,47168,
2.350,40058,
2.360,35530,
2.370,33858,
2.380,33376,
2.390,33150,
2.400,32780,
2.410,31196,
2.420,28247,
2.430,24901,
2.440,21073,
2.450,17430,
2.460,14444,
2.470,12084,
2.480,10148,
2.490,8971,
2.500,7612,
2.510,6736,
2.520,5860,
2.530,5330,
2.540,4449,
2.550,3892,
2.560,3424,
2.570,2891,
2.580,2622,
2.590,2380,
2.600,2166,
2.610,2160,
2.620,1966,
2.630,1923,
2.640,1795,
2.650,1683,
2.660,1555,
2.670,1315,
2.680,1171,
2.690,1014,
2.700,912,
2.710,881,
2.720,878,
2.730,806,
2.740,799,
2.750,842,
2.760,867,
2.770,908,
2.780,970,
2.790,1094,
2.800,1169,
2.810,1276,
2.820,1348,
2.830,1481,
2.840,1402,
2.850,1431,
2.860,1282,
2.870,1289,
2.880,1168,
2.890,1033,
2.900,977,
2.910,894,
2.920,807,
2.930,774,
2.940,785,
2.950,798,
2.960,699,
2.970,738,
2.980,705,
2.990,711,
3.000,679,
3.010,702,
3.020,704,
3.030,694,
3.040,710,
3.050,678,
3.060,676,
3.070,661,
3.080,722,
3.090,659,
3.100,742,
3.110,671,
3.120,683,
3.130,672,
3.140,694,
3.150,685,
3.160,722,
3.170,683,
3.180,727,
3.190,671,
3.200,706,
3.210,675,
3.220,653,
3.230,688,
3.240,712,
3.250,700,
3.260,724,
3.270,687,
3.280,649,
3.290,687,
3.300,644,
3.310,675,
3.320,699,
3.330,692,
3.340,681,
3.350,749,
3.360,701,
3.370,644,
3.380,660,
3.390,684,
3.400,634,
3.410,692,
3.420,703,
3.430,666,
3.440,673,
3.450,667,
3.460,707,
3.470,672,
3.480,698,
3.490,675,
3.500,651,
3.510,640,
3.520,679,
3.530,637,
3.540,649,
3.550,663,
3.560,643,
3.570,625,
3.580,661,
3.590,690,
3.600,671,
3.610,667,
3.620,695,
3.630,681,
3.640,656,
3.650,660,
3.660,662,
3.670,649,
3.680,656,
3.690,648,
3.700,643,
3.710,672,
3.720,645,
3.730,658,
3.740,658,
3.750,627,
3.760,648,
3.770,702,
3.780,607,
3.790,628,
3.800,673,
3.810,646,
3.820,605,
3.830,633,
3.840,653,
3.850,604,
3.860,653,
3.870,618,
3.880,673,
3.890,626,
3.900,663,
3.910,654,
3.920,624,
3.930,658,
3.940,645,
3.950,638,
3.960,666,
3.970,630,
3.980,622,
3.990,628,
4.000,646,
4.010,610,
4.020,615,
4.030,677,
4.040,626,
4.050,613,
4.060,618,
4.070,624,
4.080,612,
4.090,633,
4.100,603,
4.110,653,
4.120,638,
4.130,644,
4.140,645,
4.150,658,
4.160,649,
4.170,639,
4.180,654,
4.190,627,
4.200,646,
4.210,635,
4.220,668,
4.230,663,
4.240,585,
4.250,655,
4.260,639,
4.270,667,
4.280,657,
4.290,645,
4.300,657,
4.310,659,
4.320,629,
4.330,641,
4.340,579,
4.350,618,
4.360,670,
4.370,682,
4.380,636,
4.390,650,
4.400,634,
4.410,621,
4.420,661,
4.430,662,
4.440,665,
4.450,696,
4.460,667,
4.470,649,
4.480,721,
4.490,659,
4.500,720,
4.510,740,
4.520,729,
4.530,750,
4.540,707,
4.550,719,
4.560,742,
4.570,723,
4.580,684,
4.590,707,
4.600,689,
4.610,711,
4.620,690,
4.630,685,
4.640,666,
4.650,663,
4.660,636,
4.670,699,
4.680,667,
4.690,646,
4.700,651,
4.710,699,
4.720,669,
4.730,673,
4.740,670,
4.750,615,
4.760,622,
4.770,597,
4.780,656,
4.790,606,
4.800,602,
4.810,617,
4.820,582,
4.830,608,
4.840,610,
4.850,603,
4.860,612,
4.870,593,
4.880,627,
4.890,651,
4.900,614,
4.910,638,
4.920,650,
4.930,614,
4.940,600,
4.950,588,
4.960,612,
4.970,612,
4.980,623,
4.990,611,
5.000,610,
5.010,595,
5.020,572,
5.030,592,
5.040,521,
5.050,553,
5.060,557,
5.070,570,
5.080,567,
5.090,588,
5.100,567,
5.110,589,
5.120,583,
5.130,554,
5.140,566,
5.150,540,
5.160,583,
5.170,566,
5.180,568,
5.190,591,
5.200,528,
5.210,561,
5.220,525,
5.230,576,
5.240,553,
5.250,559,
5.260,571,
5.270,566,
5.280,623,
5.290,646,
5.300,637,
5.310,663,
5.320,719,
5.330,777,
5.340,868,
5.350,925,
5.360,1075,
5.370,1149,
5.380,1307,
5.390,1331,
5.400,1454,
5.410,1485,
5.420,1509,
5.430,1474,
5.440,1476,
5.450,1395,
5.460,1283,
5.470,1147,
5.480,1019,
5.490,942,
5.500,839,
5.510,741,
5.520,660,
5.530,691,
5.540,633,
5.550,541,
5.560,576,
5.570,571,
5.580,561,
5.590,526,
5.600,544,
5.610,511,
5.620,544,
5.630,559,
5.640,518,
5.650,546,
5.660,515,
5.670,525,
5.680,533,
5.690,547,
5.700,527,
5.710,548,
5.720,549,
5.730,536,
5.740,496,
5.750,520,
5.760,517,
5.770,533,
5.780,555,
5.790,472,
5.800,514,
5.810,519,
5.820,522,
5.830,520,
5.840,572,
5.850,571,
5.860,566,
5.870,556,
5.880,559,
5.890,576,
5.900,601,
5.910,600,
5.920,648,
5.930,610,
5.940,639,
5.950,660,
5.960,659,
5.970,625,
5.980,652,
5.990,610,
6.000,572,
6.010,603,
6.020,594,
6.030,544,
6.040,512,
6.050,491,
6.060,533,
6.070,514,
6.080,503,
6.090,472,
6.100,512,
6.110,471,
6.120,551,
6.130,504,
6.140,496,
6.150,503,
6.160,485,
6.170,536,
6.180,499,
6.190,548,
6.200,514,
6.210,550,
6.220,482,
6.230,561,
6.240,537,
6.250,530,
6.260,551,
6.270,566,
6.280,546,
6.290,639,
6.300,664,
6.310,674,
6.320,703,
6.330,787,
6.340,875,
6.350,904,
6.360,993,
6.370,1080,
6.380,1111,
6.390,1155,
6.400,1197,
6.410,1205,
6.420,1197,
6.430,1095,
6.440,1047,
6.450,1007,
6.460,959,
6.470,850,
6.480,817,
6.490,716,
6.500,636,
6.510,665,
6.520,602,
6.530,556,
6.540,488,
6.550,509,
6.560,489,
6.570,482,
6.580,489,
6.590,458,
6.600,503,
6.610,498,
6.620,511,
6.630,482,
6.640,502,
6.650,470,
6.660,460,
6.670,494,
6.680,487,
6.690,476,
6.700,479,
6.710,508,
6.720,466,
6.730,514,
6.740,460,
6.750,519,
6.760,486,
6.770,536,
6.780,480,
6.790,544,
6.800,553,
6.810,591,
6.820,581,
6.830,635,
6.840,672,
6.850,783,
6.860,834,
6.870,920,
6.880,990,
6.890,1113,
6.900,1160,
6.910,1191,
6.920,1293,
6.930,1219,
6.940,1271,
6.950,1228,
6.960,1211,
6.970,1205,
6.980,1105,
6.990,1017,
7.000,995,
7.010,840,
7.020,851,
7.030,726,
7.040,709,
7.050,656,
7.060,608,
7.070,561,
7.080,594,
7.090,622,
7.100,565,
7.110,568,
7.120,521,
7.130,505,
7.140,473,
7.150,488,
7.160,456,
7.170,465,
7.180,527,
7.190,482,
7.200,477,
7.210,459,
7.220,436,
7.230,463,
7.240,461,
7.250,475,
7.260,421,
7.270,477,
7.280,451,
7.290,451,
7.300,466,
7.310,450,
7.320,416,
7.330,445,
7.340,421,
7.350,431,
7.360,404,
7.370,436,
7.380,473,
7.390,446,
7.400,470,
7.410,426,
7.420,456,
7.430,418,
7.440,423,
7.450,451,
7.460,438,
7.470,449,
7.480,452,
7.490,396,
7.500,439,
7.510,423,
7.520,438,
7.530,463,
7.540,413,
7.550,442,
7.560,434,
7.570,509,
7.580,426,
7.590,483,
7.600,467,
7.610,490,
7.620,485,
7.630,486,
7.640,512,
7.650,486,
7.660,490,
7.670,537,
7.680,487,
7.690,480,
7.700,490,
7.710,471,
7.720,466,
7.730,490,
7.740,460,
7.750,446,
7.760,448,
7.770,476,
7.780,403,
7.790,437,
7.800,440,
7.810,464,
7.820,491,
7.830,506,
7.840,531,
7.850,552,
7.860,580,
7.870,693,
7.880,752,
7.890,943,
7.900,1052,
7.910,1423,
7.920,1724,
7.930,2182,
7.940,2759,
7.950,3528,
7.960,4094,
7.970,5107,
7.980,5916,
7.990,6986,
8.000,7803,
8.010,8571,
8.020,9224,
8.030,9916,
8.040,9932,
8.050,10223,
8.060,9798,
8.070,9504,
8.080,8720,
8.090,8101,
8.100,7136,
8.110,6044,
8.120,5207,
8.130,4391,
8.140,3534,
8.150,2882,
8.160,2252,
8.170,1892,
8.180,1440,
8.190,1134,
8.200,969,
8.210,787,
8.220,685,
8.230,635,
8.240,555,
8.250,485,
8.260,498,
8.270,453,
8.280,454,
8.290,438,
8.300,391,
8.310,416,
8.320,429,
8.330,450,
8.340,406,
8.350,398,
8.360,416,
8.370,420,
8.380,433,
8.390,404,
8.400,415,
8.410,373,
8.420,408,
8.430,388,
8.440,402,
8.450,394,
8.460,401,
8.470,408,
8.480,412,
8.490,377,
8.500,391,
8.510,418,
8.520,372,
8.530,376,
8.540,364,
8.550,399,
8.560,396,
8.570,386,
8.580,408,
8.590,419,
8.600,375,
8.610,397,
8.620,412,
8.630,441,
8.640,420,
8.650,422,
8.660,417,
8.670,421,
8.680,397,
8.690,426,
8.700,402,
8.710,460,
8.720,454,
8.730,453,
8.740,486,
8.750,491,
8.760,529,
8.770,577,
8.780,628,
8.790,742,
8.800,775,
8.810,866,
8.820,964,
8.830,1085,
8.840,1234,
8.850,1387,
8.860,1498,
8.870,1610,
8.880,1728,
8.890,1824,
8.900,1807,
8.910,1787,
8.920,1874,
8.930,1775,
8.940,1645,
8.950,1506,
8.960,1469,
8.970,1324,
8.980,1148,
8.990,1018,
9.000,898,
9.010,784,
9.020,654,
9.030,599,
9.040,546,
9.050,465,
9.060,432,
9.070,399,
9.080,369,
9.090,361,
9.100,333,
9.110,359,
9.120,351,
9.130,328,
9.140,350,
9.150,361,
9.160,391,
9.170,358,
9.180,393,
9.190,358,
9.200,420,
9.210,416,
9.220,439,
9.230,423,
9.240,391,
9.250,441,
9.260,395,
9.270,441,
9.280,433,
9.290,402,
9.300,417,
9.310,396,
9.320,429,
9.330,392,
9.340,386,
9.350,386,
9.360,362,
9.370,351,
9.380,350,
9.390,331,
9.400,368,
9.410,329,
9.420,368,
9.430,335,
9.440,329,
9.450,344,
9.460,297,
9.470,328,
9.480,308,
9.490,330,
9.500,358,
9.510,313,
9.520,332,
9.530,319,
9.540,330,
9.550,357,
9.560,321,
9.570,324,
9.580,302,
9.590,322,
9.600,292,
9.610,318,
9.620,305,
9.630,327,
9.640,318,
9.650,325,
9.660,328,
9.670,319,
9.680,290,
9.690,334,
9.700,283,
9.710,305,
9.720,314,
9.730,276,
9.740,284,
9.750,270,
9.760,304,
9.770,328,
9.780,310,
9.790,295,
9.800,309,
9.810,299,
9.820,298,
9.830,313,
9.840,299,
9.850,268,
9.860,296,
9.870,290,
9.880,296,
9.890,294,
9.900,320,
9.910,284,
9.920,264,
9.930,278,
9.940,276,
9.950,267,
9.960,284,
9.970,264,
9.980,322,
9.990,299,
10.000,286,
10.010,299,
10.020,312,
10.030,256,
10.040,294,
10.050,305,
10.060,254,
10.070,261,
10.080,283,
10.090,253,
10.100,291,
10.110,278,
10.120,289,
10.130,271,
10.140,288,
10.150,289,
10.160,294,
10.170,305,
10.180,293,
10.190,270,
10.200,296,
10.210,306,
10.220,308,
10.230,293,
10.240,269,
10.250,291,
10.260,286,
10.270,291,
10.280,303,
10.290,291,
10.300,273,
10.310,292,
10.320,296,
10.330,276,
10.340,277,
10.350,289,
10.360,289,
10.370,334,
10.380,286,
10.390,294,
10.400,282,
10.410,337,
10.420,279,
10.430,286,
10.440,287,
10.450,306,
10.460,318,
10.470,314,
10.480,318,
10.490,308,
10.500,335,
10.510,338,
10.520,298,
10.530,306,
10.540,350,
10.550,325,
10.560,298,
10.570,288,
10.580,334,
10.590,264,
10.600,263,
10.610,290,
10.620,289,
10.630,298,
10.640,290,
10.650,283,
10.660,275,
10.670,266,
10.680,262,
10.690,242,
10.700,266,
10.710,249,
10.720,232,
10.730,253,
10.740,254,
10.750,229,
10.760,274,
10.770,272,
10.780,246,
10.790,238,
10.800,238,
10.810,265,
10.820,235,
10.830,297,
10.840,262,
10.850,234,
10.860,246,
10.870,255,
10.880,285,
10.890,243,
10.900,244,
10.910,271,
10.920,236,
10.930,255,
10.940,266,
10.950,217,
10.960,258,
10.970,254,
10.980,263,
10.990,266,
11.000,231,
11.010,246,
11.020,227,
11.030,259,
11.040,254,
11.050,224,
11.060,212,
11.070,238,
11.080,266,
11.090,275,
11.100,230,
11.110,280,
11.120,215,
11.130,249,
11.140,235,
11.150,252,
11.160,261,
11.170,227,
11.180,239,
11.190,245,
11.200,249,
11.210,263,
11.220,250,
11.230,230,
11.240,224,
11.250,232,
11.260,243,
11.270,228,
11.280,222,
11.290,256,
11.300,245,
11.310,251,
11.320,215,
11.330,239,
11.340,237,
11.350,237,
11.360,238,
11.370,218,
11.380,233,
11.390,220,
11.400,258,
11.410,241,
11.420,218,
11.430,228,
11.440,239,
11.450,238,
11.460,234,
11.470,237,
11.480,248,
11.490,210,
11.500,219,
11.510,230,
11.520,216,
11.530,223,
11.540,210,
11.550,236,
11.560,210,
11.570,246,
11.580,230,
11.590,238,
11.600,211,
11.610,244,
11.620,222,
11.630,225,
11.640,214,
11.650,243,
11.660,238,
11.670,223,
11.680,207,
11.690,201,
11.700,241,
11.710,216,
11.720,223,
11.730,193,
11.740,226,
11.750,211,
11.760,226,
11.770,221,
11.780,230,
11.790,216,
11.800,206,
11.810,229,
11.820,196,
11.830,214,
11.840,220,
11.850,222,
11.860,213,
11.870,235,
11.880,198,
11.890,235,
11.900,214,
11.910,214,
11.920,221,
11.930,232,
11.940,203,
11.950,211,
11.960,229,
11.970,236,
11.980,210,
11.990,213,
12.000,221,
12.010,194,
12.020,225,
12.030,201,
12.040,218,
12.050,206,
12.060,178,
12.070,211,
12.080,186,
12.090,189,
12.100,181,
12.110,215,
12.120,210,
12.130,213,
12.140,193,
12.150,203,
12.160,189,
12.170,200,
12.180,174,
12.190,210,
12.200,197,
12.210,229,
12.220,212,
12.230,208,
12.240,178,
12.250,196,
12.260,188,
12.270,195,
12.280,207,
12.290,240,
12.300,202,
12.310,201,
12.320,193,
12.330,183,
12.340,212,
12.350,166,
12.360,194,
12.370,188,
12.380,185,
12.390,211,
12.400,202,
12.410,213,
12.420,216,
12.430,210,
12.440,213,
12.450,193,
12.460,183,
12.470,185,
12.480,212,
12.490,183,
12.500,187,
12.510,193,
12.520,189,
12.530,221,
12.540,187,
12.550,218,
12.560,203,
12.570,193,
12.580,196,
12.590,199,
12.600,162,
12.610,199,
12.620,218,
12.630,198,
12.640,197,
12.650,187,
12.660,191,
12.670,182,
12.680,214,
12.690,192,
12.700,190,
12.710,202,
12.720,183,
12.730,169,
12.740,192,
12.750,196,
12.760,199,
12.770,177,
12.780,210,
12.790,177,
12.800,192,
12.810,177,
12.820,178,
12.830,176,
12.840,171,
12.850,199,
12.860,192,
12.870,182,
12.880,198,
12.890,184,
12.900,179,
12.910,187,
12.920,195,
12.930,195,
12.940,183,
12.950,204,
12.960,181,
12.970,193,
12.980,188,
12.990,179,
13.000,188,
13.010,174,
13.020,193,
13.030,190,
13.040,184,
13.050,171,
13.060,183,
13.070,196,
13.080,179,
13.090,178,
13.100,171,
13.110,184,
13.120,166,
13.130,179,
13.140,172,
13.150,173,
13.160,175,
13.170,154,
13.180,170,
13.190,197,
13.200,159,
13.210,185,
13.220,170,
13.230,190,
13.240,167,
13.250,176,
13.260,170,
13.270,177,
13.280,153,
13.290,173,
13.300,184,
13.310,198,
13.320,183,
13.330,161,
13.340,184,
13.350,157,
13.360,156,
13.370,164,
13.380,141,
13.390,161,
13.400,172,
13.410,158,
13.420,182,
13.430,163,
13.440,170,
13.450,157,
13.460,178,
13.470,147,
13.480,162,
13.490,162,
13.500,157,
13.510,141,
13.520,170,
13.530,158,
13.540,189,
13.550,159,
13.560,183,
13.570,160,
13.580,168,
13.590,164,
13.600,162,
13.610,150,
13.620,170,
13.630,188,
13.640,145,
13.650,159,
13.660,167,
13.670,159,
13.680,156,
13.690,169,
13.700,161,
13.710,150,
13.720,151,
13.730,174,
13.740,151,
13.750,163,
13.760,148,
13.770,134,
13.780,154,
13.790,152,
13.800,138,
13.810,158,
13.820,153,
13.830,173,
13.840,164,
13.850,170,
13.860,141,
13.870,155,
13.880,170,
13.890,148,
13.900,143,
13.910,138,
13.920,145,
13.930,174,
13.940,135,
13.950,176,
13.960,151,
13.970,156,
13.980,160,
13.990,171,
14.000,152,
14.010,135,
14.020,119,
14.030,172,
14.040,153,
14.050,139,
14.060,157,
14.070,152,
14.080,130,
14.090,141,
14.100,132,
14.110,136,
14.120,159,
14.130,153,
14.140,151,
14.150,162,
14.160,146,
14.170,156,
14.180,137,
14.190,142,
14.200,126,
14.210,146,
14.220,157,
14.230,162,
14.240,147,
14.250,142,
14.260,161,
14.270,123,
14.280,124,
14.290,140,
14.300,136,
14.310,155,
14.320,137,
14.330,141,
14.340,138,
14.350,140,
14.360,164,
14.370,122,
14.380,155,
14.390,122,
14.400,125,
14.410,133,
14.420,138,
14.430,147,
14.440,123,
14.450,138,
14.460,136,
14.470,122,
14.480,125,
14.490,129,
14.500,145,
14.510,131,
14.520,137,
14.530,142,
14.540,132,
14.550,146,
14.560,128,
14.570,148,
14.580,131,
14.590,126,
14.600,121,
14.610,127,
14.620,111,
14.630,123,
14.640,121,
14.650,127,
14.660,137,
14.670,110,
14.680,136,
14.690,128,
14.700,147,
14.710,146,
14.720,147,
14.730,148,
14.740,144,
14.750,135,
14.760,135,
14.770,127,
14.780,138,
14.790,127,
14.800,124,
14.810,130,
14.820,147,
14.830,129,
14.840,137,
14.850,146,
14.860,120,
14.870,128,
14.880,124,
14.890,138,
14.900,116,
14.910,140,
14.920,122,
14.930,137,
14.940,126,
14.950,125,
14.960,142,
14.970,118,
14.980,127,
14.990,141,
15.000,134,
15.010,105,
15.020,127,
15.030,141,
15.040,146,
15.050,130,
15.060,132,
15.070,133,
15.080,120,
15.090,105,
15.100,129,
15.110,123,
15.120,137,
15.130,120,
15.140,128,
15.150,124,
15.160,103,
15.170,114,
15.180,109,
15.190,118,
15.200,119,
15.210,128,
15.220,124,
15.230,139,
15.240,145,
15.250,115,
15.260,131,
15.270,138,
15.280,117,
15.290,125,
15.300,100,
15.310,117,
15.320,127,
15.330,130,
15.340,116,
15.350,138,
15.360,129,
15.370,118,
15.380,111,
15.390,136,
15.400,98,
15.410,134,
15.420,125,
15.430,126,
15.440,109,
15.450,120,
15.460,124,
15.470,123,
15.480,93,
15.490,105,
15.500,123,
15.510,127,
15.520,121,
15.530,132,
15.540,138,
15.550,118,
15.560,112,
15.570,105,
15.580,102,
15.590,122,
15.600,133,
15.610,115,
15.620,134,
15.630,122,
15.640,125,
15.650,129,
15.660,131,
15.670,115,
15.680,111,
15.690,124,
15.700,126,
15.710,118,
15.720,142,
15.730,115,
15.740,130,
15.750,128,
15.760,113,
15.770,97,
15.780,102,
15.790,102,
15.800,110,
15.810,89,
15.820,117,
15.830,118,
15.840,110,
15.850,126,
15.860,110,
15.870,103,
15.880,117,
15.890,114,
15.900,118,
15.910,137,
15.920,94,
15.930,106,
15.940,118,
15.950,112,
15.960,116,
15.970,114,
15.980,107,
15.990,120,
16.000,118,
16.010,97,
16.020,105,
16.030,111,
16.040,129,
16.050,115,
16.060,104,
16.070,119,
16.080,102,
16.090,129,
16.100,123,
16.110,121,
16.120,118,
16.130,95,
16.140,114,
16.150,111,
16.160,112,
16.170,108,
16.180,103,
16.190,99,
16.200,123,
16.210,92,
16.220,95,
16.230,112,
16.240,105,
16.250,93,
16.260,104,
16.270,123,
16.280,126,
16.290,107,
16.300,110,
16.310,100,
16.320,94,
16.330,109,
16.340,91,
16.350,105,
16.360,112,
16.370,110,
16.380,109,
16.390,106,
16.400,111,
16.410,109,
16.420,101,
16.430,101,
16.440,121,
16.450,122,
16.460,105,
16.470,100,
16.480,104,
16.490,123,
16.500,121,
16.510,128,
16.520,97,
16.530,91,
16.540,105,
16.550,111,
16.560,106,
16.570,110,
16.580,111,
16.590,95,
16.600,103,
16.610,135,
16.620,109,
16.630,94,
16.640,103,
16.650,113,
16.660,121,
16.670,111,
16.680,115,
16.690,133,
16.700,103,
16.710,103,
16.720,142,
16.730,111,
16.740,115,
16.750,103,
16.760,113,
16.770,109,
16.780,110,
16.790,121,
16.800,117,
16.810,121,
16.820,105,
16.830,94,
16.840,103,
16.850,107,
16.860,101,
16.870,108,
16.880,111,
16.890,122,
16.900,107,
16.910,111,
16.920,113,
16.930,104,
16.940,98,
16.950,111,
16.960,110,
16.970,123,
16.980,104,
16.990,123,
17.000,134,
17.010,122,
17.020,116,
17.030,138,
17.040,103,
17.050,115,
17.060,121,
17.070,136,
17.080,143,
17.090,128,
17.100,136,
17.110,170,
17.120,179,
17.130,185,
17.140,200,
17.150,258,
17.160,279,
17.170,305,
17.180,400,
17.190,457,
17.200,555,
17.210,665,
17.220,793,
17.230,926,
17.240,1087,
17.250,1337,
17.260,1581,
17.270,1714,
17.280,1962,
17.290,2279,
17.300,2594,
17.310,2883,
17.320,3167,
17.330,3562,
17.340,3918,
17.350,4303,
17.360,4609,
17.370,4864,
17.380,5153,
17.390,5394,
17.400,5700,
17.410,5937,
17.420,6129,
17.430,6248,
17.440,6201,
17.450,6348,
17.460,6219,
17.470,6223,
17.480,6089,
17.490,5797,
17.500,5523,
17.510,5318,
17.520,4883,
17.530,4561,
17.540,4214,
17.550,3895,
17.560,3422,
17.570,3155,
17.580,2717,
17.590,2402,
17.600,2054,
17.610,1783,
17.620,1522,
17.630,1285,
17.640,1088,
17.650,847,
17.660,759,
17.670,579,
17.680,526,
17.690,454,
17.700,337,
17.710,275,
17.720,255,
17.730,190,
17.740,182,
17.750,149,
17.760,161,
17.770,124,
17.780,115,
17.790,132,
17.800,111,
17.810,88,
17.820,95,
17.830,84,
17.840,104,
17.850,102,
17.860,90,
17.870,100,
17.880,108,
17.890,100,
17.900,80,
17.910,98,
17.920,95,
17.930,74,
17.940,85,
17.950,96,
17.960,89,
17.970,87,
17.980,83,
17.990,100,
18.000,86,
18.010,86,
18.020,72,
18.030,91,
18.040,85,
18.050,63,
18.060,81,
18.070,91,
18.080,99,
18.090,92,
18.100,83,
18.110,77,
18.120,72,
18.130,84,
18.140,81,
18.150,96,
18.160,75,
18.170,71,
18.180,97,
18.190,81,
18.200,86,
18.210,88,
18.220,68,
18.230,72,
18.240,83,
18.250,67,
18.260,62,
18.270,61,
18.280,72,
18.290,63,
18.300,68,
18.310,67,
18.320,86,
18.330,63,
18.340,85,
18.350,73,
18.360,69,
18.370,75,
18.380,83,
18.390,82,
18.400,65,
18.410,75,
18.420,66,
18.430,73,
18.440,65,
18.450,62,
18.460,68,
18.470,85,
18.480,76,
18.490,59,
18.500,65,
18.510,77,
18.520,68,
18.530,82,
18.540,80,
18.550,78,
18.560,66,
18.570,76,
18.580,72,
18.590,77,
18.600,71,
18.610,74,
18.620,77,
18.630,68,
18.640,70,
18.650,71,
18.660,66,
18.670,83,
18.680,79,
18.690,74,
18.700,87,
18.710,53,
18.720,61,
18.730,65,
18.740,72,
18.750,73,
18.760,83,
18.770,67,
18.780,67,
18.790,61,
18.800,83,
18.810,69,
18.820,62,
18.830,49,
18.840,69,
18.850,54,
18.860,65,
18.870,78,
18.880,67,
18.890,66,
18.900,71,
18.910,65,
18.920,53,
18.930,71,
18.940,81,
18.950,79,
18.960,65,
18.970,72,
18.980,70,
18.990,68,
19.000,55,
19.010,67,
19.020,71,
19.030,74,
19.040,59,
19.050,64,
19.060,58,
19.070,61,
19.080,72,
19.090,74,
19.100,60,
19.110,71,
19.120,75,
19.130,65,
19.140,68,
19.150,60,
19.160,55,
19.170,82,
19.180,75,
19.190,67,
19.200,58,
19.210,61,
19.220,63,
19.230,64,
19.240,50,
19.250,71,
19.260,68,
19.270,78,
19.280,66,
19.290,89,
19.300,79,
19.310,86,
19.320,98,
19.330,98,
19.340,103,
19.350,107,
19.360,115,
19.370,120,
19.380,131,
19.390,162,
