Energy[keV],Count,
18.600,166,
18.610,177,
18.620,172,
18.630,167,
18.640,159,
18.650,182,
18.660,162,
18.670,175,
18.680,164,
18.690,185,
18.700,153,
18.710,174,
18.720,188,
18.730,171,
18.740,180,
18.750,165,
18.760,174,
18.770,182,
18.780,172,
18.790,154,
18.800,188,
18.810,167,
18.820,163,
18.830,168,
18.840,160,
18.850,197,
18.860,152,
18.870,163,
18.880,172,
18.890,168,
18.900,183,
18.910,174,
18.920,181,
18.930,154,
18.940,187,
18.950,163,
18.960,182,
18.970,196,
18.980,139,
18.990,185,
19.000,173,
19.010,211,
19.020,196,
19.030,188,
19.040,163,
19.050,179,
19.060,167,
19.070,191,
19.080,186,
19.090,178,
19.100,167,
19.110,166,
19.120,166,
19.130,165,
19.140,160,
19.150,165,
19.160,174,
19.170,171,
19.180,191,
19.190,192,
19.200,197,
19.210,162,
19.220,202,
19.230,201,
19.240,200,
19.250,162,
19.260,171,
19.270,202,
19.280,179,
19.290,192,
19.300,212,
19.310,224,
19.320,213,
19.330,234,
19.340,260,
19.350,236,
19.360,283,
19.370,277,
19.380,339,
19.390,385,
19.400,430,
19.410,522,
19.420,565,
19.430,632,
19.440,696,
19.450,848,
19.460,980,
19.470,1079,
19.480,1111,
19.490,1326,
19.500,1428,
19.510,1602,
19.520,1775,
19.530,1905,
19.540,2012,
19.550,2133,
19.560,2241,
19.570,2282,
19.580,2304,
19.590,2353,
19.600,2479,
19.610,2404,
19.620,2291,
19.630,2345,
19.640,2219,
19.650,2057,
19.660,1980,
19.670,1823,
19.680,1731,
19.690,1640,
19.700,1486,
19.710,1371,
19.720,1196,
19.730,1102,
19.740,1010,
19.750,916,
19.760,799,
19.770,747,
19.780,698,
19.790,648,
19.800,598,
19.810,541,
19.820,554,
19.830,500,
19.840,465,
19.850,449,
19.860,482,
19.870,436,
19.880,482,
19.890,476,
19.900,456,
19.910,506,
19.920,496,
19.930,485,
19.940,487,
19.950,521,
19.960,452,
19.970,500,
19.980,493,
19.990,474,
20.000,448,
20.010,436,
20.020,443,
20.030,432,
20.040,372,
20.050,356,
20.060,347,
20.070,315,
20.080,276,
20.090,254,
20.100,261,
20.110,248,
20.120,219,
20.130,214,
20.140,192,
20.150,186,
20.160,162,
20.170,172,
20.180,152,
20.190,155,
20.200,144,
20.210,128,
20.220,160,
20.230,134,
20.240,121,
20.250,162,
20.260,124,
20.270,145,
20.280,127,
20.290,128,
20.300,110,
20.310,142,
20.320,112,
20.330,116,
20.340,132,
20.350,133,
20.360,112,
20.370,115,
20.380,135,
20.390,115,
20.400,121,
20.410,104,
20.420,120,
20.430,132,
20.440,121,
20.450,121,
20.460,110,
20.470,124,
20.480,134,
20.490,121,
20.500,111,
20.510,127,
20.520,143,
20.530,114,
20.540,123,
20.550,118,
20.560,121,
20.570,115,
20.580,110,
20.590,115,
20.600,105,
20.610,120,
20.620,83,
20.630,111,
20.640,119,
20.650,132,
20.660,111,
20.670,130,
20.680,116,
20.690,101,
20.700,92,
20.710,122,
20.720,118,
20.730,113,
20.740,123,
20.750,103,
20.760,86,
20.770,103,
20.780,102,
20.790,86,
20.800,96,
20.810,109,
20.820,96,
20.830,106,
20.840,109,
20.850,105,
20.860,104,
20.870,96,
20.880,105,
20.890,99,
20.900,115,
20.910,97,
20.920,101,
20.930,93,
20.940,83,
20.950,100,
20.960,118,
20.970,105,
20.980,119,
20.990,94,
21.000,105,
21.010,110,
21.020,99,
21.030,91,
21.040,107,
21.050,108,
21.060,104,
21.070,119,
21.080,84,
21.090,106,
21.100,98,
21.110,99,
21.120,117,
21.130,113,
21.140,97,
21.150,117,
21.160,108,
21.170,103,
21.180,107,
21.190,118,
21.200,102,
21.210,117,
21.220,106,
21.230,113,
21.240,109,
21.250,112,
21.260,106,
21.270,115,
21.280,96,
21.290,83,
21.300,91,
21.310,76,
21.320,104,
21.330,92,
21.340,102,
21.350,91,
21.360,88,
21.370,102,
21.380,98,
21.390,102,
21.400,113,
21.410,73,
21.420,92,
21.430,97,
21.440,96,
21.450,97,
21.460,108,
21.470,104,
21.480,83,
21.490,91,
21.500,74,
21.510,92,
21.520,95,
21.530,93,
21.540,97,
21.550,87,
21.560,115,
21.570,108,
21.580,101,
21.590,91,
21.600,97,
21.610,112,
21.620,92,
21.630,84,
21.640,110,
21.650,94,
21.660,96,
21.670,99,
21.680,100,
21.690,94,
21.700,90,
21.710,83,
21.720,110,
21.730,91,
21.740,94,
21.750,91,
21.760,106,
21.770,92,
21.780,101,
21.790,84,
21.800,95,
21.810,92,
21.820,92,
21.830,105,
21.840,81,
21.850,97,
21.860,95,
21.870,98,
21.880,95,
21.890,119,
21.900,107,
21.910,93,
21.920,91,
21.930,98,
21.940,83,
21.950,105,
21.960,100,
21.970,87,
21.980,94,
21.990,93,
22.000,97,
22.010,105,
22.020,92,
22.030,89,
22.040,105,
22.050,105,
22.060,95,
22.070,92,
22.080,90,
22.090,101,
22.100,102,
22.110,82,
22.120,94,
22.130,83,
22.140,99,
22.150,85,
22.160,88,
22.170,70,
22.180,110,
22.190,76,
22.200,100,
22.210,93,
22.220,91,
22.230,91,
22.240,80,
22.250,105,
22.260,91,
22.270,84,
22.280,93,
22.290,72,
22.300,75,
22.310,97,
22.320,88,
22.330,106,
22.340,86,
22.350,87,
22.360,72,
22.370,93,
22.380,103,
22.390,92,
22.400,100,
22.410,90,
22.420,94,
22.430,94,
22.440,80,
22.450,91,
22.460,75,
22.470,79,
22.480,84,
22.490,87,
22.500,83,
22.510,71,
22.520,78,
22.530,79,
22.540,86,
22.550,92,
22.560,75,
22.570,74,
22.580,97,
22.590,105,
22.600,102,
22.610,90,
22.620,75,
22.630,76,
22.640,77,
22.650,88,
22.660,75,
22.670,78,
22.680,91,
22.690,78,
22.700,73,
22.710,72,
22.720,73,
22.730,73,
22.740,73,
22.750,91,
22.760,80,
22.770,88,
22.780,76,
22.790,79,
22.800,74,
22.810,80,
22.820,111,
22.830,75,
22.840,67,
22.850,86,
22.860,84,
22.870,58,
22.880,78,
22.890,87,
22.900,82,
22.910,78,
22.920,77,
22.930,79,
22.940,75,
22.950,84,
22.960,63,
22.970,67,
22.980,66,
22.990,75,
23.000,74,
23.010,64,
23.020,73,
23.030,79,
23.040,80,
23.050,66,
23.060,58,
23.070,103,
23.080,80,
23.090,67,
23.100,71,
23.110,68,
23.120,68,
23.130,80,
23.140,64,
23.150,72,
23.160,71,
23.170,73,
23.180,92,
23.190,82,
23.200,80,
23.210,65,
23.220,69,
23.230,84,
23.240,61,
23.250,71,
23.260,65,
23.270,71,
23.280,86,
23.290,63,
23.300,86,
23.310,72,
23.320,95,
23.330,99,
23.340,64,
23.350,74,
23.360,60,
23.370,72,
23.380,62,
23.390,71,
23.400,83,
23.410,67,
23.420,71,
23.430,83,
23.440,79,
23.450,75,
23.460,66,
23.470,82,
23.480,67,
23.490,80,
23.500,80,
23.510,74,
23.520,51,
23.530,92,
23.540,57,
23.550,66,
23.560,64,
23.570,60,
23.580,71,
23.590,73,
23.600,71,
23.610,71,
23.620,78,
23.630,72,
23.640,66,
23.650,65,
23.660,62,
23.670,64,
23.680,55,
23.690,82,
23.700,72,
23.710,69,
23.720,68,
23.730,83,
23.740,63,
23.750,81,
23.760,78,
23.770,69,
23.780,73,
23.790,70,
23.800,87,
23.810,76,
23.820,70,
23.830,76,
23.840,75,
23.850,76,
23.860,65,
23.870,66,
23.880,66,
23.890,73,
23.900,61,
23.910,54,
23.920,63,
23.930,74,
23.940,66,
23.950,62,
23.960,78,
23.970,68,
23.980,62,
23.990,57,
24.000,76,
24.010,65,
24.020,60,
24.030,76,
24.040,70,
24.050,58,
24.060,59,
24.070,51,
24.080,55,
24.090,73,
24.100,72,
24.110,60,
24.120,54,
24.130,84,
24.140,63,
24.150,67,
24.160,64,
24.170,71,
24.180,59,
24.190,54,
24.200,70,
24.210,62,
24.220,57,
24.230,54,
24.240,67,
24.250,74,
24.260,52,
24.270,69,
24.280,60,
24.290,53,
24.300,60,
24.310,51,
24.320,57,
24.330,45,
24.340,61,
24.350,66,
24.360,70,
24.370,65,
24.380,62,
24.390,60,
24.400,60,
24.410,60,
24.420,54,
24.430,55,
24.440,62,
24.450,67,
24.460,49,
24.470,62,
24.480,69,
24.490,69,
24.500,53,
24.510,59,
24.520,54,
24.530,61,
24.540,49,
24.550,60,
24.560,71,
24.570,70,
24.580,61,
24.590,63,
24.600,61,
24.610,61,
24.620,56,
24.630,72,
24.640,60,
24.650,65,
24.660,53,
24.670,56,
24.680,65,
24.690,78,
24.700,47,
24.710,60,
24.720,58,
24.730,58,
24.740,66,
24.750,50,
24.760,61,
24.770,54,
24.780,62,
24.790,46,
24.800,52,
24.810,54,
24.820,69,
24.830,66,
24.840,63,
24.850,43,
24.860,63,
24.870,59,
24.880,50,
24.890,55,
24.900,55,
24.910,62,
24.920,79,
24.930,73,
24.940,62,
24.950,50,
24.960,79,
24.970,63,
24.980,70,
24.990,74,
25.000,75,
25.010,65,
25.020,67,
25.030,60,
25.040,67,
25.050,59,
25.060,66,
25.070,67,
25.080,71,
25.090,57,
25.100,77,
25.110,69,
25.120,69,
25.130,71,
25.140,82,
25.150,56,
25.160,60,
25.170,79,
25.180,71,
25.190,90,
25.200,66,
25.210,90,
25.220,73,
25.230,66,
25.240,66,
25.250,77,
25.260,75,
25.270,59,
25.280,57,
25.290,72,
25.300,57,
25.310,85,
25.320,64,
25.330,58,
25.340,75,
25.350,63,
25.360,67,
25.370,88,
25.380,53,
25.390,68,
25.400,63,
25.410,50,
25.420,70,
25.430,65,
25.440,47,
25.450,62,
25.460,44,
25.470,59,
25.480,57,
25.490,64,
25.500,65,
25.510,60,
25.520,62,
25.530,68,
25.540,67,
25.550,60,
25.560,69,
25.570,67,
25.580,48,
25.590,62,
25.600,45,
25.610,56,
25.620,50,
25.630,46,
25.640,52,
25.650,64,
25.660,61,
25.670,52,
25.680,61,
25.690,43,
25.700,57,
25.710,55,
25.720,49,
25.730,51,
25.740,59,
25.750,48,
25.760,44,
25.770,58,
25.780,48,
25.790,47,
25.800,55,
25.810,50,
25.820,52,
25.830,49,
25.840,55,
25.850,48,
25.860,57,
25.870,50,
25.880,42,
25.890,58,
25.900,44,
25.910,39,
25.920,54,
25.930,46,
25.940,54,
25.950,47,
25.960,50,
25.970,51,
25.980,53,
25.990,40,
26.000,55,
26.010,50,
26.020,58,
26.030,52,
26.040,53,
26.050,59,
26.060,45,
26.070,48,
26.080,43,
26.090,54,
26.100,47,
26.110,53,
26.120,45,
26.130,44,
26.140,37,
26.150,55,
26.160,63,
26.170,44,
26.180,40,
26.190,57,
26.200,43,
26.210,50,
26.220,53,
26.230,36,
26.240,35,
26.250,42,
26.260,39,
26.270,47,
26.280,58,
26.290,39,
26.300,51,
26.310,38,
26.320,55,
26.330,35,
26.340,57,
26.350,67,
26.360,55,
26.370,52,
26.380,53,
26.390,50,
26.400,41,
26.410,42,
26.420,48,
26.430,46,
26.440,45,
26.450,39,
26.460,49,
26.470,39,
26.480,46,
26.490,55,
26.500,49,
26.510,37,
26.520,48,
26.530,50,
26.540,38,
26.550,57,
26.560,53,
26.570,50,
26.580,37,
26.590,41,
26.600,44,
26.610,47,
26.620,41,
26.630,53,
26.640,56,
26.650,39,
26.660,49,
26.670,48,
26.680,33,
26.690,49,
26.700,45,
26.710,44,
26.720,35,
26.730,42,
26.740,45,
26.750,48,
26.760,48,
26.770,37,
26.780,34,
26.790,66,
26.800,46,
26.810,36,
26.820,39,
26.830,40,
26.840,31,
26.850,33,
26.860,36,
26.870,40,
26.880,38,
26.890,36,
26.900,42,
26.910,33,
26.920,43,
26.930,43,
26.940,47,
26.950,30,
26.960,55,
26.970,51,
26.980,37,
26.990,46,
27.000,45,
27.010,42,
27.020,41,
27.030,39,
27.040,40,
27.050,36,
27.060,51,
27.070,42,
27.080,45,
27.090,42,
27.100,32,
27.110,38,
27.120,49,
27.130,41,
27.140,38,
27.150,40,
27.160,52,
27.170,28,
27.180,33,
27.190,43,
27.200,47,
27.210,34,
27.220,39,
27.230,40,
27.240,42,
27.250,41,
27.260,32,
27.270,33,
27.280,40,
27.290,44,
27.300,41,
27.310,53,
27.320,46,
27.330,41,
27.340,39,
27.350,42,
27.360,27,
27.370,42,
27.380,34,
27.390,32,
27.400,44,
27.410,32,
27.420,40,
27.430,44,
27.440,32,
27.450,42,
27.460,33,
27.470,53,
27.480,49,
27.490,35,
27.500,40,
27.510,33,
27.520,29,
27.530,40,
27.540,39,
27.550,43,
27.560,34,
27.570,44,
27.580,40,
27.590,43,
27.600,32,
27.610,35,
27.620,40,
27.630,52,
27.640,47,
27.650,43,
27.660,36,
27.670,32,
27.680,37,
27.690,35,
27.700,49,
27.710,42,
27.720,32,
27.730,42,
27.740,44,
27.750,42,
27.760,26,
27.770,37,
27.780,42,
27.790,45,
27.800,32,
27.810,41,
27.820,33,
27.830,38,
27.840,35,
27.850,33,
27.860,25,
27.870,35,
27.880,38,
27.890,37,
27.900,27,
27.910,45,
27.920,34,
27.930,47,
27.940,45,
27.950,36,
27.960,38,
27.970,44,
27.980,39,
27.990,42,
28.000,50,
28.010,28,
28.020,57,
28.030,37,
28.040,34,
28.050,33,
28.060,38,
28.070,35,
28.080,35,
28.090,26,
28.100,36,
28.110,40,
28.120,30,
28.130,36,
28.140,42,
28.150,40,
28.160,34,
28.170,30,
28.180,34,
28.190,43,
28.200,34,
28.210,42,
28.220,32,
28.230,36,
28.240,37,
28.250,39,
28.260,32,
28.270,38,
28.280,34,
28.290,29,
28.300,36,
28.310,44,
28.320,41,
28.330,35,
28.340,43,
28.350,39,
28.360,34,
28.370,38,
28.380,49,
28.390,30,
28.400,31,
28.410,41,
28.420,52,
28.430,40,
28.440,30,
28.450,38,
28.460,38,
28.470,41,
28.480,40,
28.490,41,
28.500,34,
28.510,42,
28.520,46,
28.530,38,
28.540,38,
28.550,40,
28.560,46,
28.570,45,
28.580,35,
28.590,23,
28.600,40,
28.610,40,
28.620,36,
28.630,35,
28.640,37,
28.650,22,
28.660,35,
28.670,38,
28.680,36,
28.690,36,
28.700,28,
28.710,35,
28.720,38,
28.730,41,
28.740,50,
28.750,38,
28.760,33,
28.770,31,
28.780,33,
28.790,41,
28.800,37,
28.810,41,
28.820,28,
28.830,47,
28.840,37,
28.850,25,
28.860,35,
28.870,30,
28.880,35,
28.890,36,
28.900,38,
28.910,38,
28.920,37,
28.930,26,
28.940,35,
28.950,34,
28.960,26,
28.970,33,
28.980,34,
28.990,28,
29.000,43,
29.010,30,
29.020,35,
29.030,19,
29.040,28,
29.050,39,
29.060,30,
29.070,25,
29.080,35,
29.090,31,
29.100,34,
29.110,34,
29.120,30,
29.130,39,
29.140,34,
29.150,31,
29.160,26,
29.170,35,
29.180,26,
29.190,41,
29.200,29,
29.210,27,
29.220,28,
29.230,34,
29.240,28,
29.250,27,
29.260,34,
29.270,32,
29.280,25,
29.290,26,
29.300,29,
29.310,45,
29.320,36,
29.330,32,
29.340,36,
29.350,28,
29.360,30,
29.370,36,
29.380,35,
29.390,33,
29.400,28,
29.410,31,
29.420,25,
29.430,33,
29.440,34,
29.450,20,
29.460,23,
29.470,28,
29.480,30,
29.490,23,
29.500,33,
29.510,23,
29.520,36,
29.530,24,
29.540,32,
29.550,30,
29.560,30,
29.570,35,
29.580,35,
29.590,31,
29.600,27,
29.610,36,
29.620,32,
29.630,16,
29.640,33,
29.650,29,
29.660,29,
29.670,28,
29.680,29,
29.690,28,
29.700,33,
29.710,34,
29.720,19,
29.730,24,
29.740,39,
29.750,36,
29.760,19,
29.770,38,
29.780,24,
29.790,27,
29.800,27,
29.810,15,
29.820,26,
29.830,27,
29.840,35,
29.850,27,
29.860,32,
29.870,35,
29.880,20,
29.890,26,
29.900,28,
29.910,36,
29.920,32,
29.930,19,
29.940,34,
29.950,25,
29.960,35,
29.970,29,
29.980,19,
29.990,26,
30.000,34,
30.010,24,
30.020,25,
30.030,19,
30.040,32,
30.050,37,
30.060,26,
30.070,26,
30.080,31,
30.090,34,
30.100,29,
30.110,30,
30.120,26,
30.130,27,
30.140,31,
30.150,24,
30.160,23,
30.170,36,
30.180,17,
30.190,21,
30.200,31,
30.210,24,
30.220,29,
30.230,28,
30.240,39,
30.250,30,
30.260,31,
30.270,23,
30.280,36,
30.290,37,
30.300,24,
30.310,28,
30.320,22,
30.330,25,
30.340,19,
30.350,33,
30.360,32,
30.370,17,
30.380,22,
30.390,26,
30.400,31,
30.410,24,
30.420,30,
30.430,31,
30.440,29,
30.450,28,
30.460,23,
30.470,25,
30.480,22,
30.490,21,
30.500,28,
30.510,26,
30.520,29,
30.530,28,
30.540,25,
30.550,18,
30.560,27,
30.570,29,
30.580,29,
30.590,23,
30.600,34,
30.610,29,
30.620,15,
30.630,28,
30.640,24,
30.650,25,
30.660,24,
30.670,28,
30.680,27,
30.690,27,
30.700,34,
30.710,33,
30.720,22,
30.730,29,
30.740,31,
30.750,24,
30.760,25,
30.770,16,
30.780,27,
30.790,27,
30.800,26,
30.810,16,
30.820,25,
30.830,27,
30.840,22,
30.850,31,
30.860,23,
30.870,27,
30.880,22,
30.890,27,
30.900,23,
30.910,25,
30.920,24,
30.930,17,
30.940,30,
30.950,22,
30.960,17,
30.970,27,
30.980,19,
30.990,9,
31.000,26,
31.010,24,
31.020,15,
31.030,22,
31.040,34,
31.050,28,
31.060,22,
31.070,30,
31.080,26,
31.090,26,
31.100,21,
31.110,18,
31.120,23,
31.130,22,
31.140,23,
31.150,31,
31.160,22,
31.170,9,
31.180,20,
31.190,26,
31.200,21,
31.210,31,
31.220,22,
31.230,28,
31.240,25,
31.250,14,
31.260,26,
31.270,26,
31.280,26,
31.290,23,
31.300,12,
31.310,26,
31.320,19,
31.330,25,
31.340,12,
31.350,26,
31.360,20,
31.370,11,
31.380,28,
31.390,28,
31.400,22,
31.410,23,
31.420,27,
31.430,25,
31.440,21,
31.450,21,
31.460,18,
31.470,15,
31.480,24,
31.490,18,
31.500,22,
31.510,17,
31.520,20,
31.530,20,
31.540,22,
31.550,24,
31.560,18,
31.570,28,
31.580,19,
31.590,26,
31.600,12,
31.610,19,
31.620,27,
31.630,18,
31.640,17,
31.650,23,
31.660,24,
31.670,29,
31.680,30,
31.690,24,
31.700,25,
31.710,26,
31.720,27,
31.730,25,
31.740,23,
31.750,17,
31.760,22,
31.770,25,
31.780,24,
31.790,19,
31.800,18,
31.810,33,
31.820,26,
31.830,20,
31.840,22,
31.850,21,
31.860,16,
31.870,24,
31.880,25,
31.890,29,
31.900,20,
31.910,25,
31.920,18,
31.930,21,
31.940,23,
31.950,25,
31.960,24,
31.970,20,
31.980,21,
31.990,25,
32.000,21,
32.010,20,
32.020,19,
32.030,16,
32.040,27,
32.050,20,
32.060,25,
32.070,20,
32.080,25,
32.090,26,
32.100,21,
32.110,23,
32.120,23,
32.130,16,
32.140,26,
32.150,20,
32.160,20,
32.170,19,
32.180,28,
32.190,27,
32.200,23,
32.210,21,
32.220,17,
32.230,23,
32.240,23,
32.250,13,
32.260,22,
32.270,13,
32.280,19,
32.290,11,
32.300,24,
32.310,24,
32.320,22,
32.330,22,
32.340,18,
32.350,13,
32.360,15,
32.370,24,
32.380,22,
32.390,15,
32.400,20,
32.410,19,
32.420,20,
32.430,23,
32.440,19,
32.450,26,
32.460,16,
32.470,18,
32.480,14,
32.490,16,
32.500,20,
32.510,17,
32.520,25,
32.530,20,
32.540,26,
32.550,22,
32.560,21,
32.570,20,
32.580,18,
32.590,20,
32.600,20,
32.610,25,
32.620,18,
32.630,18,
32.640,14,
32.650,18,
32.660,18,
32.670,16,
32.680,12,
32.690,14,
32.700,13,
32.710,23,
32.720,12,
32.730,17,
32.740,21,
32.750,22,
32.760,26,
32.770,16,
32.780,22,
32.790,20,
32.800,24,
32.810,27,
32.820,14,
32.830,18,
32.840,25,
32.850,16,
32.860,22,
32.870,20,
32.880,23,
32.890,12,
32.900,17,
32.910,11,
32.920,14,
32.930,20,
32.940,14,
32.950,29,
32.960,17,
32.970,12,
32.980,18,
32.990,15,
33.000,23,
33.010,18,
33.020,12,
33.030,32,
33.040,18,
33.050,20,
33.060,13,
33.070,22,
33.080,22,
33.090,14,
33.100,16,
33.110,20,
33.120,23,
33.130,14,
33.140,17,
33.150,22,
33.160,15,
33.170,20,
33.180,17,
33.190,23,
33.200,29,
33.210,25,
33.220,18,
33.230,20,
33.240,18,
33.250,19,
33.260,18,
33.270,22,
33.280,27,
33.290,13,
33.300,22,
33.310,16,
33.320,19,
33.330,17,
33.340,18,
33.350,14,
33.360,31,
33.370,16,
33.380,16,
33.390,22,
33.400,11,
33.410,23,
33.420,14,
33.430,17,
33.440,28,
33.450,17,
33.460,17,
33.470,24,
33.480,19,
33.490,24,
33.500,18,
33.510,22,
33.520,23,
33.530,17,
33.540,16,
33.550,24,
33.560,12,
33.570,21,
33.580,25,
33.590,16,
33.600,23,
33.610,20,
33.620,16,
33.630,21,
33.640,11,
33.650,17,
33.660,17,
33.670,14,
33.680,19,
33.690,22,
33.700,18,
33.710,15,
33.720,29,
33.730,22,
33.740,18,
33.750,12,
33.760,26,
33.770,15,
33.780,16,
33.790,17,
33.800,18,
33.810,16,
33.820,14,
33.830,16,
33.840,19,
33.850,18,
33.860,14,
33.870,17,
33.880,20,
33.890,17,
33.900,22,
33.910,21,
33.920,20,
33.930,21,
33.940,25,
33.950,16,
33.960,25,
33.970,23,
33.980,16,
33.990,16,
34.000,13,
34.010,15,
34.020,18,
34.030,17,
34.040,13,
34.050,15,
34.060,21,
34.070,15,
34.080,14,
34.090,11,
34.100,14,
34.110,23,
34.120,17,
34.130,20,
34.140,13,
34.150,24,
34.160,18,
34.170,12,
34.180,6,
34.190,18,
34.200,16,
34.210,21,
34.220,20,
34.230,14,
34.240,16,
34.250,24,
34.260,12,
34.270,15,
34.280,19,
34.290,12,
34.300,14,
34.310,10,
34.320,19,
34.330,16,
34.340,15,
34.350,15,
34.360,18,
34.370,15,
34.380,12,
34.390,21,
34.400,16,
34.410,20,
34.420,17,
34.430,15,
34.440,21,
34.450,14,
34.460,14,
34.470,23,
34.480,11,
34.490,23,
34.500,14,
34.510,24,
34.520,12,
34.530,8,
34.540,20,
34.550,13,
34.560,9,
34.570,24,
34.580,16,
34.590,12,
34.600,11,
34.610,21,
34.620,14,
34.630,17,
34.640,9,
34.650,18,
34.660,16,
34.670,16,
34.680,15,
34.690,14,
34.700,20,
34.710,18,
34.720,17,
34.730,12,
34.740,10,
34.750,20,
34.760,15,
34.770,18,
34.780,14,
34.790,12,
34.800,20,
34.810,20,
34.820,13,
34.830,20,
34.840,15,
34.850,19,
34.860,18,
34.870,17,
34.880,14,
34.890,19,
34.900,17,
34.910,14,
34.920,18,
34.930,21,
34.940,19,
34.950,16,
34.960,14,
34.970,23,
34.980,16,
34.990,17,
35.000,9,
35.010,12,
35.020,15,
35.030,12,
35.040,11,
35.050,13,
35.060,17,
35.070,21,
35.080,16,
35.090,15,
35.100,19,
35.110,17,
35.120,13,
35.130,21,
35.140,18,
35.150,16,
35.160,16,
35.170,14,
35.180,14,
35.190,21,
35.200,15,
35.210,17,
35.220,15,
35.230,16,
35.240,12,
35.250,21,
35.260,19,
35.270,16,
35.280,15,
35.290,16,
35.300,14,
35.310,13,
35.320,15,
35.330,19,
35.340,18,
35.350,13,
35.360,11,
35.370,20,
35.380,16,
35.390,15,
35.400,12,
35.410,15,
35.420,13,
35.430,13,
35.440,15,
35.450,19,
35.460,12,
35.470,13,
35.480,12,
35.490,9,
35.500,8,
35.510,12,
35.520,18,
35.530,10,
35.540,10,
35.550,18,
35.560,21,
35.570,14,
35.580,12,
35.590,14,
35.600,21,
35.610,19,
35.620,16,
35.630,11,
35.640,12,
35.650,13,
35.660,13,
35.670,14,
35.680,19,
35.690,12,
35.700,20,
35.710,7,
35.720,15,
35.730,13,
35.740,20,
35.750,16,
35.760,20,
35.770,16,
35.780,11,
35.790,17,
35.800,11,
35.810,13,
35.820,14,
35.830,14,
35.840,15,
35.850,8,
35.860,10,
35.870,13,
35.880,10,
35.890,14,
35.900,12,
35.910,13,
35.920,5,
35.930,4,
35.940,11,
35.950,13,
35.960,16,
35.970,16,
35.980,10,
35.990,10,
36.000,10,
36.010,14,
36.020,8,
36.030,13,
36.040,14,
36.050,20,
36.060,16,
36.070,12,
36.080,9,
36.090,18,
36.100,15,
36.110,13,
36.120,15,
36.130,8,
36.140,14,
36.150,10,
36.160,9,
36.170,14,
36.180,13,
36.190,18,
36.200,18,
36.210,10,
36.220,17,
36.230,15,
36.240,13,
36.250,17,
36.260,13,
36.270,13,
36.280,15,
36.290,16,
36.300,10,
36.310,18,
36.320,12,
36.330,15,
36.340,11,
36.350,17,
36.360,12,
36.370,16,
36.380,17,
36.390,10,
36.400,15,
36.410,17,
36.420,16,
36.430,15,
36.440,19,
36.450,12,
36.460,14,
36.470,17,
36.480,15,
36.490,17,
36.500,10,
36.510,17,
36.520,8,
36.530,13,
36.540,10,
36.550,7,
36.560,15,
36.570,12,
36.580,15,
36.590,5,
36.600,14,
36.610,10,
36.620,8,
36.630,21,
36.640,19,
36.650,8,
36.660,13,
36.670,8,
36.680,17,
36.690,9,
36.700,18,
36.710,8,
36.720,15,
36.730,17,
36.740,16,
36.750,10,
36.760,9,
36.770,20,
36.780,12,
36.790,14,
36.800,18,
36.810,11,
36.820,4,
36.830,10,
36.840,9,
36.850,11,
36.860,14,
36.870,16,
36.880,12,
36.890,16,
36.900,14,
36.910,17,
36.920,9,
36.930,9,
36.940,12,
36.950,12,
36.960,15,
36.970,17,
36.980,15,
36.990,17,
37.000,15,
37.010,12,
37.020,14,
37.030,3,
37.040,16,
37.050,16,
37.060,7,
37.070,16,
37.080,16,
37.090,22,
37.100,8,
37.110,16,
37.120,23,
37.130,15,
37.140,15,
37.150,15,
37.160,16,
37.170,14,
37.180,9,
37.190,9,
37.200,9,
37.210,8,
37.220,8,
37.230,16,
37.240,12,
37.250,15,
37.260,10,
37.270,10,
37.280,14,
37.290,11,
37.300,14,
37.310,16,
37.320,16,
37.330,12,
37.340,8,
37.350,18,
37.360,13,
37.370,14,
37.380,12,
37.390,5,
37.400,10,
37.410,14,
37.420,8,
37.430,6,
37.440,11,
37.450,17,
37.460,9,
37.470,12,
37.480,11,
37.490,11,
37.500,8,
37.510,18,
37.520,7,
37.530,19,
37.540,13,
37.550,12,
37.560,11,
37.570,13,
37.580,12,
37.590,5,
37.600,8,
37.610,10,
37.620,13,
37.630,8,
37.640,22,
37.650,11,
37.660,15,
37.670,9,
37.680,13,
37.690,9,
37.700,9,
37.710,10,
37.720,10,
37.730,13,
37.740,16,
37.750,8,
37.760,10,
37.770,3,
37.780,10,
37.790,13,
37.800,10,
37.810,10,
37.820,9,
37.830,13,
37.840,7,
37.850,14,
37.860,16,
37.870,13,
37.880,12,
37.890,11,
37.900,9,
37.910,8,
37.920,8,
37.930,10,
37.940,9,
37.950,11,
37.960,8,
37.970,5,
37.980,6,
37.990,13,
38.000,8,
38.010,9,
38.020,4,
38.030,19,
38.040,14,
38.050,12,
38.060,14,
38.070,11,
38.080,8,
38.090,13,
38.100,11,
38.110,6,
38.120,16,
38.130,9,
38.140,8,
38.150,7,
38.160,9,
38.170,12,
38.180,10,
38.190,15,
38.200,13,
38.210,3,
38.220,16,
38.230,8,
38.240,16,
38.250,8,
38.260,11,
38.270,6,
38.280,16,
38.290,9,
38.300,13,
38.310,5,
38.320,6,
38.330,10,
38.340,4,
38.350,12,
38.360,10,
38.370,6,
38.380,8,
38.390,18,
38.400,10,
38.410,8,
38.420,13,
38.430,12,
38.440,8,
38.450,8,
38.460,8,
38.470,7,
38.480,11,
38.490,14,
38.500,10,
38.510,20,
38.520,8,
38.530,15,
