Energy[keV],Count,
19.300,99,
19.310,97,
19.320,131,
19.330,128,
19.340,118,
19.350,137,
19.360,120,
19.370,141,
19.380,186,
19.390,207,
19.400,216,
19.410,290,
19.420,257,
19.430,297,
19.440,366,
19.450,442,
19.460,472,
19.470,522,
19.480,586,
19.490,658,
19.500,721,
19.510,899,
19.520,879,
19.530,908,
19.540,1065,
19.550,1067,
19.560,1122,
19.570,1112,
19.580,1237,
19.590,1215,
19.600,1194,
19.610,1180,
19.620,1186,
19.630,1178,
19.640,1156,
19.650,1068,
19.660,995,
19.670,968,
19.680,873,
19.690,795,
19.700,782,
19.710,711,
19.720,614,
19.730,537,
19.740,523,
19.750,472,
19.760,424,
19.770,389,
19.780,324,
19.790,276,
19.800,292,
19.810,264,
19.820,285,
19.830,261,
19.840,248,
19.850,230,
19.860,225,
19.870,239,
19.880,230,
19.890,217,
19.900,224,
19.910,251,
19.920,285,
19.930,267,
19.940,240,
19.950,270,
19.960,249,
19.970,222,
19.980,233,
19.990,205,
20.000,262,
20.010,234,
20.020,217,
20.030,190,
20.040,178,
20.050,166,
20.060,176,
20.070,178,
20.080,159,
20.090,144,
20.100,141,
20.110,114,
20.120,122,
20.130,97,
20.140,100,
20.150,101,
20.160,90,
20.170,86,
20.180,81,
20.190,71,
20.200,78,
20.210,89,
20.220,62,
20.230,65,
20.240,77,
20.250,63,
20.260,45,
20.270,84,
20.280,52,
20.290,56,
20.300,49,
20.310,64,
20.320,55,
20.330,59,
20.340,54,
20.350,53,
20.360,69,
20.370,57,
20.380,71,
20.390,62,
20.400,54,
20.410,56,
20.420,33,
20.430,65,
20.440,57,
20.450,58,
20.460,64,
20.470,58,
20.480,61,
20.490,46,
20.500,75,
20.510,58,
20.520,44,
20.530,50,
20.540,58,
20.550,68,
20.560,56,
20.570,50,
20.580,70,
20.590,61,
20.600,47,
20.610,71,
20.620,73,
20.630,56,
20.640,62,
20.650,60,
20.660,62,
20.670,56,
20.680,52,
20.690,57,
20.700,62,
20.710,59,
20.720,56,
20.730,62,
20.740,64,
20.750,50,
20.760,57,
20.770,56,
20.780,46,
20.790,64,
20.800,55,
20.810,50,
20.820,67,
20.830,68,
20.840,63,
20.850,64,
20.860,59,
20.870,49,
20.880,66,
20.890,52,
20.900,53,
20.910,54,
20.920,43,
20.930,67,
20.940,46,
20.950,54,
20.960,46,
20.970,51,
20.980,69,
20.990,52,
21.000,44,
21.010,43,
21.020,50,
21.030,60,
21.040,66,
21.050,51,
21.060,45,
21.070,60,
21.080,58,
21.090,59,
21.100,51,
21.110,58,
21.120,55,
21.130,34,
21.140,49,
21.150,66,
21.160,50,
21.170,58,
21.180,54,
21.190,64,
21.200,57,
21.210,42,
21.220,68,
21.230,64,
21.240,40,
21.250,56,
21.260,53,
21.270,49,
21.280,49,
21.290,54,
21.300,59,
21.310,53,
21.320,55,
21.330,49,
21.340,46,
21.350,61,
21.360,43,
21.370,69,
21.380,58,
21.390,42,
21.400,56,
21.410,56,
21.420,45,
21.430,53,
21.440,50,
21.450,50,
21.460,61,
21.470,41,
21.480,42,
21.490,44,
21.500,64,
21.510,52,
21.520,52,
21.530,56,
21.540,43,
21.550,53,
21.560,48,
21.570,41,
21.580,51,
21.590,52,
21.600,46,
21.610,58,
21.620,50,
21.630,42,
21.640,48,
21.650,53,
21.660,37,
21.670,43,
21.680,38,
21.690,45,
21.700,47,
21.710,53,
21.720,43,
21.730,47,
21.740,36,
21.750,44,
21.760,46,
21.770,43,
21.780,57,
21.790,46,
21.800,52,
21.810,55,
21.820,48,
21.830,54,
21.840,43,
21.850,46,
21.860,54,
21.870,55,
21.880,45,
21.890,53,
21.900,59,
21.910,56,
21.920,67,
21.930,52,
21.940,41,
21.950,54,
21.960,53,
21.970,41,
21.980,52,
21.990,40,
22.000,39,
22.010,44,
22.020,63,
22.030,61,
22.040,61,
22.050,45,
22.060,52,
22.070,37,
22.080,52,
22.090,44,
22.100,36,
22.110,44,
22.120,53,
22.130,41,
22.140,50,
22.150,49,
22.160,38,
22.170,38,
22.180,53,
22.190,44,
22.200,37,
22.210,41,
22.220,52,
22.230,37,
22.240,37,
22.250,44,
22.260,44,
22.270,43,
22.280,42,
22.290,61,
22.300,39,
22.310,34,
22.320,46,
22.330,31,
22.340,47,
22.350,47,
22.360,35,
22.370,39,
22.380,36,
22.390,44,
22.400,50,
22.410,35,
22.420,43,
22.430,48,
22.440,46,
22.450,42,
22.460,30,
22.470,41,
22.480,38,
22.490,40,
22.500,40,
22.510,43,
22.520,49,
22.530,39,
22.540,44,
22.550,42,
22.560,50,
22.570,41,
22.580,35,
22.590,48,
22.600,56,
22.610,39,
22.620,41,
22.630,33,
22.640,37,
22.650,36,
22.660,38,
22.670,48,
22.680,26,
22.690,41,
22.700,53,
22.710,49,
22.720,52,
22.730,38,
22.740,42,
22.750,52,
22.760,37,
22.770,40,
22.780,46,
22.790,45,
22.800,43,
22.810,33,
22.820,41,
22.830,45,
22.840,49,
22.850,36,
22.860,40,
22.870,48,
22.880,43,
22.890,30,
22.900,40,
22.910,39,
22.920,39,
22.930,46,
22.940,40,
22.950,46,
22.960,39,
22.970,36,
22.980,38,
22.990,40,
23.000,35,
23.010,35,
23.020,42,
23.030,30,
23.040,38,
23.050,42,
23.060,41,
23.070,34,
23.080,33,
23.090,27,
23.100,36,
23.110,50,
23.120,44,
23.130,43,
23.140,34,
23.150,37,
23.160,37,
23.170,36,
23.180,37,
23.190,47,
23.200,38,
23.210,42,
23.220,40,
23.230,38,
23.240,35,
23.250,32,
23.260,46,
23.270,41,
23.280,38,
23.290,39,
23.300,36,
23.310,32,
23.320,31,
23.330,39,
23.340,36,
23.350,52,
23.360,35,
23.370,50,
23.380,35,
23.390,33,
23.400,43,
23.410,45,
23.420,42,
23.430,35,
23.440,43,
23.450,39,
23.460,28,
23.470,36,
23.480,31,
23.490,28,
23.500,39,
23.510,33,
23.520,32,
23.530,26,
23.540,35,
23.550,45,
23.560,40,
23.570,41,
23.580,28,
23.590,31,
23.600,26,
23.610,41,
23.620,46,
23.630,38,
23.640,38,
23.650,33,
23.660,31,
23.670,44,
23.680,39,
23.690,34,
23.700,35,
23.710,32,
23.720,30,
23.730,27,
23.740,43,
23.750,51,
23.760,32,
23.770,43,
23.780,39,
23.790,40,
23.800,40,
23.810,30,
23.820,29,
23.830,29,
23.840,34,
23.850,47,
23.860,37,
23.870,32,
23.880,39,
23.890,29,
23.900,32,
23.910,24,
23.920,41,
23.930,37,
23.940,36,
23.950,28,
23.960,41,
23.970,32,
23.980,41,
23.990,39,
24.000,36,
24.010,31,
24.020,34,
24.030,29,
24.040,31,
24.050,35,
24.060,24,
24.070,34,
24.080,39,
24.090,34,
24.100,33,
24.110,37,
24.120,30,
24.130,45,
24.140,42,
24.150,31,
24.160,33,
24.170,37,
24.180,30,
24.190,38,
24.200,31,
24.210,32,
24.220,29,
24.230,29,
24.240,35,
24.250,36,
24.260,36,
24.270,31,
24.280,27,
24.290,28,
24.300,32,
24.310,34,
24.320,28,
24.330,41,
24.340,26,
24.350,27,
24.360,34,
24.370,34,
24.380,32,
24.390,26,
24.400,28,
24.410,25,
24.420,24,
24.430,26,
24.440,40,
24.450,35,
24.460,25,
24.470,43,
24.480,23,
24.490,25,
24.500,36,
24.510,32,
24.520,30,
24.530,46,
24.540,28,
24.550,39,
24.560,14,
24.570,33,
24.580,37,
24.590,24,
24.600,37,
24.610,18,
24.620,30,
24.630,27,
24.640,24,
24.650,33,
24.660,31,
24.670,39,
24.680,37,
24.690,29,
24.700,25,
24.710,33,
24.720,28,
24.730,33,
24.740,29,
24.750,26,
24.760,30,
24.770,35,
24.780,28,
24.790,33,
24.800,26,
24.810,38,
24.820,23,
24.830,34,
24.840,28,
24.850,27,
24.860,37,
24.870,32,
24.880,41,
24.890,20,
24.900,37,
24.910,31,
24.920,34,
24.930,35,
24.940,31,
24.950,19,
24.960,30,
24.970,31,
24.980,31,
24.990,42,
25.000,34,
25.010,37,
25.020,26,
25.030,37,
25.040,40,
25.050,24,
25.060,24,
25.070,37,
25.080,34,
25.090,38,
25.100,42,
25.110,36,
25.120,43,
25.130,26,
25.140,41,
25.150,44,
25.160,31,
25.170,33,
25.180,38,
25.190,36,
25.200,48,
25.210,41,
25.220,34,
25.230,35,
25.240,36,
25.250,50,
25.260,40,
25.270,38,
25.280,40,
25.290,47,
25.300,40,
25.310,31,
25.320,34,
25.330,29,
25.340,33,
25.350,34,
25.360,35,
25.370,38,
25.380,33,
25.390,35,
25.400,40,
25.410,33,
25.420,39,
25.430,27,
25.440,30,
25.450,33,
25.460,33,
25.470,31,
25.480,26,
25.490,26,
25.500,23,
25.510,20,
25.520,27,
25.530,32,
25.540,35,
25.550,26,
25.560,22,
25.570,31,
25.580,23,
25.590,29,
25.600,25,
25.610,37,
25.620,30,
25.630,26,
25.640,21,
25.650,23,
25.660,27,
25.670,23,
25.680,24,
25.690,13,
25.700,26,
25.710,27,
25.720,27,
25.730,32,
25.740,25,
25.750,27,
25.760,27,
25.770,31,
25.780,28,
25.790,23,
25.800,21,
25.810,24,
25.820,24,
25.830,19,
25.840,26,
25.850,27,
25.860,24,
25.870,19,
25.880,34,
25.890,22,
25.900,26,
25.910,26,
25.920,28,
25.930,20,
25.940,22,
25.950,23,
25.960,23,
25.970,26,
25.980,42,
25.990,32,
26.000,20,
26.010,27,
26.020,21,
26.030,20,
26.040,18,
26.050,22,
26.060,30,
26.070,23,
26.080,26,
26.090,25,
26.100,26,
26.110,24,
26.120,26,
26.130,25,
26.140,23,
26.150,19,
26.160,32,
26.170,29,
26.180,19,
26.190,19,
26.200,24,
26.210,20,
26.220,28,
26.230,27,
26.240,26,
26.250,24,
26.260,37,
26.270,24,
26.280,19,
26.290,24,
26.300,25,
26.310,23,
26.320,19,
26.330,27,
26.340,26,
26.350,24,
26.360,20,
26.370,27,
26.380,22,
26.390,24,
26.400,18,
26.410,18,
26.420,25,
26.430,27,
26.440,32,
26.450,37,
26.460,24,
26.470,33,
26.480,25,
26.490,21,
26.500,24,
26.510,27,
26.520,24,
26.530,18,
26.540,28,
26.550,24,
26.560,16,
26.570,20,
26.580,23,
26.590,11,
26.600,30,
26.610,18,
26.620,26,
26.630,25,
26.640,23,
26.650,28,
26.660,19,
26.670,22,
26.680,26,
26.690,14,
26.700,30,
26.710,20,
26.720,23,
26.730,21,
26.740,25,
26.750,30,
26.760,19,
26.770,27,
26.780,18,
26.790,16,
26.800,21,
26.810,23,
26.820,31,
26.830,23,
26.840,19,
26.850,28,
26.860,24,
26.870,16,
26.880,25,
26.890,18,
26.900,22,
26.910,32,
26.920,17,
26.930,16,
26.940,24,
26.950,33,
26.960,27,
26.970,22,
26.980,19,
26.990,22,
27.000,19,
27.010,20,
27.020,25,
27.030,21,
27.040,21,
27.050,22,
27.060,23,
27.070,15,
27.080,14,
27.090,22,
27.100,23,
27.110,21,
27.120,21,
27.130,21,
27.140,21,
27.150,27,
27.160,22,
27.170,19,
27.180,16,
27.190,20,
27.200,24,
27.210,21,
27.220,25,
27.230,21,
27.240,21,
27.250,18,
27.260,32,
27.270,23,
27.280,18,
27.290,21,
27.300,31,
27.310,21,
27.320,21,
27.330,23,
27.340,23,
27.350,15,
27.360,20,
27.370,17,
27.380,20,
27.390,25,
27.400,22,
27.410,23,
27.420,16,
27.430,27,
27.440,20,
27.450,26,
27.460,21,
27.470,18,
27.480,18,
27.490,26,
27.500,19,
27.510,17,
27.520,21,
27.530,19,
27.540,20,
27.550,29,
27.560,19,
27.570,24,
27.580,24,
27.590,13,
27.600,21,
27.610,12,
27.620,16,
27.630,13,
27.640,30,
27.650,25,
27.660,28,
27.670,21,
27.680,21,
27.690,19,
27.700,16,
27.710,19,
27.720,20,
27.730,24,
27.740,19,
27.750,19,
27.760,23,
27.770,26,
27.780,20,
27.790,21,
27.800,23,
27.810,21,
27.820,16,
27.830,16,
27.840,16,
27.850,17,
27.860,23,
27.870,21,
27.880,17,
27.890,22,
27.900,10,
27.910,13,
27.920,14,
27.930,18,
27.940,20,
27.950,27,
27.960,24,
27.970,19,
27.980,14,
27.990,18,
28.000,13,
28.010,15,
28.020,13,
28.030,20,
28.040,19,
28.050,17,
28.060,21,
28.070,19,
28.080,21,
28.090,18,
28.100,19,
28.110,22,
28.120,19,
28.130,13,
28.140,16,
28.150,19,
28.160,11,
28.170,18,
28.180,19,
28.190,24,
28.200,16,
28.210,19,
28.220,13,
28.230,23,
28.240,13,
28.250,12,
28.260,11,
28.270,15,
28.280,27,
28.290,21,
28.300,18,
28.310,13,
28.320,15,
28.330,23,
28.340,16,
28.350,18,
28.360,15,
28.370,20,
28.380,25,
28.390,20,
28.400,18,
28.410,10,
28.420,22,
28.430,20,
28.440,15,
28.450,21,
28.460,21,
28.470,27,
28.480,25,
28.490,21,
28.500,16,
28.510,24,
28.520,19,
28.530,15,
28.540,20,
28.550,17,
28.560,21,
28.570,24,
28.580,13,
28.590,14,
28.600,15,
28.610,22,
28.620,12,
28.630,19,
28.640,23,
28.650,20,
28.660,16,
28.670,15,
28.680,22,
28.690,20,
28.700,16,
28.710,15,
28.720,12,
28.730,13,
28.740,20,
28.750,21,
28.760,20,
28.770,12,
28.780,22,
28.790,20,
28.800,17,
28.810,20,
28.820,11,
28.830,22,
28.840,11,
28.850,21,
28.860,13,
28.870,21,
28.880,15,
28.890,23,
28.900,21,
28.910,21,
28.920,13,
28.930,21,
28.940,14,
28.950,14,
28.960,17,
28.970,13,
28.980,12,
28.990,16,
29.000,9,
29.010,19,
29.020,13,
29.030,25,
29.040,18,
29.050,13,
29.060,16,
29.070,17,
29.080,12,
29.090,18,
29.100,12,
29.110,16,
29.120,13,
29.130,15,
29.140,13,
29.150,17,
29.160,22,
29.170,17,
29.180,13,
29.190,10,
29.200,16,
29.210,5,
29.220,15,
29.230,17,
29.240,16,
29.250,17,
29.260,11,
29.270,14,
29.280,17,
29.290,10,
29.300,7,
29.310,16,
29.320,12,
29.330,13,
29.340,17,
29.350,13,
29.360,11,
29.370,16,
29.380,20,
29.390,15,
29.400,15,
29.410,24,
29.420,15,
29.430,9,
29.440,16,
29.450,14,
29.460,21,
29.470,17,
29.480,13,
29.490,13,
29.500,18,
29.510,22,
29.520,13,
29.530,13,
29.540,17,
29.550,18,
29.560,12,
29.570,17,
29.580,28,
29.590,15,
29.600,22,
29.610,9,
29.620,9,
29.630,16,
29.640,16,
29.650,17,
29.660,9,
29.670,13,
29.680,23,
29.690,14,
29.700,18,
29.710,14,
29.720,16,
29.730,13,
29.740,14,
29.750,8,
29.760,10,
29.770,13,
29.780,14,
29.790,15,
29.800,13,
29.810,20,
29.820,16,
29.830,10,
29.840,15,
29.850,22,
29.860,17,
29.870,15,
29.880,18,
29.890,12,
29.900,12,
29.910,23,
29.920,5,
29.930,14,
29.940,15,
29.950,14,
29.960,13,
29.970,18,
29.980,11,
29.990,12,
30.000,8,
30.010,23,
30.020,18,
30.030,21,
30.040,21,
30.050,15,
30.060,12,
30.070,16,
30.080,21,
30.090,13,
30.100,18,
30.110,12,
30.120,25,
30.130,15,
30.140,10,
30.150,18,
30.160,8,
30.170,10,
30.180,18,
30.190,11,
30.200,18,
30.210,12,
30.220,20,
30.230,14,
30.240,12,
30.250,15,
30.260,10,
30.270,7,
30.280,15,
30.290,17,
30.300,15,
30.310,11,
30.320,12,
30.330,17,
30.340,13,
30.350,16,
30.360,7,
30.370,10,
30.380,10,
30.390,10,
30.400,7,
30.410,17,
30.420,19,
30.430,12,
30.440,18,
30.450,15,
30.460,13,
30.470,14,
30.480,8,
30.490,19,
30.500,14,
30.510,13,
30.520,12,
30.530,12,
30.540,14,
30.550,18,
30.560,12,
30.570,15,
30.580,17,
30.590,11,
30.600,9,
30.610,12,
30.620,9,
30.630,10,
30.640,16,
30.650,11,
30.660,14,
30.670,11,
30.680,16,
30.690,14,
30.700,10,
30.710,9,
30.720,6,
30.730,8,
30.740,16,
30.750,10,
30.760,14,
30.770,9,
30.780,12,
30.790,13,
30.800,17,
30.810,10,
30.820,14,
30.830,9,
30.840,10,
30.850,8,
30.860,10,
30.870,11,
30.880,11,
30.890,13,
30.900,11,
30.910,13,
30.920,11,
30.930,9,
30.940,19,
30.950,21,
30.960,13,
30.970,6,
30.980,5,
30.990,8,
31.000,14,
31.010,11,
31.020,11,
31.030,20,
31.040,9,
31.050,16,
31.060,9,
31.070,20,
31.080,13,
31.090,17,
31.100,14,
31.110,6,
31.120,12,
31.130,6,
31.140,17,
31.150,9,
31.160,12,
31.170,9,
31.180,10,
31.190,12,
31.200,11,
31.210,20,
31.220,9,
31.230,15,
31.240,11,
31.250,11,
31.260,9,
31.270,12,
31.280,17,
31.290,16,
31.300,16,
31.310,2,
31.320,9,
31.330,7,
31.340,10,
31.350,13,
31.360,11,
31.370,13,
31.380,10,
31.390,17,
31.400,21,
31.410,10,
31.420,15,
31.430,12,
31.440,15,
31.450,9,
31.460,8,
31.470,11,
31.480,6,
31.490,10,
31.500,13,
31.510,15,
31.520,10,
31.530,14,
31.540,11,
31.550,7,
31.560,15,
31.570,11,
31.580,7,
31.590,8,
31.600,7,
31.610,11,
31.620,15,
31.630,16,
31.640,8,
31.650,15,
31.660,7,
31.670,21,
31.680,15,
31.690,7,
31.700,11,
31.710,12,
31.720,9,
31.730,15,
31.740,8,
31.750,8,
31.760,11,
31.770,15,
31.780,10,
31.790,10,
31.800,11,
31.810,10,
31.820,6,
31.830,14,
31.840,10,
31.850,16,
31.860,14,
31.870,8,
31.880,9,
31.890,10,
31.900,12,
31.910,11,
31.920,9,
31.930,10,
31.940,11,
31.950,10,
31.960,9,
31.970,12,
31.980,12,
31.990,8,
32.000,11,
32.010,12,
32.020,14,
32.030,12,
32.040,8,
32.050,10,
32.060,13,
32.070,15,
32.080,8,
32.090,9,
32.100,13,
32.110,11,
32.120,13,
32.130,9,
32.140,11,
32.150,15,
32.160,11,
32.170,11,
32.180,11,
32.190,14,
32.200,10,
32.210,12,
32.220,4,
32.230,13,
32.240,10,
32.250,8,
32.260,13,
32.270,8,
32.280,4,
32.290,8,
32.300,10,
32.310,7,
32.320,11,
32.330,10,
32.340,10,
32.350,13,
32.360,8,
32.370,10,
32.380,13,
32.390,7,
32.400,18,
32.410,10,
32.420,7,
32.430,13,
32.440,10,
32.450,16,
32.460,7,
32.470,6,
32.480,13,
32.490,9,
32.500,14,
32.510,6,
32.520,7,
32.530,13,
32.540,12,
32.550,7,
32.560,6,
32.570,7,
32.580,9,
32.590,15,
32.600,8,
32.610,6,
32.620,8,
32.630,7,
32.640,7,
32.650,10,
32.660,15,
32.670,10,
32.680,4,
32.690,12,
32.700,12,
32.710,8,
32.720,8,
32.730,7,
32.740,15,
32.750,13,
32.760,10,
32.770,5,
32.780,12,
32.790,17,
32.800,18,
32.810,13,
32.820,7,
32.830,5,
32.840,7,
32.850,15,
32.860,14,
32.870,8,
32.880,7,
32.890,4,
32.900,12,
32.910,13,
32.920,12,
32.930,14,
32.940,10,
32.950,9,
32.960,6,
32.970,13,
32.980,8,
32.990,7,
33.000,9,
33.010,8,
33.020,12,
33.030,12,
33.040,6,
33.050,10,
33.060,10,
33.070,10,
33.080,7,
33.090,6,
33.100,11,
33.110,11,
33.120,10,
33.130,4,
33.140,14,
33.150,6,
33.160,9,
33.170,10,
33.180,9,
33.190,8,
33.200,11,
33.210,9,
33.220,19,
33.230,5,
33.240,10,
33.250,11,
33.260,10,
33.270,8,
33.280,9,
33.290,14,
33.300,5,
33.310,4,
33.320,10,
33.330,7,
33.340,11,
33.350,7,
33.360,6,
33.370,14,
33.380,8,
33.390,5,
33.400,6,
33.410,13,
33.420,8,
33.430,7,
33.440,6,
33.450,10,
33.460,8,
33.470,3,
33.480,12,
33.490,8,
33.500,10,
33.510,10,
33.520,7,
33.530,9,
33.540,12,
33.550,9,
33.560,12,
33.570,7,
33.580,8,
33.590,6,
33.600,8,
33.610,10,
33.620,7,
33.630,14,
33.640,12,
33.650,12,
33.660,12,
33.670,11,
33.680,3,
33.690,9,
33.700,12,
33.710,12,
33.720,7,
33.730,7,
33.740,7,
33.750,9,
33.760,10,
33.770,7,
33.780,15,
33.790,6,
33.800,5,
33.810,6,
33.820,10,
33.830,12,
33.840,7,
33.850,10,
33.860,13,
33.870,11,
33.880,8,
33.890,17,
33.900,9,
33.910,9,
33.920,16,
33.930,6,
33.940,12,
33.950,8,
33.960,12,
33.970,9,
33.980,13,
33.990,10,
34.000,10,
34.010,14,
34.020,10,
34.030,15,
34.040,3,
34.050,7,
34.060,6,
34.070,8,
34.080,5,
34.090,10,
34.100,12,
34.110,10,
34.120,7,
34.130,6,
34.140,9,
34.150,7,
34.160,10,
34.170,9,
34.180,6,
34.190,6,
34.200,7,
34.210,8,
34.220,10,
34.230,8,
34.240,6,
34.250,10,
34.260,8,
34.270,11,
34.280,11,
34.290,8,
34.300,8,
34.310,7,
34.320,9,
34.330,8,
34.340,9,
34.350,12,
34.360,8,
34.370,11,
34.380,7,
34.390,9,
34.400,4,
34.410,11,
34.420,9,
34.430,5,
34.440,6,
34.450,8,
34.460,6,
34.470,4,
34.480,9,
34.490,6,
34.500,11,
34.510,4,
34.520,15,
34.530,7,
34.540,12,
34.550,5,
34.560,12,
34.570,8,
34.580,8,
34.590,12,
34.600,7,
34.610,5,
34.620,8,
34.630,7,
34.640,9,
34.650,6,
34.660,11,
34.670,8,
34.680,9,
34.690,5,
34.700,10,
34.710,11,
34.720,10,
34.730,3,
34.740,13,
34.750,7,
34.760,6,
34.770,10,
34.780,10,
34.790,10,
34.800,8,
34.810,8,
34.820,4,
34.830,7,
34.840,11,
34.850,7,
34.860,9,
34.870,5,
34.880,9,
34.890,9,
34.900,9,
34.910,5,
34.920,11,
34.930,6,
34.940,11,
34.950,10,
34.960,4,
34.970,6,
34.980,4,
34.990,11,
35.000,6,
35.010,5,
35.020,5,
35.030,5,
35.040,6,
35.050,11,
35.060,9,
35.070,9,
35.080,10,
35.090,4,
35.100,8,
35.110,6,
35.120,3,
35.130,4,
35.140,12,
35.150,7,
35.160,11,
35.170,13,
35.180,9,
35.190,9,
35.200,9,
35.210,3,
35.220,8,
35.230,11,
35.240,9,
35.250,8,
35.260,9,
35.270,4,
35.280,5,
35.290,6,
35.300,11,
35.310,4,
35.320,4,
35.330,8,
35.340,11,
35.350,6,
35.360,7,
35.370,4,
35.380,2,
35.390,8,
35.400,8,
35.410,11,
35.420,9,
35.430,3,
35.440,7,
35.450,7,
35.460,7,
35.470,10,
35.480,5,
35.490,5,
35.500,6,
35.510,4,
35.520,9,
35.530,7,
35.540,3,
35.550,8,
35.560,1,
35.570,8,
35.580,8,
35.590,3,
35.600,5,
35.610,5,
35.620,11,
35.630,5,
35.640,4,
35.650,6,
35.660,7,
35.670,3,
35.680,9,
35.690,5,
35.700,8,
35.710,7,
35.720,12,
35.730,5,
35.740,7,
35.750,6,
35.760,4,
35.770,10,
35.780,6,
35.790,6,
35.800,6,
35.810,5,
35.820,10,
35.830,6,
35.840,3,
35.850,12,
35.860,8,
35.870,8,
35.880,2,
35.890,2,
35.900,8,
35.910,8,
35.920,5,
35.930,9,
35.940,5,
35.950,6,
35.960,3,
35.970,11,
35.980,10,
35.990,10,
36.000,9,
36.010,10,
36.020,5,
36.030,3,
36.040,6,
36.050,9,
36.060,8,
36.070,5,
36.080,9,
36.090,6,
36.100,11,
36.110,6,
36.120,5,
36.130,6,
36.140,5,
36.150,8,
36.160,6,
36.170,9,
36.180,7,
36.190,8,
36.200,11,
36.210,4,
36.220,8,
36.230,5,
36.240,8,
36.250,4,
36.260,4,
36.270,9,
36.280,7,
36.290,9,
36.300,9,
36.310,3,
36.320,5,
36.330,7,
36.340,6,
36.350,10,
36.360,6,
36.370,7,
36.380,5,
36.390,7,
36.400,5,
36.410,7,
36.420,10,
36.430,7,
36.440,2,
36.450,5,
36.460,5,
36.470,10,
36.480,6,
36.490,4,
36.500,4,
36.510,7,
36.520,2,
36.530,8,
36.540,4,
36.550,7,
36.560,7,
36.570,5,
36.580,10,
36.590,7,
36.600,11,
36.610,7,
36.620,6,
36.630,5,
36.640,10,
36.650,6,
36.660,9,
36.670,7,
36.680,3,
36.690,6,
36.700,10,
36.710,5,
36.720,9,
36.730,6,
36.740,7,
36.750,6,
36.760,5,
36.770,9,
36.780,4,
36.790,2,
36.800,8,
36.810,7,
36.820,3,
36.830,2,
36.840,3,
36.850,9,
36.860,10,
36.870,8,
36.880,5,
36.890,7,
36.900,6,
36.910,3,
36.920,11,
36.930,5,
36.940,1,
36.950,6,
36.960,4,
36.970,7,
36.980,12,
36.990,6,
37.000,5,
37.010,7,
37.020,5,
37.030,3,
37.040,4,
37.050,6,
37.060,6,
37.070,11,
37.080,8,
37.090,9,
37.100,6,
37.110,7,
37.120,8,
37.130,6,
37.140,7,
37.150,2,
37.160,4,
37.170,4,
37.180,6,
37.190,6,
37.200,7,
37.210,8,
37.220,4,
37.230,5,
37.240,5,
37.250,7,
37.260,3,
37.270,5,
37.280,4,
37.290,4,
37.300,8,
37.310,5,
37.320,10,
37.330,5,
37.340,4,
37.350,4,
37.360,4,
37.370,3,
37.380,8,
37.390,10,
37.400,7,
37.410,4,
37.420,1,
37.430,5,
37.440,6,
37.450,7,
37.460,5,
37.470,5,
37.480,1,
37.490,3,
37.500,8,
37.510,9,
37.520,4,
37.530,1,
37.540,3,
37.550,5,
37.560,7,
37.570,6,
37.580,4,
37.590,3,
37.600,6,
37.610,7,
37.620,3,
37.630,7,
37.640,4,
37.650,5,
37.660,4,
37.670,6,
37.680,5,
37.690,4,
37.700,6,
37.710,3,
37.720,4,
37.730,8,
37.740,7,
37.750,7,
37.760,8,
37.770,6,
37.780,6,
37.790,2,
37.800,0,
37.810,6,
37.820,10,
37.830,4,
37.840,1,
37.850,7,
37.860,3,
37.870,5,
37.880,2,
37.890,6,
37.900,2,
37.910,5,
37.920,5,
37.930,8,
37.940,7,
37.950,3,
37.960,7,
37.970,7,
37.980,5,
37.990,3,
38.000,5,
38.010,5,
38.020,6,
38.030,6,
38.040,5,
38.050,5,
38.060,5,
38.070,3,
38.080,3,
38.090,3,
38.100,5,
38.110,9,
38.120,3,
38.130,3,
38.140,2,
38.150,10,
38.160,7,
38.170,6,
38.180,4,
38.190,6,
38.200,7,
38.210,4,
38.220,11,
38.230,7,
38.240,8,
38.250,5,
38.260,5,
38.270,8,
38.280,4,
38.290,3,
38.300,4,
38.310,6,
38.320,7,
38.330,5,
38.340,9,
38.350,5,
38.360,5,
38.370,9,
38.380,5,
38.390,4,
38.400,7,
38.410,5,
38.420,5,
38.430,4,
38.440,7,
38.450,8,
38.460,5,
38.470,3,
38.480,3,
38.490,6,
38.500,11,
38.510,8,
38.520,2,
38.530,3,
38.540,4,
38.550,3,
38.560,4,
38.570,2,
38.580,6,
38.590,4,
38.600,2,
38.610,6,
38.620,8,
38.630,3,
38.640,5,
38.650,2,
38.660,7,
38.670,4,
38.680,4,
38.690,7,
38.700,3,
38.710,8,
38.720,3,
38.730,9,
38.740,2,
38.750,5,
38.760,5,
38.770,5,
38.780,2,
38.790,0,
38.800,8,
38.810,6,
38.820,5,
38.830,8,
38.840,2,
38.850,5,
38.860,4,
38.870,6,
38.880,7,
38.890,0,
38.900,3,
38.910,2,
38.920,7,
38.930,4,
38.940,3,
38.950,7,
38.960,5,
38.970,8,
38.980,5,
38.990,0,
39.000,4,
39.010,4,
39.020,5,
39.030,7,
39.040,4,
39.050,2,
39.060,5,
39.070,7,
39.080,4,
39.090,1,
39.100,4,
39.110,5,
39.120,8,
39.130,4,
39.140,4,
39.150,5,
39.160,11,
39.170,7,
39.180,8,
39.190,3,
39.200,7,
39.210,1,
39.220,2,
39.230,4,
39.240,7,
39.250,8,
