Mon Jan 13 19:20:22 2020

Number of Points = 3013
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.820187	-2.951289	4.109965	0.000892	0.479331
-4.795635	-2.961003	4.119962	0.000887	0.479330
-4.737845	-2.980177	4.129958	0.000876	0.479337
-4.323022	-3.034051	4.139955	0.000800	0.479644
-4.402161	-3.004698	4.149952	0.000814	0.479652
-4.553643	-2.953400	4.159949	0.000841	0.479647
-4.438528	-2.995548	4.169946	0.000820	0.479645
-4.455620	-2.991607	4.179942	0.000823	0.479641
-4.245062	-3.005968	4.189939	0.000784	0.479841
-4.244252	-2.973293	4.199936	0.000784	0.479952
-4.150659	-3.005802	4.209933	0.000766	0.479956
-4.196615	-2.991611	4.219930	0.000774	0.479952
-4.072237	-3.035308	4.229926	0.000751	0.479955
-4.007668	-2.967712	4.239923	0.000739	0.480256
-3.931247	-2.988257	4.249920	0.000725	0.480280
-3.950027	-2.980021	4.259917	0.000728	0.480288
-3.896506	-3.002940	4.269914	0.000718	0.480277
-3.603825	-3.023844	4.279910	0.000665	0.480551
-3.571010	-3.023808	4.289907	0.000658	0.480591
-3.685294	-2.985357	4.299904	0.000679	0.480588
-3.640004	-3.002551	4.309901	0.000670	0.480586
-3.687768	-2.958867	4.319898	0.000678	0.480677
-3.498236	-2.959610	4.329894	0.000644	0.480898
-3.491826	-2.963984	4.339891	0.000642	0.480893
-3.358184	-3.010351	4.349888	0.000618	0.480898
-3.307298	-2.958973	4.359885	0.000608	0.481129
-3.144404	-2.993515	4.369882	0.000578	0.481207
-3.314465	-2.935563	4.379878	0.000608	0.481203
-3.260225	-2.943255	4.389875	0.000598	0.481243
-3.050595	-2.930266	4.399872	0.000560	0.481531
-2.886324	-2.987812	4.409869	0.000530	0.481535
-2.969551	-2.960934	4.419866	0.000544	0.481530
-2.934484	-2.950521	4.429862	0.000538	0.481607
-2.728991	-2.953631	4.439859	0.000500	0.481837
-2.761758	-2.942800	4.449856	0.000506	0.481838
-2.791496	-2.935238	4.459853	0.000511	0.481831
-2.572950	-2.958478	4.469850	0.000471	0.482010
-2.574934	-2.915733	4.479846	0.000471	0.482151
-2.512963	-2.936666	4.489843	0.000459	0.482156
-2.563825	-2.920395	4.499840	0.000468	0.482153
-2.311563	-2.925451	4.509837	0.000422	0.482431
-2.356640	-2.901104	4.519834	0.000430	0.482462
-2.365127	-2.899728	4.529830	0.000431	0.482459
-2.206475	-2.906960	4.539827	0.000402	0.482621
-2.122975	-2.883644	4.549824	0.000386	0.482797
-2.198726	-2.857238	4.559821	0.000399	0.482798
-2.168358	-2.857974	4.569818	0.000394	0.482834
-2.131392	-2.801366	4.579814	0.000386	0.483064
-2.006955	-2.845302	4.589811	0.000364	0.483067
-2.063780	-2.773408	4.599808	0.000373	0.483239
-1.938299	-2.774283	4.609805	0.000350	0.483384
-1.920908	-2.781771	4.619802	0.000347	0.483382
-2.022147	-2.656412	4.629798	0.000365	0.483678
-1.809326	-2.730831	4.639795	0.000326	0.483682
-1.845705	-2.633331	4.649792	0.000332	0.483962
-1.677134	-2.681470	4.659789	0.000301	0.484001
-1.637640	-2.634433	4.669786	0.000294	0.484203
-1.640602	-2.602045	4.679782	0.000294	0.484308
-1.501011	-2.615765	4.689779	0.000268	0.484427
-1.533835	-2.544298	4.699776	0.000274	0.484625
-1.465544	-2.542143	4.709773	0.000261	0.484713
-1.303340	-2.531624	4.719770	0.000231	0.484937
-1.333603	-2.524731	4.729766	0.000236	0.484927
-1.304407	-2.433917	4.739763	0.000230	0.485259
-1.324326	-2.419706	4.749760	0.000234	0.485285
-1.309462	-2.338192	4.759757	0.000231	0.485571
-1.173046	-2.359105	4.769754	0.000205	0.485662
-1.170108	-2.291224	4.779750	0.000205	0.485889
-1.166097	-2.244592	4.789747	0.000203	0.486048
-1.080541	-2.231321	4.799744	0.000188	0.486192
-1.006122	-2.175232	4.809741	0.000174	0.486462
-0.955810	-2.163352	4.819738	0.000164	0.486561
-0.991138	-2.070331	4.829734	0.000170	0.486826
-0.889294	-2.046973	4.839731	0.000151	0.487021
-0.924048	-1.988785	4.849728	0.000157	0.487173
-0.881815	-1.917771	4.859725	0.000149	0.487454
-0.747591	-1.901766	4.869722	0.000124	0.487662
-0.690317	-1.873699	4.879718	0.000114	0.487821
-0.692393	-1.808381	4.889715	0.000114	0.488033
-0.693259	-1.743400	4.899712	0.000113	0.488245
-0.705303	-1.671857	4.909709	0.000115	0.488466
-0.593515	-1.646997	4.919706	0.000095	0.488677
-0.567273	-1.567698	4.929702	0.000089	0.488966
-0.481394	-1.524284	4.939699	0.000073	0.489207
-0.462308	-1.458045	4.949696	0.000070	0.489445
-0.431871	-1.397429	4.959693	0.000064	0.489678
-0.434842	-1.317569	4.969690	0.000064	0.489935
-0.346174	-1.259722	4.979686	0.000047	0.490226
-0.397162	-1.159088	4.989683	0.000056	0.490495
-0.439321	-1.054914	4.999680	0.000063	0.490785
-0.382504	-0.984444	5.009677	0.000053	0.491080
-0.450568	-0.858795	5.019674	0.000065	0.491409
-0.303825	-0.812310	5.029670	0.000038	0.491728
-0.253625	-0.729425	5.039667	0.000028	0.492054
-0.156872	-0.664357	5.049664	0.000010	0.492375
-0.320463	-0.503348	5.059661	0.000039	0.492710
-0.203718	-0.445000	5.069658	0.000018	0.493032
-0.149200	-0.355910	5.079654	0.000008	0.493382
-0.143961	-0.249637	5.089651	0.000006	0.493731
-0.102528	-0.154936	5.099648	-0.000002	0.494084
-0.098295	-0.043159	5.109645	-0.000003	0.494449
0.067133	0.006509	5.119642	-0.000033	0.494797
0.009904	0.147177	5.129638	-0.000023	0.495184
0.000000	0.246212	5.139635	-0.000022	0.495492

0.077051	0.277957	5.144640	-0.000036	0.495681
0.110378	0.471584	5.149645	-0.000042	0.496337
0.128559	0.755809	5.154650	-0.000046	0.497264
0.191049	1.110629	5.159654	-0.000057	0.498463
0.120998	1.614557	5.164659	-0.000045	0.499983
0.186461	2.153144	5.169664	-0.000057	0.501758
0.326508	2.743524	5.174669	-0.000082	0.503772
0.448674	3.428717	5.179674	-0.000105	0.506055
0.522593	4.193665	5.184678	-0.000118	0.508523
0.640374	5.017527	5.189683	-0.000140	0.511209
0.775339	5.906000	5.194688	-0.000165	0.514099
0.833514	6.893672	5.199693	-0.000175	0.517193
0.998064	7.901241	5.204698	-0.000206	0.520443
0.972755	9.041141	5.209702	-0.000201	0.523871
1.205277	10.153358	5.214707	-0.000244	0.527465
1.218683	11.392649	5.219712	-0.000246	0.531184
1.457575	12.611914	5.224717	-0.000290	0.535053
1.524959	13.937332	5.229722	-0.000302	0.539028
1.657445	15.300314	5.234726	-0.000327	0.543151
1.773609	16.709000	5.239731	-0.000348	0.547357
1.995077	18.128547	5.244736	-0.000388	0.551669
2.054464	19.653058	5.249741	-0.000399	0.556084
2.039215	21.243977	5.254746	-0.000397	0.560578
2.026704	22.873448	5.259750	-0.000395	0.565146
2.173153	24.476780	5.264755	-0.000422	0.569760
2.283713	26.134357	5.269760	-0.000442	0.574452
2.379654	27.837951	5.274765	-0.000460	0.579218
2.706040	29.497154	5.279770	-0.000519	0.584043
2.858324	31.245717	5.284774	-0.000547	0.588905
2.919239	33.049768	5.289779	-0.000558	0.593789
2.934622	34.906275	5.294784	-0.000561	0.598730
2.927925	36.791475	5.299789	-0.000561	0.603685
3.168093	38.615010	5.304794	-0.000604	0.608665
3.345201	40.488874	5.309798	-0.000637	0.613677
3.488192	42.396611	5.314803	-0.000663	0.618705
3.491568	44.379087	5.319808	-0.000664	0.623757
3.536075	46.358545	5.324813	-0.000672	0.628797
3.634569	48.335019	5.329818	-0.000691	0.633837
3.750700	50.326314	5.334822	-0.000712	0.638889
3.776083	52.369271	5.339827	-0.000717	0.643950
3.743803	54.438989	5.344832	-0.000711	0.648987
3.843943	56.475455	5.349837	-0.000730	0.654018
4.055340	58.497307	5.354842	-0.000768	0.659069
4.170904	60.557056	5.359846	-0.000790	0.664092
4.324569	62.623932	5.364851	-0.000818	0.669125
4.309271	64.744169	5.369856	-0.000816	0.674107
4.538336	66.791649	5.374861	-0.000857	0.679083
4.496580	68.944118	5.379866	-0.000850	0.684045
4.521008	71.080519	5.384870	-0.000855	0.688988
4.544137	73.216836	5.389875	-0.000860	0.693895
4.883658	75.252589	5.394880	-0.000921	0.698790
4.816392	77.438288	5.399885	-0.000909	0.703668
5.056691	79.517416	5.404890	-0.000953	0.708516
5.014270	81.707398	5.409894	-0.000946	0.713356
5.098932	83.850209	5.414899	-0.000962	0.718158
5.213100	85.987813	5.419904	-0.000983	0.722939
5.485030	88.076489	5.424909	-0.001032	0.727703
5.403273	90.288413	5.429914	-0.001018	0.732434
5.595301	92.413994	5.434918	-0.001053	0.737155
5.682745	94.574832	5.439923	-0.001069	0.741843
5.654155	96.776652	5.444928	-0.001064	0.746503
5.608840	98.970846	5.449933	-0.001057	0.751105
5.661932	101.138755	5.454938	-0.001067	0.755696
5.677209	103.312151	5.459942	-0.001070	0.760244
5.919654	105.420289	5.464947	-0.001114	0.764793
5.952218	107.588826	5.469952	-0.001120	0.769289
6.031288	109.749753	5.474957	-0.001135	0.773777
6.128170	111.895684	5.479962	-0.001153	0.778221
6.331622	114.013862	5.484966	-0.001190	0.782659
6.250761	116.221959	5.489971	-0.001176	0.787053
6.487800	118.323442	5.494976	-0.001219	0.791431
6.447281	120.513294	5.499981	-0.001212	0.795768
6.701098	122.611556	5.504986	-0.001258	0.800104
6.511107	124.858543	5.509990	-0.001224	0.804404
6.658807	126.981915	5.514995	-0.001251	0.808670
6.756097	129.113362	5.520000	-0.001269	0.812895
6.859282	131.259773	5.525005	-0.001288	0.817132
6.900639	133.414981	5.530010	-0.001296	0.821321
7.098936	135.524077	5.535014	-0.001332	0.825507
7.115246	137.675638	5.540019	-0.001336	0.829630
7.197667	139.820506	5.545024	-0.001351	0.833765
7.279764	141.949760	5.550029	-0.001366	0.837849
7.458325	144.055609	5.555034	-0.001399	0.841933
7.438315	146.223243	5.560038	-0.001396	0.845983
7.365092	148.405258	5.565043	-0.001383	0.850006
7.537873	150.496922	5.570048	-0.001415	0.854002
7.638327	152.616221	5.575053	-0.001433	0.857983
7.566274	154.791683	5.580058	-0.001420	0.861939
7.673319	156.900646	5.585062	-0.001440	0.865869
7.798697	159.000589	5.590067	-0.001463	0.869776
7.732771	161.170469	5.595072	-0.001452	0.873672
7.910089	163.243802	5.600077	-0.001484	0.877530
8.015121	165.358192	5.605082	-0.001503	0.881399
8.040494	167.484566	5.610086	-0.001508	0.885223
8.089351	169.605119	5.615091	-0.001518	0.889035
8.288367	171.673697	5.620096	-0.001554	0.892831
8.207918	173.836890	5.625101	-0.001540	0.896606
8.223029	175.969719	5.630106	-0.001543	0.900370
8.320327	178.070264	5.635110	-0.001561	0.904113
8.323599	180.185307	5.640115	-0.001562	0.907808
8.492770	182.248083	5.645120	-0.001593	0.911498
8.550905	184.348692	5.650125	-0.001604	0.915171
8.743648	186.418430	5.655130	-0.001639	0.918857
8.702711	188.557057	5.660134	-0.001632	0.922507
8.710557	190.668851	5.665139	-0.001634	0.926126
8.878098	192.724566	5.670144	-0.001664	0.929730
8.899955	194.853919	5.675149	-0.001669	0.933359
8.992546	196.919147	5.680154	-0.001686	0.936907
9.095278	199.017361	5.685158	-0.001705	0.940503
9.155822	201.110382	5.690163	-0.001716	0.944052
9.059809	203.245125	5.695168	-0.001699	0.947567
9.336298	205.255528	5.700173	-0.001750	0.951077
9.273190	207.394022	5.705178	-0.001739	0.954591
9.340579	209.477151	5.710182	-0.001751	0.958075
9.265403	211.614881	5.715187	-0.001738	0.961555
9.463156	213.647553	5.720192	-0.001774	0.965006
9.706088	215.676002	5.725197	-0.001818	0.968463
9.701098	217.775007	5.730202	-0.001818	0.971883
9.740041	219.876211	5.735206	-0.001825	0.975319
9.837662	221.957220	5.740211	-0.001843	0.978743
9.711165	224.104492	5.745216	-0.001821	0.982137
9.751285	226.184868	5.750221	-0.001828	0.985504
9.957623	228.215570	5.755226	-0.001866	0.988873
10.088104	230.256331	5.760230	-0.001890	0.992204
10.070512	232.361091	5.765235	-0.001887	0.995544
9.925225	234.499596	5.770240	-0.001861	0.998857
10.220975	236.498453	5.775245	-0.001915	1.002179
10.259035	238.570202	5.780250	-0.001922	1.005465
10.326199	240.642524	5.785254	-0.001935	1.008756
10.288762	242.738585	5.790259	-0.001929	1.012017
10.455584	244.772975	5.795264	-0.001959	1.015282
10.446581	246.874452	5.800269	-0.001958	1.018546
10.483005	248.950838	5.805274	-0.001965	1.021786
10.486204	251.022206	5.810278	-0.001966	1.024989
10.591438	253.080650	5.815283	-0.001985	1.028217
10.624491	255.136233	5.820288	-0.001992	1.031392
10.688943	257.199115	5.825293	-0.002004	1.034585
10.791388	259.255295	5.830298	-0.002022	1.037778
10.794060	261.334236	5.835302	-0.002023	1.040944
10.958395	263.362575	5.840307	-0.002053	1.044108
10.843812	265.487488	5.845312	-0.002033	1.047262
11.122954	267.460712	5.850317	-0.002084	1.050384
11.127367	269.560712	5.855322	-0.002085	1.053544
10.896458	271.702493	5.860326	-0.002044	1.056635
11.067105	273.731949	5.865331	-0.002075	1.059757
11.194605	275.776842	5.870336	-0.002098	1.062870
11.283214	277.801187	5.875341	-0.002115	1.065924
11.416242	279.834492	5.880346	-0.002139	1.069005
11.498816	281.897870	5.885350	-0.002154	1.072096
11.482952	283.966089	5.890355	-0.002152	1.075135
11.533455	286.045573	5.895360	-0.002161	1.078216
11.525178	288.111726	5.900365	-0.002160	1.081239
11.555125	290.171948	5.905370	-0.002166	1.084264
11.665122	292.202738	5.910374	-0.002186	1.087278
11.815101	294.223967	5.915379	-0.002214	1.090289
11.649341	296.360798	5.920384	-0.002184	1.093302
11.774780	298.389003	5.925389	-0.002207	1.096295
11.776887	300.456786	5.930394	-0.002208	1.099276
11.957163	302.480431	5.935398	-0.002241	1.102273
11.779998	304.569058	5.940403	-0.002209	1.105179
11.934003	306.609366	5.945408	-0.002238	1.108171
11.889807	308.670824	5.950413	-0.002230	1.111088
12.020971	310.699919	5.955418	-0.002254	1.114037
12.083046	312.739563	5.960422	-0.002266	1.116960
12.152681	314.794938	5.965427	-0.002279	1.119901
12.195869	316.845848	5.970432	-0.002287	1.122815
12.254109	318.880941	5.975437	-0.002298	1.125706
12.299720	320.938158	5.980442	-0.002306	1.128615
12.421179	322.970619	5.985446	-0.002329	1.131519
12.441685	325.016400	5.990451	-0.002333	1.134385
12.541289	327.072450	5.995456	-0.002351	1.137296
12.532787	329.133978	6.000461	-0.002350	1.140155
12.663968	331.170774	6.005466	-0.002374	1.143040
12.643539	333.211740	6.010470	-0.002371	1.145851
12.695264	335.261536	6.015475	-0.002381	1.148702
12.611010	337.345912	6.020480	-0.002366	1.151528
12.797784	339.343095	6.025485	-0.002400	1.154357
12.879490	341.388379	6.030490	-0.002415	1.157194
12.973108	343.408728	6.035494	-0.002432	1.159996
12.933135	345.494090	6.040499	-0.002425	1.162818
12.940442	347.539909	6.045504	-0.002427	1.165601
13.155467	349.529765	6.050509	-0.002466	1.168398
13.143674	351.609038	6.055514	-0.002465	1.171204
13.274572	353.617670	6.060518	-0.002489	1.173974
13.250908	355.697915	6.065523	-0.002485	1.176763
13.368036	357.713121	6.070528	-0.002506	1.179522
13.525250	359.738977	6.075533	-0.002535	1.182308
13.388276	361.807199	6.080538	-0.002511	1.185009
13.498249	363.848483	6.085542	-0.002531	1.187781
13.365008	365.936211	6.090547	-0.002507	1.190497
13.404738	367.985643	6.095552	-0.002515	1.193235
13.561153	369.973993	6.100557	-0.002543	1.195939
13.663825	372.013013	6.105562	-0.002562	1.198679
13.755365	374.046918	6.110566	-0.002579	1.201401
13.672884	376.120857	6.115571	-0.002565	1.204091
13.832698	378.128613	6.120576	-0.002594	1.206798
13.814741	380.184680	6.125581	-0.002591	1.209482
13.870031	382.222968	6.130586	-0.002602	1.212169
14.047103	384.224449	6.135590	-0.002634	1.214857
13.987015	386.308360	6.140595	-0.002623	1.217540
14.060722	388.349463	6.145600	-0.002637	1.220222
13.992494	390.415873	6.150605	-0.002625	1.222867
14.248892	392.377760	6.155610	-0.002672	1.225516
14.144228	394.456251	6.160614	-0.002653	1.228149
14.245313	396.490001	6.165619	-0.002672	1.230810
14.199397	398.542787	6.170624	-0.002664	1.233425
14.386614	400.538022	6.175629	-0.002698	1.236063
14.407399	402.580362	6.180634	-0.002702	1.238683
14.464282	404.631030	6.185638	-0.002713	1.241324
14.444397	406.662076	6.190643	-0.002710	1.243900
14.551832	408.703957	6.195648	-0.002730	1.246540
14.602507	410.713847	6.200653	-0.002739	1.249110
14.623917	412.787982	6.205658	-0.002744	1.251743
14.686274	414.794037	6.210662	-0.002755	1.254302
14.692478	416.868445	6.215667	-0.002757	1.256918
14.751035	418.882010	6.220672	-0.002768	1.259474
14.852927	420.922875	6.225677	-0.002786	1.262078
14.870942	422.922348	6.230682	-0.002790	1.264589
14.888683	424.985505	6.235686	-0.002794	1.267175
14.921524	426.997777	6.240691	-0.002800	1.269698
14.937938	429.071504	6.245696	-0.002803	1.272286
15.098414	431.048083	6.250701	-0.002833	1.274809
15.212874	433.076092	6.255706	-0.002854	1.277371
15.243510	435.105094	6.260710	-0.002860	1.279894
15.137171	437.207370	6.265715	-0.002841	1.282444
15.295381	439.180869	6.270720	-0.002870	1.284942
15.383713	441.221489	6.275725	-0.002886	1.287489
15.353430	443.272444	6.280730	-0.002881	1.289993
15.430228	445.299698	6.285734	-0.002895	1.292508
15.352682	447.355258	6.290739	-0.002882	1.294989
15.609741	449.339508	6.295744	-0.002928	1.297517
15.575954	451.394139	6.300749	-0.002923	1.300005
15.736851	453.409648	6.305754	-0.002952	1.302522
15.632946	455.486183	6.310758	-0.002934	1.304998
15.827699	457.471637	6.315763	-0.002969	1.307483
15.759253	459.526177	6.320768	-0.002957	1.309937
15.729183	461.591501	6.325773	-0.002952	1.312416
15.797659	463.586706	6.330778	-0.002965	1.314847
15.968812	465.596385	6.335782	-0.002996	1.317332
16.066742	467.595758	6.340787	-0.003014	1.319770
16.354909	469.562255	6.345792	-0.003067	1.322243
16.042496	471.701884	6.350797	-0.003011	1.324672
16.226616	473.704288	6.355802	-0.003045	1.327136
16.281409	475.708322	6.360806	-0.003055	1.329544
16.310295	477.778247	6.365811	-0.003060	1.332016
16.285024	479.804439	6.370816	-0.003056	1.334409
16.301849	481.872755	6.375821	-0.003060	1.336865
16.372688	483.865992	6.380826	-0.003073	1.339250
16.471438	485.899807	6.385830	-0.003091	1.341689
16.531958	487.881428	6.390835	-0.003102	1.344047
16.607271	489.925463	6.395840	-0.003116	1.346481
16.607936	491.944484	6.400845	-0.003117	1.348851
16.733540	493.973457	6.405850	-0.003140	1.351278
16.835548	495.955140	6.410854	-0.003159	1.353636
16.783798	498.050129	6.415859	-0.003150	1.356061
16.776202	500.080025	6.420864	-0.003149	1.358423
16.830061	502.127324	6.425869	-0.003159	1.360826
16.878035	504.123763	6.430874	-0.003168	1.363163
16.935216	506.165687	6.435878	-0.003179	1.365553
16.850943	508.226273	6.440883	-0.003164	1.367904
16.977781	510.236112	6.445888	-0.003187	1.370276
17.114322	512.219256	6.450893	-0.003212	1.372616
17.201838	514.243047	6.455898	-0.003228	1.374980
17.129765	516.305070	6.460902	-0.003216	1.377322
17.251339	518.328412	6.465907	-0.003238	1.379691
17.343707	520.324315	6.470912	-0.003255	1.382013
17.608954	522.282503	6.475917	-0.003303	1.384355
17.496962	524.373077	6.480922	-0.003284	1.386698
17.725924	526.332605	6.485926	-0.003325	1.389020
17.675776	528.406738	6.490931	-0.003317	1.391360
17.956836	530.355170	6.495936	-0.003368	1.393681
17.714403	532.499316	6.500941	-0.003324	1.396019
17.706524	534.536592	6.505946	-0.003323	1.398322
17.724747	536.566147	6.510950	-0.003327	1.400623
17.872150	538.554223	6.515955	-0.003354	1.402922
17.817282	540.613212	6.520960	-0.003344	1.405220
17.858963	542.627065	6.525965	-0.003352	1.407501
18.180256	544.566578	6.530970	-0.003411	1.409801
18.113048	546.642268	6.535974	-0.003399	1.412102
18.039093	548.696922	6.540979	-0.003386	1.414373
18.163136	550.714517	6.545984	-0.003409	1.416675
18.263390	552.708102	6.550989	-0.003427	1.418936
18.375921	554.740335	6.555994	-0.003448	1.421242
18.415504	556.731254	6.560998	-0.003456	1.423471
18.446452	558.786516	6.566003	-0.003462	1.425764
18.552974	560.767328	6.571008	-0.003481	1.428000
18.518174	562.858794	6.576013	-0.003475	1.430301
18.619123	564.839297	6.581018	-0.003494	1.432527
18.556240	566.918397	6.586022	-0.003483	1.434797
18.633027	568.925485	6.591027	-0.003497	1.437036
18.634268	570.971004	6.596032	-0.003498	1.439286
18.799469	572.951671	6.601037	-0.003528	1.441522
18.827473	574.968578	6.606042	-0.003533	1.443744
18.813995	577.029776	6.611046	-0.003531	1.445995
18.843203	579.053707	6.616051	-0.003537	1.448217
18.976305	581.051182	6.621056	-0.003561	1.450446
19.167841	583.025440	6.626061	-0.003596	1.452668
19.060320	585.102168	6.631066	-0.003577	1.454887
19.127653	587.139097	6.636070	-0.003590	1.457125
19.186230	589.153201	6.641075	-0.003601	1.459331
19.455908	591.117166	6.646080	-0.003650	1.461556
19.352472	593.159319	6.651085	-0.003632	1.463726
19.480146	595.191273	6.656090	-0.003655	1.465967
19.639656	597.150136	6.661094	-0.003684	1.468136
19.612825	599.235514	6.666099	-0.003680	1.470371
19.604875	601.244688	6.671104	-0.003679	1.472528
19.883518	603.222407	6.676109	-0.003730	1.474751
19.901227	605.255288	6.681114	-0.003733	1.476936
19.803749	607.339890	6.686118	-0.003716	1.479131
19.921851	609.337450	6.691123	-0.003738	1.481308
19.901503	611.376140	6.696128	-0.003734	1.483476
20.013205	613.386407	6.701133	-0.003755	1.485657
20.138121	615.370262	6.706138	-0.003778	1.487813
20.159519	617.421141	6.711142	-0.003782	1.489999
20.354564	619.395362	6.716147	-0.003818	1.492162
20.388233	621.432931	6.721152	-0.003824	1.494332
20.457983	623.467806	6.726157	-0.003837	1.496509
20.413781	625.520905	6.731162	-0.003830	1.498661
20.572445	627.519899	6.736166	-0.003859	1.500826
20.475967	629.538788	6.741171	-0.003842	1.502917
20.628916	631.558035	6.746176	-0.003870	1.505095
20.717686	633.554470	6.751181	-0.003886	1.507222
20.808832	635.587249	6.756186	-0.003903	1.509386
20.759167	637.626296	6.761190	-0.003894	1.511503
20.853012	639.645803	6.766195	-0.003912	1.513648
20.865571	641.685296	6.771200	-0.003914	1.515782
20.905814	643.707553	6.776205	-0.003922	1.517904
20.933746	645.739812	6.781210	-0.003927	1.520030
20.971831	647.751073	6.786214	-0.003935	1.522134
21.078615	649.748922	6.791219	-0.003954	1.524246
21.194519	651.755421	6.796224	-0.003976	1.526366
21.168907	653.788888	6.801229	-0.003971	1.528463
21.301757	655.807746	6.806234	-0.003996	1.530596
21.328144	657.810556	6.811238	-0.004001	1.532673
21.462506	659.841578	6.816243	-0.004025	1.534814
21.434920	661.877208	6.821248	-0.004021	1.536901
21.434656	663.934201	6.826253	-0.004021	1.539016
21.513604	665.926293	6.831258	-0.004036	1.541088
21.761543	667.867463	6.836262	-0.004081	1.543165
21.595743	669.974797	6.841267	-0.004051	1.545266
21.630089	671.973144	6.846272	-0.004058	1.547321
21.552740	674.055015	6.851277	-0.004044	1.549421
21.893301	675.960721	6.856282	-0.004106	1.551481
21.870977	677.992200	6.861286	-0.004103	1.553543
22.049021	680.013547	6.866291	-0.004135	1.555660
21.919752	682.065811	6.871296	-0.004112	1.557701
22.051379	684.086319	6.876301	-0.004136	1.559795
22.085840	686.075796	6.881306	-0.004143	1.561823
22.196696	688.103669	6.886310	-0.004163	1.563912
22.264564	690.107625	6.891315	-0.004176	1.565960
22.291473	692.136045	6.896320	-0.004181	1.568017
22.387820	694.150648	6.901325	-0.004199	1.570080
22.357581	696.185458	6.906330	-0.004194	1.572117
22.295606	698.255770	6.911334	-0.004183	1.574178
22.481231	700.237261	6.916339	-0.004217	1.576229
22.471357	702.260387	6.921344	-0.004216	1.578255
22.643455	704.262812	6.926349	-0.004247	1.580317
22.693809	706.229422	6.931354	-0.004257	1.582301
22.778591	708.257055	6.936358	-0.004272	1.584354
22.820355	710.286598	6.941363	-0.004280	1.586393
22.785053	712.333636	6.946368	-0.004274	1.588420
22.791264	714.376576	6.951373	-0.004276	1.590455
22.953061	716.330045	6.956378	-0.004305	1.592450
23.187909	718.312411	6.961382	-0.004348	1.594495
23.177156	720.363358	6.966387	-0.004347	1.596524
23.281404	722.380269	6.971392	-0.004366	1.598555
23.412938	724.390343	6.976397	-0.004390	1.600586
23.276526	726.434405	6.981402	-0.004366	1.602559
23.421761	728.446946	6.986406	-0.004392	1.604592
23.348162	730.490823	6.991411	-0.004379	1.606580
23.488902	732.504975	6.996416	-0.004405	1.608608
23.489124	734.535229	7.001421	-0.004406	1.610603
23.534107	736.543465	7.006426	-0.004414	1.612588
23.605539	738.558258	7.011430	-0.004427	1.614586
23.850466	740.527104	7.016435	-0.004472	1.616593
23.864788	742.557779	7.021440	-0.004475	1.618583
23.908539	744.623038	7.026445	-0.004483	1.620614
23.970975	746.598148	7.031450	-0.004495	1.622560
24.142710	748.613211	7.036454	-0.004526	1.624579
23.920970	750.685835	7.041459	-0.004487	1.626523
24.154132	752.654403	7.046464	-0.004529	1.628511
24.174609	754.683391	7.051469	-0.004533	1.630487
24.233883	756.679155	7.056474	-0.004544	1.632440
24.243956	758.712502	7.061478	-0.004547	1.634412
24.347553	760.722713	7.066483	-0.004566	1.636389
24.323450	762.762057	7.071488	-0.004562	1.638351
24.466260	764.758117	7.076493	-0.004588	1.640322
24.450473	766.764543	7.081498	-0.004585	1.642250
24.567711	768.797079	7.086502	-0.004607	1.644244
24.587669	770.795867	7.091507	-0.004611	1.646171
24.657853	772.819458	7.096512	-0.004624	1.648136
24.720934	774.836138	7.101517	-0.004636	1.650090
24.818362	776.819636	7.106522	-0.004654	1.652021
24.758360	778.892003	7.111526	-0.004643	1.653984
24.948571	780.878087	7.116531	-0.004678	1.655943
24.930189	782.912630	7.121536	-0.004675	1.657879
24.928005	784.971181	7.126541	-0.004675	1.659840
25.033835	786.891132	7.131546	-0.004695	1.661702
25.096673	788.949340	7.136550	-0.004706	1.663679
25.124962	790.954941	7.141555	-0.004712	1.665593
25.149643	792.978553	7.146560	-0.004717	1.667521
24.969071	795.072274	7.151565	-0.004684	1.669448
25.181573	797.012079	7.156570	-0.004723	1.671352
25.210934	799.033726	7.161574	-0.004729	1.673272
25.467483	801.006167	7.166579	-0.004776	1.675216
25.441462	803.040874	7.171584	-0.004771	1.677127
25.539667	805.065857	7.176589	-0.004789	1.679066
25.498981	807.068112	7.181594	-0.004782	1.680938
25.725747	809.053811	7.186598	-0.004824	1.682876
25.572749	811.139395	7.191603	-0.004797	1.684786
25.771832	813.100581	7.196608	-0.004833	1.686688
25.762142	815.149066	7.201613	-0.004832	1.688605
25.783713	817.184629	7.206618	-0.004836	1.690516
25.856166	819.168144	7.211622	-0.004849	1.692393
25.877315	821.231355	7.216627	-0.004853	1.694326
25.754594	823.263894	7.221632	-0.004832	1.696184
25.892508	825.282844	7.226637	-0.004857	1.698108
26.031501	827.244871	7.231642	-0.004882	1.699977
26.154041	829.211064	7.236646	-0.004905	1.701842
26.021214	831.294813	7.241651	-0.004881	1.703736
26.172145	833.276732	7.246656	-0.004909	1.705621
26.415826	835.212891	7.251661	-0.004953	1.707490
26.409534	837.297306	7.256666	-0.004953	1.709417
26.326719	839.314022	7.261670	-0.004938	1.711257
26.493085	841.313696	7.266675	-0.004969	1.713154
26.525272	843.332459	7.271680	-0.004975	1.715026
26.688173	845.325968	7.276685	-0.005005	1.716913
26.670155	847.368750	7.281690	-0.005002	1.718788
