Mon Jan 13 20:00:39 2020

Number of Points = 3018
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.669003	-3.463930	4.149952	0.000387	0.506402
-4.661280	-3.468023	4.159949	0.000384	0.506407
-4.580770	-3.500223	4.169946	0.000368	0.506404
-4.709569	-3.458263	4.179942	0.000390	0.506402
-4.457137	-3.489525	4.189939	0.000343	0.506591
-4.353491	-3.493382	4.199936	0.000323	0.506702
-4.368628	-3.490920	4.209933	0.000324	0.506702
-4.415009	-3.478160	4.219930	0.000331	0.506700
-4.399084	-3.487622	4.229926	0.000327	0.506697
-4.253043	-3.455456	4.239923	0.000299	0.506966
-4.054625	-3.510030	4.249920	0.000262	0.507023
-4.031147	-3.521567	4.259917	0.000256	0.507022
-4.241730	-3.450208	4.269914	0.000292	0.507022
-3.991385	-3.468298	4.279910	0.000246	0.507249
-3.876957	-3.485035	4.289907	0.000224	0.507332
-3.782855	-3.521212	4.299904	0.000205	0.507331
-3.742629	-3.536645	4.309901	0.000196	0.507336
-3.765208	-3.485540	4.319898	0.000199	0.507480
-3.451286	-3.540047	4.329894	0.000141	0.507663
-3.639911	-3.474458	4.339891	0.000173	0.507669
-3.532857	-3.515789	4.349888	0.000153	0.507667
-3.388385	-3.569994	4.359885	0.000125	0.507666
-3.592577	-3.466559	4.369882	0.000161	0.507773
-3.577904	-3.431969	4.379878	0.000156	0.507905
-3.397549	-3.498156	4.389875	0.000122	0.507906
-3.368273	-3.475570	4.399872	0.000116	0.508017
-3.245153	-3.457630	4.409869	0.000092	0.508217
-3.101875	-3.511213	4.419866	0.000065	0.508216
-3.268541	-3.453499	4.429862	0.000093	0.508222
-3.026039	-3.448090	4.439859	0.000048	0.508513
-3.074856	-3.432652	4.449856	0.000055	0.508517
-3.083460	-3.432367	4.459853	0.000055	0.508517
-2.792649	-3.439087	4.469850	0.000001	0.508824
-2.725496	-3.458220	4.479846	-0.000012	0.508847
-2.857179	-3.415437	4.489843	0.000010	0.508844
-2.743476	-3.405495	4.499840	-0.000012	0.509008
-2.634552	-3.403930	4.509837	-0.000033	0.509141
-2.506264	-3.450291	4.519834	-0.000058	0.509147
-2.483901	-3.459310	4.529830	-0.000063	0.509152
-2.263483	-3.455976	4.539827	-0.000104	0.509412
-2.225572	-3.457643	4.549824	-0.000113	0.509457
-2.191216	-3.473556	4.559821	-0.000120	0.509454
-2.240375	-3.456963	4.569818	-0.000113	0.509461
-2.183932	-3.439885	4.579814	-0.000125	0.509585
-2.154129	-3.392623	4.589811	-0.000132	0.509773
-2.022141	-3.440942	4.599808	-0.000157	0.509776
-2.103743	-3.411163	4.609805	-0.000144	0.509788
-1.862516	-3.397218	4.619802	-0.000189	0.510103
-1.890093	-3.390889	4.629798	-0.000185	0.510102
-1.891774	-3.391720	4.639795	-0.000186	0.510106
-1.802936	-3.359676	4.649792	-0.000204	0.510311
-1.835250	-3.321595	4.659789	-0.000199	0.510403
-1.769291	-3.346150	4.669786	-0.000213	0.510408
-1.620987	-3.312698	4.679782	-0.000241	0.510682
-1.612237	-3.309441	4.689779	-0.000244	0.510710
-1.477563	-3.358538	4.699776	-0.000270	0.510714
-1.516010	-3.262338	4.709773	-0.000264	0.510979
-1.357445	-3.307768	4.719770	-0.000295	0.511020
-1.398658	-3.285633	4.729766	-0.000289	0.511052
-1.408123	-3.186560	4.739763	-0.000288	0.511357
-1.396233	-3.195342	4.749760	-0.000292	0.511352
-1.248792	-3.172295	4.759757	-0.000320	0.511592
-1.236852	-3.157171	4.769754	-0.000324	0.511661
-1.328345	-3.071607	4.779750	-0.000309	0.511834
-1.405039	-3.004083	4.789747	-0.000296	0.511968
-1.332654	-2.943312	4.799744	-0.000311	0.512243
-1.305865	-2.909967	4.809741	-0.000317	0.512384
-1.158493	-2.890107	4.819738	-0.000345	0.512615
-1.107747	-2.864728	4.829734	-0.000356	0.512757
-1.090969	-2.835059	4.839731	-0.000360	0.512875
-1.116126	-2.731639	4.849728	-0.000357	0.513175
-1.118525	-2.679361	4.859725	-0.000358	0.513343
-1.067381	-2.636517	4.869722	-0.000369	0.513539
-1.011633	-2.572313	4.879718	-0.000380	0.513806
-0.962392	-2.515795	4.889715	-0.000391	0.514042
-0.739430	-2.542002	4.899712	-0.000433	0.514211
-0.893681	-2.421152	4.909709	-0.000406	0.514425
-0.758867	-2.372549	4.919706	-0.000432	0.514729
-0.856365	-2.269859	4.929702	-0.000416	0.514947
-0.812128	-2.204200	4.939699	-0.000425	0.515205
-0.720242	-2.158499	4.949696	-0.000443	0.515454
-0.744096	-2.065601	4.959693	-0.000441	0.515721
-0.738812	-1.977951	4.969690	-0.000443	0.516005
-0.678291	-1.899201	4.979686	-0.000455	0.516320
-0.590901	-1.840696	4.989683	-0.000473	0.516602
-0.664176	-1.724070	4.999680	-0.000461	0.516888
-0.565267	-1.663092	5.009677	-0.000480	0.517190
-0.564196	-1.561953	5.019674	-0.000482	0.517509
-0.462390	-1.512013	5.029670	-0.000502	0.517780
-0.507398	-1.401651	5.039667	-0.000495	0.518077
-0.419308	-1.331444	5.049664	-0.000512	0.518395
-0.495671	-1.199187	5.059661	-0.000500	0.518724
-0.475529	-1.083804	5.069658	-0.000505	0.519106
-0.352289	-1.013937	5.079654	-0.000529	0.519460
-0.306933	-0.922111	5.089651	-0.000539	0.519797
-0.227584	-0.835197	5.099648	-0.000554	0.520154
-0.244205	-0.719688	5.109645	-0.000553	0.520496
-0.124642	-0.656206	5.119642	-0.000576	0.520826
-0.335488	-0.456751	5.129638	-0.000539	0.521214
-0.257749	-0.343177	5.139635	-0.000555	0.521650
-0.230546	-0.227534	5.149632	-0.000561	0.522038
-0.186171	-0.111068	5.159629	-0.000571	0.522447
-0.072725	-0.021415	5.169626	-0.000593	0.522847
-0.122555	0.125827	5.179622	-0.000585	0.523248
0.000000	0.143494	5.189619	-0.000609	0.523440

-0.084523	0.296939	5.194624	-0.000594	0.523818
0.011552	0.451905	5.199629	-0.000612	0.524392
0.064059	0.752579	5.204634	-0.000623	0.525358
0.160117	1.127674	5.209638	-0.000641	0.526591
0.172423	1.609735	5.214643	-0.000644	0.528054
0.315030	2.147934	5.219648	-0.000670	0.529817
0.465274	2.768651	5.224653	-0.000698	0.531827
0.621637	3.470782	5.229658	-0.000727	0.534078
0.640848	4.298251	5.234662	-0.000732	0.536546
0.845262	5.128796	5.239667	-0.000769	0.539203
0.885971	6.099624	5.244672	-0.000777	0.542088
1.042861	7.092729	5.249677	-0.000807	0.545141
1.081731	8.179566	5.254682	-0.000814	0.548327
1.160573	9.326060	5.259686	-0.000830	0.551706
1.366029	10.481469	5.264691	-0.000867	0.555217
1.737069	11.645522	5.269696	-0.000935	0.558896
1.606728	13.037515	5.274701	-0.000913	0.562694
1.858721	14.348842	5.279706	-0.000959	0.566618
1.824626	15.798539	5.284710	-0.000954	0.570619
2.156750	17.179922	5.289715	-0.001015	0.574759
2.219668	18.691301	5.294720	-0.001027	0.578966
2.480918	20.197446	5.299725	-0.001075	0.583317
2.539506	21.795946	5.304730	-0.001086	0.587692
2.808320	23.365577	5.309734	-0.001136	0.592156
2.905813	25.033007	5.314739	-0.001154	0.596685
3.175775	26.679386	5.319744	-0.001204	0.601285
3.221413	28.435112	5.324749	-0.001213	0.605929
3.272351	30.220394	5.329754	-0.001223	0.610619
3.444951	31.987824	5.334758	-0.001255	0.615337
3.546333	33.818816	5.339763	-0.001274	0.620118
3.780565	35.625638	5.344768	-0.001318	0.624918
3.954846	37.477114	5.349773	-0.001350	0.629742
4.063440	39.370068	5.354778	-0.001371	0.634575
4.432622	41.204826	5.359782	-0.001438	0.639453
4.519229	43.166099	5.364787	-0.001455	0.644362
4.723150	45.096323	5.369792	-0.001493	0.649257
4.818292	47.087794	5.374797	-0.001511	0.654172
5.025065	49.059722	5.379802	-0.001549	0.659098
5.156524	51.076425	5.384806	-0.001574	0.664030
5.507614	53.034826	5.389811	-0.001638	0.668971
5.593410	55.087668	5.394816	-0.001654	0.673878
5.868068	57.093821	5.399821	-0.001705	0.678796
6.127314	59.115812	5.404826	-0.001753	0.683702
6.417025	61.145787	5.409830	-0.001806	0.688616
6.503847	63.250795	5.414835	-0.001822	0.693504
6.850372	65.285365	5.419840	-0.001886	0.698404
6.931052	67.413798	5.424845	-0.001901	0.703272
7.216701	69.478163	5.429850	-0.001954	0.708123
7.467953	71.560037	5.434854	-0.002000	0.712954
7.560463	73.708085	5.439859	-0.002018	0.717775
7.666202	75.857434	5.444864	-0.002038	0.722577
8.111237	77.892657	5.449869	-0.002119	0.727357
8.108048	80.089834	5.454874	-0.002120	0.732117
8.408015	82.187405	5.459878	-0.002175	0.736860
8.607598	84.322095	5.464883	-0.002212	0.741577
8.860319	86.451428	5.469888	-0.002258	0.746293
9.311335	88.496243	5.474893	-0.002341	0.750946
9.629924	90.612733	5.479898	-0.002399	0.755624
9.976521	92.709048	5.484902	-0.002463	0.760252
10.450502	94.786833	5.489907	-0.002549	0.764905
10.328461	97.054435	5.494912	-0.002528	0.769492
10.569256	99.201818	5.499917	-0.002573	0.774065
10.810273	101.343734	5.504922	-0.002617	0.778601
10.972972	103.524264	5.509926	-0.002647	0.783132
11.321002	105.623241	5.514931	-0.002711	0.787604
11.629799	107.748313	5.519936	-0.002768	0.792075
11.934734	109.871370	5.524941	-0.002824	0.796515
12.046295	112.073295	5.529946	-0.002845	0.800952
12.253189	114.231583	5.534950	-0.002883	0.805344
12.555846	116.354523	5.539955	-0.002939	0.809709
12.718944	118.526851	5.544960	-0.002969	0.814052
12.924343	120.685884	5.549965	-0.003007	0.818374
13.106662	122.847027	5.554970	-0.003041	0.822662
13.190542	125.035865	5.559974	-0.003057	0.826915
13.315379	127.197805	5.564979	-0.003081	0.831123
13.619818	129.306773	5.569984	-0.003137	0.835327
13.576683	131.532445	5.574989	-0.003130	0.839502
13.973509	133.602884	5.579994	-0.003203	0.843653
14.070500	135.764027	5.584998	-0.003221	0.847757
14.505940	137.825033	5.590003	-0.003301	0.851876
14.602787	139.999251	5.595008	-0.003319	0.855965
14.806331	142.135462	5.600013	-0.003357	0.860033
14.798460	144.335753	5.605018	-0.003356	0.864064
15.028324	146.439940	5.610022	-0.003399	0.868053
15.078017	148.608159	5.615027	-0.003409	0.872025
15.319186	150.714779	5.620032	-0.003453	0.875989
15.363626	152.882202	5.625037	-0.003462	0.879921
15.652726	154.975986	5.630042	-0.003515	0.883856
15.742040	157.105543	5.635046	-0.003532	0.887714
15.748382	159.288799	5.640051	-0.003534	0.891598
15.876778	161.409858	5.645056	-0.003558	0.895432
16.252372	163.457289	5.650061	-0.003627	0.899270
16.466239	165.560633	5.655066	-0.003667	0.903092
16.397988	167.742486	5.660070	-0.003655	0.906863
16.545717	169.850725	5.665075	-0.003683	0.910621
16.854284	171.912160	5.670080	-0.003740	0.914380
16.937135	174.038266	5.675085	-0.003755	0.918099
17.034206	176.166638	5.680090	-0.003774	0.921815
17.032712	178.311495	5.685094	-0.003775	0.925487
17.104211	180.437930	5.690099	-0.003788	0.929155
17.302102	182.512712	5.695104	-0.003825	0.932796
17.429562	184.615449	5.700109	-0.003849	0.936429
17.359824	186.781141	5.705114	-0.003837	0.940038
17.563190	188.864413	5.710118	-0.003875	0.943655
17.443330	191.009718	5.715123	-0.003854	0.947174
17.694072	193.063576	5.720128	-0.003900	0.950741
17.820261	195.149568	5.725133	-0.003924	0.954277
17.880269	197.253518	5.730138	-0.003936	0.957792
18.107080	199.307059	5.735142	-0.003978	0.961306
18.119609	201.436291	5.740147	-0.003981	0.964809
18.147400	203.542597	5.745152	-0.003987	0.968271
18.245588	205.634684	5.750157	-0.004006	0.971737
18.306889	207.722868	5.755162	-0.004018	0.975164
18.420027	209.818040	5.760166	-0.004039	0.978619
18.416745	211.926070	5.765171	-0.004039	0.982017
18.577648	213.988956	5.770176	-0.004069	0.985423
18.649480	216.069789	5.775181	-0.004083	0.988796
18.654383	218.172622	5.780186	-0.004085	0.992156
18.882218	220.191107	5.785190	-0.004127	0.995494
18.771413	222.337916	5.790195	-0.004108	0.998837
18.903508	224.391862	5.795200	-0.004133	1.002156
18.836945	226.508316	5.800205	-0.004122	1.005454
19.167311	228.495279	5.805210	-0.004182	1.008753
19.067307	230.638650	5.810214	-0.004165	1.012053
19.180255	232.685708	5.815219	-0.004186	1.015308
19.056217	234.838862	5.820224	-0.004165	1.018589
19.262110	236.844072	5.825229	-0.004203	1.021807
19.379771	238.899235	5.830234	-0.004225	1.025046
19.379142	240.991508	5.835238	-0.004226	1.028268
19.346070	243.079579	5.840243	-0.004221	1.031457
19.521098	245.103194	5.845248	-0.004253	1.034647
19.683069	247.155166	5.850253	-0.004284	1.037864
19.816650	249.193604	5.855258	-0.004309	1.041035
19.807151	251.299810	5.860262	-0.004308	1.044224
19.793279	253.383442	5.865267	-0.004306	1.047367
20.006672	255.398368	5.870272	-0.004346	1.050516
20.166803	257.439215	5.875277	-0.004376	1.053667
20.153365	259.532519	5.880282	-0.004374	1.056797
20.203783	261.610249	5.885286	-0.004384	1.059927
20.450840	263.623449	5.890291	-0.004430	1.063053
20.280362	265.744268	5.895296	-0.004400	1.066116
20.335218	267.813219	5.900301	-0.004411	1.069208
20.242204	269.924675	5.905306	-0.004395	1.072279
20.521560	271.897554	5.910310	-0.004446	1.075326
20.503078	273.990933	5.915315	-0.004444	1.078390
20.453790	276.078998	5.920320	-0.004436	1.081423
20.440949	278.146681	5.925325	-0.004434	1.084436
20.468226	280.219570	5.930330	-0.004440	1.087468
20.535381	282.251973	5.935334	-0.004453	1.090452
20.605594	284.309057	5.940339	-0.004467	1.093466
20.560175	286.384419	5.945344	-0.004459	1.096441
20.814344	288.377368	5.950349	-0.004506	1.099437
20.840556	290.449543	5.955354	-0.004512	1.102426
20.898060	292.474969	5.960358	-0.004523	1.105356
20.818097	294.580973	5.965363	-0.004510	1.108325
21.062353	296.566078	5.970368	-0.004555	1.111274
21.128640	298.605724	5.975373	-0.004568	1.114205
21.153458	300.684763	5.980378	-0.004573	1.117163
21.211998	302.720037	5.985382	-0.004584	1.120069
21.208026	304.809562	5.990387	-0.004585	1.123013
21.241640	306.847734	5.995392	-0.004592	1.125895
21.380878	308.874881	6.000397	-0.004618	1.128806
21.592295	310.879170	6.005402	-0.004657	1.131712
21.455899	312.993454	6.010406	-0.004633	1.134596
21.486714	315.048741	6.015411	-0.004639	1.137472
21.642263	317.065722	6.020416	-0.004669	1.140346
21.776551	319.093694	6.025421	-0.004694	1.143219
21.728827	321.163667	6.030426	-0.004686	1.146056
21.689232	323.232922	6.035430	-0.004680	1.148888
21.829239	325.252572	6.040435	-0.004706	1.151731
21.950790	327.266254	6.045440	-0.004729	1.154549
22.015230	329.329790	6.050445	-0.004741	1.157402
22.069674	331.363987	6.055450	-0.004752	1.160203
22.095466	333.431399	6.060454	-0.004758	1.163029
22.072404	335.484284	6.065459	-0.004754	1.165806
22.147465	337.528954	6.070464	-0.004769	1.168611
22.371860	339.511326	6.075469	-0.004810	1.171394
22.371526	341.578415	6.080474	-0.004811	1.174181
22.422694	343.631660	6.085478	-0.004821	1.176966
22.650093	345.618092	6.090483	-0.004863	1.179737
22.518876	347.740410	6.095488	-0.004841	1.182517
22.388235	349.813606	6.100493	-0.004818	1.185226
22.631166	351.797714	6.105498	-0.004863	1.187982
22.640473	353.857350	6.110502	-0.004865	1.190724
22.802705	355.861890	6.115507	-0.004895	1.193457
22.713522	357.950400	6.120512	-0.004880	1.196180
22.828555	359.975103	6.125517	-0.004902	1.198905
22.813970	362.047910	6.130522	-0.004900	1.201629
22.888743	364.053201	6.135526	-0.004915	1.204299
22.926824	366.112515	6.140531	-0.004922	1.207016
23.116037	368.086437	6.145536	-0.004958	1.209684
23.204668	370.140433	6.150541	-0.004974	1.212406
23.217379	372.176804	6.155546	-0.004978	1.215064
23.176884	374.272843	6.160550	-0.004971	1.217771
23.318112	376.280415	6.165555	-0.004998	1.220437
23.414597	378.306764	6.170560	-0.005016	1.223102
23.427569	380.348888	6.175565	-0.005019	1.225745
23.420949	382.403609	6.180570	-0.005019	1.228390
23.501897	384.435768	6.185574	-0.005034	1.231038
23.554068	386.465789	6.190579	-0.005045	1.233666
23.570167	388.525375	6.195584	-0.005049	1.236310
23.667142	390.536084	6.200589	-0.005067	1.238921
23.527844	392.649757	6.205594	-0.005043	1.241555
23.690981	394.620043	6.210598	-0.005073	1.244132
23.628123	396.698525	6.215603	-0.005063	1.246744
23.740221	398.702436	6.220608	-0.005084	1.249331
23.725734	400.766570	6.225613	-0.005082	1.251934
23.753296	402.787003	6.230618	-0.005088	1.254495
23.934073	404.798805	6.235622	-0.005122	1.257106
23.993880	406.829226	6.240627	-0.005133	1.259683
23.997870	408.880345	6.245632	-0.005135	1.262256
24.059225	410.890156	6.250637	-0.005147	1.264798
23.983691	412.974573	6.255642	-0.005134	1.267368
24.023238	414.996310	6.260646	-0.005142	1.269905
24.084613	417.020375	6.265651	-0.005154	1.272449
24.198613	419.025627	6.270656	-0.005176	1.274986
24.339189	421.042348	6.275661	-0.005202	1.277544
24.508028	423.040342	6.280666	-0.005234	1.280086
24.223940	425.185910	6.285670	-0.005183	1.282613
24.373322	427.173901	6.290675	-0.005211	1.285124
24.430808	429.202527	6.295680	-0.005222	1.287642
24.532138	431.216233	6.300685	-0.005242	1.290155
24.562414	433.261293	6.305690	-0.005248	1.292671
24.684796	435.265905	6.310694	-0.005271	1.295172
24.806360	437.287073	6.315699	-0.005294	1.297687
24.789106	439.351394	6.320704	-0.005292	1.300193
24.772109	441.416831	6.325709	-0.005289	1.302695
24.995136	443.385629	6.330714	-0.005331	1.305174
24.982463	445.440694	6.335718	-0.005329	1.307656
25.067145	447.454122	6.340723	-0.005345	1.310123
25.043315	449.512732	6.345728	-0.005342	1.312595
25.224723	451.487489	6.350733	-0.005376	1.315046
25.109985	453.582227	6.355738	-0.005356	1.317515
25.213455	455.591818	6.360742	-0.005375	1.319967
25.192485	457.639708	6.365747	-0.005373	1.322409
25.378516	459.614020	6.370752	-0.005407	1.324843
25.326443	461.676587	6.375757	-0.005399	1.327281
25.244907	463.754665	6.380762	-0.005385	1.329721
25.464860	465.716731	6.385766	-0.005425	1.332141
25.518797	467.745054	6.390771	-0.005436	1.334568
25.464560	469.817418	6.395776	-0.005427	1.336999
25.647470	471.799859	6.400781	-0.005461	1.339415
25.731350	473.825193	6.405786	-0.005477	1.341837
25.633533	475.869672	6.410790	-0.005460	1.344204
25.848902	477.851178	6.415795	-0.005500	1.346619
25.896488	479.880617	6.420800	-0.005510	1.349019
25.887829	481.951687	6.425805	-0.005509	1.351440
25.903854	483.965763	6.430810	-0.005513	1.353801
25.848684	486.041910	6.435814	-0.005504	1.356201
25.977614	488.040772	6.440819	-0.005528	1.358581
25.976871	490.095166	6.445824	-0.005529	1.360969
26.000055	492.099500	6.450829	-0.005534	1.363304
25.927098	494.172521	6.455834	-0.005522	1.365678
26.083407	496.152446	6.460838	-0.005551	1.368029
26.156627	498.189201	6.465843	-0.005565	1.370410
26.266017	500.182118	6.470848	-0.005586	1.372750
26.235169	502.239791	6.475853	-0.005581	1.375106
26.332501	504.258069	6.480858	-0.005599	1.377462
26.237433	506.326744	6.485862	-0.005583	1.379797
26.300889	508.344701	6.490867	-0.005596	1.382132
26.382775	510.335093	6.495872	-0.005611	1.384439
26.478106	512.361013	6.500877	-0.005629	1.386788
26.471348	514.380791	6.505882	-0.005629	1.389086
26.608368	516.394107	6.510886	-0.005655	1.391428
26.717169	518.378083	6.515891	-0.005675	1.393722
26.640507	520.466323	6.520896	-0.005662	1.396060
26.638550	522.490781	6.525901	-0.005663	1.398350
26.598567	524.558457	6.530906	-0.005657	1.400670
26.745409	526.525912	6.535910	-0.005684	1.402945
26.779076	528.564371	6.540915	-0.005691	1.405253
26.772925	530.597189	6.545920	-0.005691	1.407536
27.053041	532.553714	6.550925	-0.005742	1.409839
26.959036	534.627864	6.555930	-0.005726	1.412127
27.089288	536.627284	6.560934	-0.005751	1.414413
27.182314	538.648672	6.565939	-0.005768	1.416706
27.214664	540.674906	6.570944	-0.005775	1.418977
27.362298	542.679361	6.575949	-0.005803	1.421265
27.399079	544.682531	6.580954	-0.005810	1.423505
27.267110	546.781448	6.585958	-0.005787	1.425784
27.350708	548.777134	6.590963	-0.005803	1.428027
27.253732	550.868723	6.595968	-0.005787	1.430304
27.635235	552.763942	6.600973	-0.005857	1.432540
27.484392	554.862005	6.605978	-0.005830	1.434798
27.672126	556.845601	6.610982	-0.005865	1.437051
27.624141	558.911846	6.615987	-0.005857	1.439305
27.739205	560.920812	6.620992	-0.005879	1.441553
27.638578	562.969789	6.625997	-0.005862	1.443761
27.726938	564.998292	6.631002	-0.005879	1.446013
27.696548	567.015408	6.636006	-0.005874	1.448205
27.486905	569.148256	6.641011	-0.005837	1.450454
27.723547	571.080580	6.646016	-0.005881	1.452646
27.915635	573.061518	6.651021	-0.005916	1.454871
27.909886	575.101744	6.656026	-0.005916	1.457084
27.968101	577.129488	6.661030	-0.005928	1.459304
28.041678	579.138843	6.666035	-0.005942	1.461506
28.025867	581.148964	6.671040	-0.005940	1.463673
28.162158	583.165231	6.676045	-0.005965	1.465899
28.355135	585.121386	6.681050	-0.006001	1.468077
28.191053	587.231621	6.686054	-0.005972	1.470288
28.287135	589.212485	6.691059	-0.005991	1.472452
28.468839	591.203813	6.696064	-0.006024	1.474654
28.468034	593.261646	6.701069	-0.006025	1.476858
28.497105	595.288495	6.706074	-0.006031	1.479036
28.504607	597.331491	6.711078	-0.006034	1.481221
28.463572	599.356234	6.716083	-0.006027	1.483366
28.555393	601.384083	6.721088	-0.006045	1.485558
28.676856	603.348823	6.726093	-0.006067	1.487691
28.619420	605.434408	6.731098	-0.006058	1.489885
28.692884	607.424598	6.736102	-0.006072	1.492022
28.708463	609.471325	6.741107	-0.006076	1.494195
28.757016	611.495573	6.746112	-0.006086	1.496352
28.885581	613.482896	6.751117	-0.006110	1.498496
29.015139	615.494306	6.756122	-0.006134	1.500662
29.097181	617.467707	6.761126	-0.006150	1.502769
29.035475	619.537163	6.766131	-0.006139	1.504923
29.057942	621.558232	6.771136	-0.006144	1.507052
29.028682	623.612142	6.776141	-0.006140	1.509195
29.207080	625.589097	6.781146	-0.006173	1.511327
29.107890	627.652639	6.786150	-0.006156	1.513449
29.228848	629.658161	6.791155	-0.006179	1.515585
29.486070	631.594424	6.796160	-0.006226	1.517694
29.500081	633.658115	6.801165	-0.006230	1.519847
29.295488	635.743489	6.806170	-0.006194	1.521942
29.447856	637.726005	6.811174	-0.006222	1.524054
29.445163	639.766893	6.816179	-0.006223	1.526168
29.517517	641.762842	6.821184	-0.006237	1.528259
29.464372	643.837237	6.826189	-0.006228	1.530385
29.678068	645.775300	6.831194	-0.006267	1.532460
29.580208	647.866609	6.836198	-0.006251	1.534582
29.477030	649.917300	6.841203	-0.006233	1.536657
29.562164	651.917079	6.846208	-0.006249	1.538743
29.599548	653.944970	6.851213	-0.006257	1.540837
29.624887	655.928316	6.856218	-0.006262	1.542880
29.680451	657.954823	6.861222	-0.006273	1.544974
29.786186	659.929636	6.866227	-0.006293	1.547029
29.782184	661.983675	6.871232	-0.006293	1.549126
29.875825	663.972877	6.876237	-0.006311	1.551186
30.045768	665.949873	6.881242	-0.006343	1.553258
29.950537	668.047768	6.886246	-0.006327	1.555359
30.163910	669.982730	6.891251	-0.006366	1.557397
30.174090	672.043470	6.896256	-0.006369	1.559491
30.251137	674.034530	6.901261	-0.006384	1.561534
30.158851	676.082952	6.906266	-0.006368	1.563575
30.191988	678.129940	6.911270	-0.006375	1.565655
30.313779	680.098160	6.916275	-0.006398	1.567682
30.244232	682.182713	6.921280	-0.006386	1.569759
30.200845	684.200171	6.926285	-0.006379	1.571775
30.341595	686.175499	6.931290	-0.006405	1.573808
30.422032	688.204374	6.936294	-0.006421	1.575871
30.368581	690.240027	6.941299	-0.006412	1.577894
30.382818	692.283971	6.946304	-0.006416	1.579945
30.572575	694.214802	6.951309	-0.006451	1.581939
30.459172	696.295237	6.956314	-0.006431	1.583979
30.512551	698.305440	6.961318	-0.006442	1.586002
30.573600	700.305624	6.966323	-0.006454	1.588015
30.604878	702.344913	6.971328	-0.006460	1.590054
30.640587	704.334224	6.976333	-0.006468	1.592042
30.775347	706.332853	6.981338	-0.006493	1.594070
30.959980	708.310920	6.986342	-0.006527	1.596092
30.857863	710.385143	6.991347	-0.006510	1.598111
31.001460	712.391638	6.996352	-0.006536	1.600142
31.092160	714.366392	7.001357	-0.006554	1.602122
31.096710	716.431455	7.006362	-0.006555	1.604159
31.270395	718.398547	7.011366	-0.006588	1.606154
31.361560	720.417415	7.016371	-0.006605	1.608170
31.275284	722.486013	7.021376	-0.006590	1.610173
31.191211	724.533308	7.026381	-0.006576	1.612154
31.110173	726.599450	7.031386	-0.006562	1.614152
31.394587	728.529217	7.036390	-0.006615	1.616134
31.272428	730.605039	7.041395	-0.006594	1.618123
31.344520	732.626859	7.046400	-0.006607	1.620121
31.365819	734.621237	7.051405	-0.006612	1.622073
31.427451	736.646105	7.056410	-0.006624	1.624065
31.383263	738.672722	7.061414	-0.006617	1.626022
31.621294	740.608855	7.066419	-0.006661	1.627980
31.760799	742.620803	7.071424	-0.006687	1.629978
31.791142	744.610979	7.076429	-0.006694	1.631917
31.758598	746.686228	7.081434	-0.006689	1.633915
31.737994	748.717177	7.086438	-0.006686	1.635872
31.737581	750.745421	7.091443	-0.006687	1.637831
31.708148	752.794051	7.096448	-0.006682	1.639797
31.980593	754.704558	7.101453	-0.006732	1.641725
31.731290	756.825459	7.106458	-0.006688	1.643686
31.808737	758.825363	7.111462	-0.006703	1.645633
31.960600	760.790458	7.116467	-0.006731	1.647568
31.869376	762.877222	7.121472	-0.006716	1.649540
31.976503	764.832024	7.126477	-0.006736	1.651447
31.929812	766.886541	7.131482	-0.006729	1.653397
31.909990	768.918139	7.136486	-0.006726	1.655332
32.043733	770.899730	7.141491	-0.006751	1.657266
32.146742	772.915597	7.146496	-0.006770	1.659220
32.247285	774.865606	7.151501	-0.006790	1.661109
32.193865	776.908828	7.156506	-0.006781	1.663035
32.273160	778.940749	7.161510	-0.006796	1.664990
32.268246	780.940082	7.166515	-0.006796	1.666886
32.295302	782.988092	7.171520	-0.006802	1.668835
32.357861	784.978304	7.176525	-0.006814	1.670739
32.257480	787.035689	7.181530	-0.006797	1.672653
32.408949	789.035306	7.186534	-0.006825	1.674589
32.527582	791.004016	7.191539	-0.006847	1.676484
32.631818	793.022597	7.196544	-0.006867	1.678419
32.617938	795.059479	7.201549	-0.006866	1.680332
32.607742	797.070353	7.206554	-0.006865	1.682219
32.608496	799.112456	7.211558	-0.006866	1.684137
32.547609	801.148582	7.216563	-0.006856	1.686028
32.697866	803.127202	7.221568	-0.006884	1.687929
32.744189	805.146384	7.226573	-0.006893	1.689833
32.897845	807.101395	7.231578	-0.006922	1.691709
32.877041	809.166895	7.236582	-0.006919	1.693631
32.857362	811.208722	7.241587	-0.006916	1.695529
32.809040	813.245415	7.246592	-0.006908	1.697412
33.045853	815.215728	7.251597	-0.006952	1.699319
33.048722	817.198232	7.256602	-0.006953	1.701163
32.880455	819.295652	7.261606	-0.006924	1.703059
33.155669	821.229900	7.266611	-0.006975	1.704938
33.288895	823.191671	7.271616	-0.006999	1.706797
33.195090	825.286297	7.276621	-0.006983	1.708707
33.191652	827.302656	7.281626	-0.006984	1.710570
33.343608	829.271455	7.286630	-0.007012	1.712435
33.505708	831.277897	7.291635	-0.007042	1.714336
33.548910	833.276605	7.296640	-0.007051	1.716191
33.521951	835.342727	7.301645	-0.007047	1.718084
33.560766	837.356138	7.306650	-0.007055	1.719948
33.565794	839.351828	7.311654	-0.007057	1.721782
