Mon Jan 13 19:43:24 2020

Number of Points = 3027
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-5.750477	-3.045156	4.129958	-0.000125	0.543612
-5.789377	-3.035632	4.139955	-0.000121	0.543616
-5.530557	-3.041546	4.149952	-0.000170	0.543880
-5.622175	-3.002534	4.159949	-0.000157	0.543915
-5.456551	-3.066714	4.169946	-0.000189	0.543914
-5.593384	-3.002307	4.179942	-0.000168	0.543977
-5.130061	-3.082383	4.189939	-0.000254	0.544235
-5.165162	-3.076052	4.199936	-0.000251	0.544233
-5.173435	-3.079170	4.209933	-0.000252	0.544232
-5.188046	-3.079072	4.219930	-0.000252	0.544233
-5.128138	-3.063377	4.229926	-0.000266	0.544356
-4.999930	-3.049408	4.239923	-0.000292	0.544543
-4.889182	-3.094048	4.249920	-0.000315	0.544543
-4.924555	-3.084821	4.259917	-0.000311	0.544550
-4.844981	-3.117378	4.269914	-0.000328	0.544553
-4.700449	-3.075555	4.279910	-0.000357	0.544838
-4.582537	-3.109094	4.289907	-0.000381	0.544877
-4.647536	-3.090780	4.299904	-0.000372	0.544879
-4.650448	-3.098616	4.309901	-0.000375	0.544870
-4.569950	-3.085537	4.319898	-0.000392	0.545006
-4.330580	-3.111928	4.329894	-0.000438	0.545190
-4.450757	-3.077232	4.339891	-0.000419	0.545184
-4.254798	-3.150151	4.349888	-0.000458	0.545188
-4.387449	-3.112478	4.359885	-0.000436	0.545178
-4.206639	-3.071361	4.369882	-0.000472	0.545498
-4.183163	-3.084175	4.379878	-0.000479	0.545500
-4.162659	-3.099883	4.389875	-0.000486	0.545492
-4.146078	-3.063540	4.399872	-0.000491	0.545630
-3.812961	-3.124556	4.409869	-0.000554	0.545809
-3.869140	-3.111952	4.419866	-0.000547	0.545804
-3.860944	-3.119385	4.429862	-0.000551	0.545807
-4.026433	-3.040830	4.439859	-0.000524	0.545881
-3.625701	-3.100002	4.449856	-0.000600	0.546135
-3.555851	-3.130658	4.459853	-0.000615	0.546133
-3.785549	-3.054239	4.469850	-0.000576	0.546136
-3.638762	-3.065878	4.479846	-0.000606	0.546268
-3.467529	-3.075828	4.489843	-0.000640	0.546429
-3.581543	-3.040604	4.499840	-0.000622	0.546431
-3.485433	-3.051433	4.509837	-0.000642	0.546514
-3.251153	-3.058474	4.519834	-0.000687	0.546748
-3.214100	-3.077162	4.529830	-0.000697	0.546747
-3.174102	-3.094318	4.539827	-0.000707	0.546754
-3.189624	-3.070000	4.549824	-0.000707	0.546825
-2.818146	-3.121191	4.559821	-0.000777	0.547071
-2.944284	-3.083687	4.569818	-0.000757	0.547067
-3.123485	-3.026037	4.579814	-0.000727	0.547067
-2.941108	-3.055596	4.589811	-0.000763	0.547183
-2.818190	-3.030377	4.599808	-0.000788	0.547396
-2.776677	-3.049443	4.609805	-0.000798	0.547400
-2.733725	-3.068340	4.619802	-0.000809	0.547405
-2.530114	-3.106203	4.629798	-0.000849	0.547518
-2.565633	-3.059205	4.639795	-0.000845	0.547634
-2.524849	-3.080236	4.649792	-0.000855	0.547630
-2.540388	-3.078048	4.659789	-0.000855	0.547637
-2.502236	-2.991179	4.669786	-0.000865	0.547942
-2.486855	-3.004106	4.679782	-0.000871	0.547936
-2.418966	-3.003683	4.689779	-0.000886	0.548022
-2.296117	-2.974703	4.699776	-0.000911	0.548246
-2.273457	-2.991808	4.709773	-0.000918	0.548236
-2.267995	-2.946003	4.719770	-0.000922	0.548389
-2.061156	-2.965432	4.729766	-0.000962	0.548559
-2.072775	-2.965706	4.739763	-0.000962	0.548562
-1.926950	-2.984697	4.749760	-0.000992	0.548671
-1.928464	-2.920292	4.759757	-0.000994	0.548871
-1.963355	-2.915860	4.769754	-0.000991	0.548864
-1.893080	-2.888578	4.779750	-0.001006	0.549030
-1.770267	-2.883472	4.789747	-0.001031	0.549185
-1.677217	-2.921944	4.799744	-0.001051	0.549184
-1.683637	-2.842211	4.809741	-0.001053	0.549423
-1.655785	-2.835845	4.819738	-0.001060	0.549485
-1.721076	-2.772808	4.829734	-0.001052	0.549616
-1.521299	-2.776030	4.839731	-0.001090	0.549825
-1.571989	-2.753514	4.849728	-0.001084	0.549854
-1.437916	-2.713431	4.859725	-0.001111	0.550121
-1.503212	-2.696530	4.869722	-0.001102	0.550119
-1.531896	-2.586406	4.879718	-0.001100	0.550422
-1.414231	-2.612099	4.889715	-0.001124	0.550483
-1.329523	-2.557157	4.899712	-0.001142	0.550742
-1.307734	-2.547404	4.909709	-0.001149	0.550808
-1.238441	-2.486108	4.919706	-0.001164	0.551070
-1.209988	-2.465559	4.929702	-0.001172	0.551173
-1.250150	-2.388401	4.939699	-0.001168	0.551370
-1.115905	-2.367072	4.949696	-0.001195	0.551582
-1.117742	-2.333409	4.959693	-0.001197	0.551692
-1.054526	-2.255025	4.969690	-0.001212	0.551996
-1.066573	-2.206184	4.979686	-0.001212	0.552139
-1.016260	-2.160446	4.989683	-0.001224	0.552337
-1.041845	-2.074416	4.999680	-0.001222	0.552573
-0.864058	-2.083759	5.009677	-0.001257	0.552741
-0.767278	-2.066806	5.019674	-0.001278	0.552902
-0.833203	-1.949453	5.029670	-0.001269	0.553187
-0.682132	-1.945614	5.039667	-0.001299	0.553366
-0.720109	-1.874689	5.049664	-0.001295	0.553546
-0.656599	-1.802475	5.059661	-0.001309	0.553831
-0.671483	-1.726772	5.069658	-0.001309	0.554048
-0.723389	-1.633317	5.079654	-0.001303	0.554278
-0.644696	-1.576726	5.089651	-0.001320	0.554534
-0.640357	-1.486863	5.099648	-0.001323	0.554810
-0.602053	-1.408209	5.109645	-0.001333	0.555088
-0.437305	-1.365187	5.119642	-0.001366	0.555391
-0.525964	-1.252989	5.129638	-0.001353	0.555637
-0.485014	-1.167667	5.139635	-0.001363	0.555936
-0.343547	-1.130553	5.149632	-0.001391	0.556199
-0.307738	-1.048545	5.159629	-0.001401	0.556483
-0.259993	-0.972821	5.169626	-0.001412	0.556761
-0.225035	-0.889943	5.179622	-0.001421	0.557047
-0.212504	-0.792445	5.189619	-0.001426	0.557351
-0.023934	-0.786006	5.199616	-0.001463	0.557573
-0.153408	-0.637186	5.209613	-0.001443	0.557881
-0.061111	-0.572053	5.219610	-0.001462	0.558173
-0.178366	-0.413216	5.229606	-0.001444	0.558521
0.097844	-0.415332	5.239603	-0.001497	0.558806
0.021947	-0.272935	5.249600	-0.001486	0.559149
-0.000674	-0.153438	5.259597	-0.001484	0.559479
-0.076838	-0.001398	5.269594	-0.001474	0.559848
0.000000	0.039399	5.279590	-0.001490	0.560055

-0.054240	0.167504	5.284595	-0.001482	0.560370
0.197731	0.297218	5.289600	-0.001529	0.560993
0.292549	0.601221	5.294605	-0.001547	0.561950
0.268044	1.037666	5.299610	-0.001544	0.563159
0.447216	1.508420	5.304614	-0.001578	0.564662
0.586652	2.098521	5.309619	-0.001605	0.566455
0.581998	2.794222	5.314624	-0.001606	0.568395
0.718821	3.557147	5.319629	-0.001632	0.570652
0.696212	4.432451	5.324634	-0.001629	0.573056
1.048279	5.274690	5.329638	-0.001694	0.575720
0.962357	6.323697	5.334643	-0.001680	0.578516
1.367311	7.290975	5.339648	-0.001755	0.581546
1.578366	8.377409	5.344653	-0.001795	0.584697
1.876668	9.505545	5.349658	-0.001850	0.588026
2.006811	10.751943	5.354662	-0.001875	0.591495
2.207106	12.030290	5.359667	-0.001913	0.595093
2.603337	13.289954	5.364672	-0.001986	0.598802
2.873729	14.659612	5.369677	-0.002036	0.602661
3.015592	16.121644	5.374682	-0.002064	0.606617
3.324059	17.572743	5.379686	-0.002121	0.610672
3.674777	19.053385	5.384691	-0.002186	0.614813
4.018818	20.581826	5.389696	-0.002249	0.619043
4.215156	22.205936	5.394701	-0.002287	0.623355
4.365300	23.878942	5.399706	-0.002315	0.627719
4.644976	25.537297	5.404710	-0.002367	0.632131
5.270913	27.127795	5.409715	-0.002482	0.636645
5.331240	28.939110	5.414720	-0.002494	0.641182
5.637718	30.701228	5.419725	-0.002551	0.645778
5.760078	32.547852	5.424730	-0.002575	0.650390
6.119050	34.351203	5.429734	-0.002642	0.655065
6.051129	36.316743	5.434739	-0.002631	0.659736
6.260157	38.220083	5.439744	-0.002670	0.664458
6.499492	40.119003	5.444749	-0.002715	0.669161
6.669947	42.064835	5.449754	-0.002747	0.673885
6.769847	44.044556	5.454758	-0.002767	0.678597
7.069324	45.981863	5.459763	-0.002823	0.683340
7.245285	47.970537	5.464768	-0.002856	0.688069
7.379449	49.999725	5.469773	-0.002882	0.692825
7.433405	52.055483	5.474778	-0.002893	0.697544
7.789885	54.034054	5.479782	-0.002959	0.702297
7.809778	56.126770	5.484787	-0.002965	0.707009
7.943365	58.191300	5.489792	-0.002990	0.711716
8.041414	60.274186	5.494797	-0.003010	0.716405
8.048436	62.402013	5.499802	-0.003012	0.721092
8.177357	64.487587	5.504806	-0.003037	0.725749
8.344634	66.573148	5.509811	-0.003069	0.730406
8.476235	68.671879	5.514816	-0.003095	0.735035
8.653396	70.775180	5.519821	-0.003128	0.739679
8.611044	72.941071	5.524826	-0.003122	0.744263
8.723714	75.057585	5.529830	-0.003144	0.748830
8.723043	77.212178	5.534835	-0.003146	0.753365
9.054205	79.260234	5.539840	-0.003207	0.757894
8.899375	81.479193	5.544845	-0.003181	0.762397
9.176385	83.551220	5.549850	-0.003232	0.766882
9.357763	85.657697	5.554854	-0.003267	0.771343
9.379097	87.828375	5.559859	-0.003272	0.775796
9.350573	90.005218	5.564864	-0.003269	0.780200
9.596819	92.101657	5.569869	-0.003315	0.784611
9.555752	94.275543	5.574874	-0.003309	0.788951
9.749135	96.381892	5.579878	-0.003345	0.793296
9.861785	98.511410	5.584883	-0.003367	0.797607
9.968530	100.657114	5.589888	-0.003388	0.801923
10.064779	102.791995	5.594893	-0.003407	0.806188
10.056329	104.973024	5.599898	-0.003407	0.810449
10.247599	107.068111	5.604902	-0.003444	0.814656
10.309381	109.226418	5.609907	-0.003456	0.818876
10.413372	111.358486	5.614912	-0.003477	0.823052
10.472131	113.502198	5.619917	-0.003489	0.827199
10.404675	115.683251	5.624922	-0.003478	0.831313
10.606568	117.774171	5.629926	-0.003516	0.835414
10.664488	119.908881	5.634931	-0.003528	0.839483
10.701950	122.066057	5.639936	-0.003537	0.843561
10.752982	124.181987	5.644941	-0.003548	0.847551
10.749871	126.347099	5.649946	-0.003549	0.851579
10.950840	128.421732	5.654950	-0.003587	0.855552
11.165627	130.517962	5.659955	-0.003627	0.859555
11.078433	132.696514	5.664960	-0.003613	0.863497
11.229825	134.781987	5.669965	-0.003642	0.867404
11.198109	136.932066	5.674970	-0.003638	0.871295
11.367176	139.027446	5.679974	-0.003670	0.875195
11.437130	141.144475	5.684979	-0.003684	0.879056
11.582317	143.252630	5.689984	-0.003712	0.882930
11.680646	145.342761	5.694989	-0.003731	0.886726
11.733191	147.470611	5.699994	-0.003742	0.890545
11.948792	149.540914	5.704998	-0.003783	0.894346
11.895856	151.698291	5.710003	-0.003775	0.898120
12.164929	153.743855	5.715008	-0.003825	0.901878
12.108696	155.907717	5.720013	-0.003817	0.905629
12.126513	158.024100	5.725018	-0.003822	0.909328
12.269268	160.109360	5.730022	-0.003849	0.913032
12.336254	162.207993	5.735027	-0.003863	0.916700
12.343893	164.343627	5.740032	-0.003866	0.920381
12.392516	166.447047	5.745037	-0.003876	0.924016
12.493290	168.531988	5.750042	-0.003896	0.927637
12.424100	170.667973	5.755046	-0.003885	0.931229
12.621134	172.731648	5.760051	-0.003922	0.934843
12.603098	174.850472	5.765056	-0.003920	0.938409
12.720366	176.933102	5.770061	-0.003943	0.941980
12.723864	179.034907	5.775066	-0.003945	0.945503
12.851753	181.103358	5.780070	-0.003970	0.949030
12.992226	183.162897	5.785075	-0.003997	0.952536
13.135267	185.227831	5.790080	-0.004025	0.956040
12.943166	187.405986	5.795085	-0.003991	0.959525
13.201059	189.432218	5.800090	-0.004040	0.963006
13.160619	191.534987	5.805094	-0.004034	0.966429
13.378579	193.585212	5.810099	-0.004075	0.969901
13.184046	195.754226	5.815104	-0.004041	0.973320
13.350398	197.800949	5.820109	-0.004073	0.976733
13.422491	199.875090	5.825114	-0.004088	0.980125
13.660273	201.918613	5.830118	-0.004132	0.983549
13.544236	204.042899	5.835123	-0.004113	0.986894
13.586867	206.129729	5.840128	-0.004122	0.990255
13.834471	208.138173	5.845133	-0.004168	0.993593
13.876475	210.223981	5.850138	-0.004178	0.996930
13.900227	212.307156	5.855142	-0.004184	1.000241
14.133433	214.337694	5.860147	-0.004227	1.003573
13.920727	216.494156	5.865152	-0.004190	1.006849
13.967164	218.565612	5.870157	-0.004200	1.010122
14.068593	220.623193	5.875162	-0.004220	1.013392
14.242941	222.655554	5.880166	-0.004253	1.016652
14.090069	224.801848	5.885171	-0.004227	1.019903
14.179764	226.869210	5.890176	-0.004245	1.023151
14.183124	228.920663	5.895181	-0.004247	1.026318
14.365672	230.950755	5.900186	-0.004282	1.029538
14.415499	233.018233	5.905190	-0.004293	1.032734
14.642794	235.020650	5.910195	-0.004335	1.035915
14.548282	237.149183	5.915200	-0.004320	1.039109
14.695086	239.190483	5.920205	-0.004348	1.042288
14.825317	241.217010	5.925210	-0.004373	1.045425
15.067007	243.230962	5.930214	-0.004418	1.048593
14.856891	245.391247	5.935219	-0.004382	1.051736
15.077877	247.405703	5.940224	-0.004424	1.054874
15.266185	249.426690	5.945229	-0.004459	1.057996
15.302424	251.517322	5.950234	-0.004467	1.061135
15.326566	253.587709	5.955238	-0.004473	1.064227
15.418346	255.643198	5.960243	-0.004491	1.067324
15.548225	257.672126	5.965248	-0.004516	1.070391
15.751032	259.698958	5.970253	-0.004555	1.073484
15.558894	261.841919	5.975258	-0.004522	1.076538
15.792952	263.855179	5.980262	-0.004566	1.079609
15.819272	265.929354	5.985267	-0.004572	1.082656
15.868424	267.984619	5.990272	-0.004582	1.085678
15.832680	270.074351	5.995277	-0.004577	1.088699
16.036363	272.089707	6.000282	-0.004616	1.091723
16.102705	274.139744	6.005286	-0.004629	1.094721
16.018703	276.262636	6.010291	-0.004616	1.097741
16.118458	278.290970	6.015296	-0.004635	1.100708
16.201895	280.348962	6.020301	-0.004652	1.103701
16.317825	282.365867	6.025306	-0.004675	1.106644
16.383666	284.417673	6.030310	-0.004688	1.109604
16.431184	286.487847	6.035315	-0.004698	1.112573
16.490167	288.530318	6.040320	-0.004711	1.115500
16.300735	290.672419	6.045325	-0.004678	1.118440
16.670113	292.618892	6.050330	-0.004746	1.121368
16.707463	294.670925	6.055334	-0.004755	1.124275
16.756331	296.739333	6.060339	-0.004765	1.127204
16.855995	298.761537	6.065344	-0.004785	1.130084
17.120325	300.775658	6.070349	-0.004834	1.133026
16.996972	302.873521	6.075354	-0.004813	1.135890
17.227452	304.877055	6.080358	-0.004857	1.138786
17.145224	306.985641	6.085363	-0.004843	1.141670
17.114282	309.054100	6.090368	-0.004839	1.144516
17.116506	311.111159	6.095373	-0.004841	1.147355
17.202805	313.139539	6.100378	-0.004859	1.150187
17.487296	315.115484	6.105382	-0.004912	1.153035
17.477200	317.182239	6.110387	-0.004911	1.155860
17.422395	319.266347	6.115392	-0.004903	1.158682
17.494916	321.320282	6.120397	-0.004918	1.161515
17.611566	323.325907	6.125402	-0.004940	1.164296
17.850019	325.336247	6.130406	-0.004985	1.167133
17.653875	327.446221	6.135411	-0.004951	1.169897
17.860096	329.461104	6.140416	-0.004990	1.172712
17.886387	331.497062	6.145421	-0.004996	1.175466
18.068547	333.519698	6.150426	-0.005031	1.178267
18.010069	335.607874	6.155430	-0.005022	1.181039
18.021641	337.659975	6.160435	-0.005026	1.183788
18.300110	339.614568	6.165440	-0.005078	1.186523
18.226866	341.706030	6.170445	-0.005066	1.189273
18.140461	343.799727	6.175450	-0.005052	1.192013
18.266528	345.798951	6.180454	-0.005076	1.194719
18.333646	347.848233	6.185459	-0.005090	1.197458
18.460322	349.871436	6.190464	-0.005114	1.200184
18.505000	351.911937	6.195469	-0.005124	1.202889
18.556632	353.957252	6.200474	-0.005135	1.205597
18.697232	355.976554	6.205478	-0.005162	1.208305
18.916210	357.971217	6.210483	-0.005203	1.211010
18.751269	360.082569	6.215488	-0.005175	1.213690
18.938866	362.093945	6.220493	-0.005211	1.216390
18.960433	364.132037	6.225498	-0.005216	1.219046
18.909173	366.239143	6.230502	-0.005208	1.221753
19.170372	368.167376	6.235507	-0.005257	1.224361
19.148654	370.264977	6.240512	-0.005255	1.227057
19.332098	372.241927	6.245517	-0.005290	1.229682
19.365000	374.311860	6.250522	-0.005297	1.232355
19.402233	376.339840	6.255526	-0.005305	1.234970
19.414217	378.420152	6.260531	-0.005309	1.237635
19.519543	380.427908	6.265536	-0.005330	1.240243
19.668473	382.454041	6.270541	-0.005358	1.242888
19.597380	384.519124	6.275546	-0.005347	1.245481
19.579979	386.592031	6.280550	-0.005346	1.248102
19.564457	388.630928	6.285555	-0.005344	1.250675
19.772479	390.620132	6.290560	-0.005383	1.253277
19.990167	392.603382	6.295565	-0.005424	1.255870
20.052835	394.657864	6.300570	-0.005437	1.258480
20.122045	396.692235	6.305574	-0.005451	1.261063
19.967871	398.794119	6.310579	-0.005425	1.263629
20.111384	400.789641	6.315584	-0.005453	1.266184
20.384992	402.749376	6.320589	-0.005504	1.268745
20.301678	404.844335	6.325594	-0.005490	1.271317
20.285955	406.907256	6.330598	-0.005489	1.273873
20.330250	408.943942	6.335603	-0.005499	1.276417
20.468044	410.959394	6.340608	-0.005525	1.278969
20.318161	413.064684	6.345613	-0.005500	1.281505
20.523819	415.027974	6.350618	-0.005538	1.284011
20.561556	417.075309	6.355622	-0.005547	1.286545
20.749046	419.057623	6.360627	-0.005582	1.289057
20.711075	421.134861	6.365632	-0.005577	1.291586
20.897220	423.107898	6.370637	-0.005612	1.294077
20.791651	425.215443	6.375642	-0.005595	1.296605
20.856267	427.246347	6.380646	-0.005608	1.299105
20.959651	429.278081	6.385651	-0.005628	1.301618
20.982268	431.320132	6.390656	-0.005634	1.304105
20.975246	433.364920	6.395661	-0.005634	1.306578
21.017619	435.382611	6.400666	-0.005644	1.309035
21.103348	437.404566	6.405670	-0.005661	1.311510
21.213530	439.402576	6.410675	-0.005682	1.313961
21.340599	441.410551	6.415680	-0.005707	1.316426
21.414172	443.437187	6.420685	-0.005722	1.318888
21.226993	445.552512	6.425690	-0.005689	1.321344
21.298972	447.553920	6.430694	-0.005704	1.323766
21.408462	449.575368	6.435699	-0.005725	1.326222
21.323117	451.640093	6.440704	-0.005711	1.328646
21.544780	453.607211	6.445709	-0.005753	1.331075
21.562556	455.641792	6.450714	-0.005758	1.333496
21.629564	457.680612	6.455718	-0.005772	1.335938
21.625565	459.724787	6.460723	-0.005773	1.338353
21.604083	461.780073	6.465728	-0.005770	1.340769
21.708376	463.773492	6.470733	-0.005791	1.343159
21.779776	465.786670	6.475738	-0.005805	1.345555
21.687017	467.861806	6.480742	-0.005790	1.347954
21.970365	469.800737	6.485747	-0.005843	1.350339
21.996842	471.843878	6.490752	-0.005849	1.352739
22.122766	473.844218	6.495757	-0.005874	1.355124
22.217328	475.881268	6.500762	-0.005892	1.357536
22.194992	477.930336	6.505766	-0.005890	1.359911
22.370069	479.933436	6.510771	-0.005923	1.362307
22.292842	481.986372	6.515776	-0.005911	1.364656
22.324530	484.037641	6.520781	-0.005918	1.367043
22.521633	485.999421	6.525786	-0.005955	1.369387
22.473163	488.087564	6.530790	-0.005948	1.371776
22.515508	490.094628	6.535795	-0.005957	1.374103
22.719794	492.105730	6.540800	-0.005996	1.376495
22.681611	494.145375	6.545805	-0.005990	1.378820
22.855179	496.171499	6.550810	-0.006023	1.381209
22.805823	498.192476	6.555814	-0.006016	1.383500
22.960546	500.212651	6.560819	-0.006046	1.385867
22.931535	502.235950	6.565824	-0.006042	1.388161
23.001257	504.286924	6.570829	-0.006056	1.390522
22.836038	506.357475	6.575834	-0.006028	1.392810
23.002868	508.361038	6.580838	-0.006060	1.395146
23.081393	510.361998	6.585843	-0.006075	1.397441
23.133214	512.408590	6.590848	-0.006086	1.399774
23.134109	514.436828	6.595853	-0.006088	1.402063
23.313576	516.402910	6.600858	-0.006122	1.404347
23.306818	518.459162	6.605862	-0.006123	1.406657
23.433175	520.459273	6.610867	-0.006147	1.408950
23.400108	522.525055	6.615872	-0.006143	1.411254
23.378141	524.563593	6.620877	-0.006140	1.413527
23.497261	526.569446	6.625882	-0.006163	1.415813
23.485430	528.609434	6.630886	-0.006163	1.418084
23.661892	530.609203	6.635891	-0.006196	1.420378
23.608681	532.647570	6.640896	-0.006188	1.422625
23.709115	534.638453	6.645901	-0.006208	1.424873
23.745824	536.677433	6.650906	-0.006216	1.427147
23.868271	538.667738	6.655910	-0.006240	1.429396
23.904183	540.722151	6.660915	-0.006248	1.431679
23.763848	542.784995	6.665920	-0.006224	1.433902
24.137815	544.731551	6.670925	-0.006293	1.436186
24.166950	546.745758	6.675930	-0.006300	1.438412
24.195057	548.808759	6.680934	-0.006307	1.440688
24.364649	550.751513	6.685939	-0.006339	1.442880
24.342611	552.840805	6.690944	-0.006337	1.445159
24.288559	554.889405	6.695949	-0.006329	1.447378
24.550751	556.859454	6.700954	-0.006378	1.449625
24.441008	558.931317	6.705958	-0.006359	1.451842
24.427706	560.970632	6.710963	-0.006359	1.454055
24.520990	562.984480	6.715968	-0.006377	1.456277
24.505682	565.039351	6.720973	-0.006376	1.458500
24.505339	567.087090	6.725978	-0.006377	1.460717
24.590350	569.058595	6.730982	-0.006394	1.462880
24.532742	571.120845	6.735987	-0.006385	1.465086
24.693390	573.098166	6.740992	-0.006416	1.467276
24.608355	575.149239	6.745997	-0.006402	1.469453
24.807456	577.123719	6.751002	-0.006440	1.471648
24.823317	579.138562	6.756006	-0.006444	1.473816
25.071911	581.123289	6.761011	-0.006491	1.476033
25.126344	583.127486	6.766016	-0.006502	1.478197
25.234824	585.170566	6.771021	-0.006523	1.480419
25.133706	587.213535	6.776026	-0.006507	1.482563
25.296579	589.223409	6.781030	-0.006538	1.484762
25.252753	591.264982	6.786035	-0.006531	1.486918
25.444291	593.251246	6.791040	-0.006568	1.489097
25.375740	595.320657	6.796045	-0.006557	1.491267
25.334275	597.364263	6.801050	-0.006551	1.493417
25.370791	599.398383	6.806054	-0.006559	1.495581
25.559845	601.369050	6.811059	-0.006595	1.497730
25.469523	603.443284	6.816064	-0.006580	1.499885
25.503955	605.444954	6.821069	-0.006588	1.502005
25.621060	607.430370	6.826074	-0.006611	1.504135
25.706565	609.454649	6.831078	-0.006628	1.506291
25.654488	611.491870	6.836083	-0.006620	1.508408
25.760298	613.518439	6.841088	-0.006641	1.510568
25.813808	615.488114	6.846093	-0.006652	1.512646
25.986697	617.509579	6.851098	-0.006685	1.514818
25.850264	619.585170	6.856102	-0.006662	1.516934
25.976824	621.595414	6.861107	-0.006686	1.519071
26.036858	623.599986	6.866112	-0.006699	1.521177
26.203027	625.575241	6.871117	-0.006730	1.523286
26.158081	627.644790	6.876122	-0.006724	1.525416
26.254694	629.639485	6.881126	-0.006743	1.527515
26.173248	631.709179	6.886131	-0.006730	1.529627
26.299569	633.712967	6.891136	-0.006754	1.531740
26.387244	635.701661	6.896141	-0.006772	1.533821
26.361093	637.769383	6.901146	-0.006768	1.535941
26.561906	639.717956	6.906150	-0.006806	1.538014
26.632971	641.769123	6.911155	-0.006821	1.540145
26.563553	643.788985	6.916160	-0.006810	1.542193
26.740309	645.781545	6.921165	-0.006843	1.544294
26.585095	647.857049	6.926170	-0.006817	1.546364
26.714784	649.858909	6.931174	-0.006842	1.548453
26.816345	651.866258	6.936179	-0.006862	1.550535
26.870763	653.871328	6.941184	-0.006873	1.552597
26.893209	655.904907	6.946189	-0.006879	1.554673
26.856955	657.945089	6.951194	-0.006874	1.556733
26.937267	659.963439	6.956198	-0.006890	1.558809
27.017890	661.981335	6.961203	-0.006906	1.560881
26.901419	664.010042	6.966208	-0.006887	1.562894
27.109928	666.010171	6.971213	-0.006926	1.564986
27.151884	667.983785	6.976218	-0.006935	1.566992
27.235706	670.027672	6.981222	-0.006952	1.569081
27.184974	672.075992	6.986227	-0.006944	1.571126
27.332759	674.055662	6.991232	-0.006973	1.573166
27.234578	676.137350	6.996237	-0.006956	1.575223
27.234050	678.149480	7.001242	-0.006958	1.577240
27.416081	680.144957	7.006246	-0.006992	1.579299
27.451739	682.137503	7.011251	-0.007000	1.581304
27.487471	684.143692	7.016256	-0.007009	1.583320
27.597876	686.170378	7.021261	-0.007030	1.585379
27.647423	688.159412	7.026266	-0.007041	1.587377
27.660000	690.212102	7.031270	-0.007044	1.589424
27.742145	692.206514	7.036275	-0.007061	1.591433
27.798951	694.243660	7.041280	-0.007073	1.593474
27.725457	696.293662	7.046285	-0.007061	1.595481
28.092936	698.215211	7.051290	-0.007129	1.597505
27.980417	700.307309	7.056294	-0.007110	1.599537
27.818386	702.358567	7.061299	-0.007083	1.601509
27.904136	704.364655	7.066304	-0.007100	1.603515
28.271107	706.290093	7.071309	-0.007168	1.605533
28.351408	708.290118	7.076314	-0.007184	1.607527
28.429813	710.328961	7.081318	-0.007200	1.609556
28.508060	712.334295	7.086323	-0.007215	1.611550
28.570243	714.371627	7.091328	-0.007228	1.613567
28.701418	716.372482	7.096333	-0.007253	1.615568
28.752837	718.399051	7.101338	-0.007264	1.617566
28.766148	720.454197	7.106342	-0.007268	1.619577
28.936430	722.436796	7.111347	-0.007301	1.621566
28.920616	724.464883	7.116352	-0.007299	1.623537
29.078809	726.482904	7.121357	-0.007330	1.625551
28.895992	728.537519	7.126362	-0.007298	1.627488
29.168537	730.517703	7.131366	-0.007349	1.629498
29.072001	732.561060	7.136371	-0.007333	1.631448
29.135215	734.588489	7.141376	-0.007346	1.633431
29.117966	736.612306	7.146381	-0.007345	1.635382
29.301578	738.588759	7.151386	-0.007379	1.637351
29.235271	740.652137	7.156390	-0.007369	1.639320
29.242224	742.653892	7.161395	-0.007372	1.641251
29.277205	744.665716	7.166400	-0.007380	1.643198
29.431019	746.680459	7.171405	-0.007409	1.645184
29.532240	748.635290	7.176410	-0.007429	1.647093
29.544597	750.712617	7.181414	-0.007433	1.649089
29.563121	752.719870	7.186419	-0.007438	1.651017
29.583912	754.754229	7.191424	-0.007443	1.652970
29.543846	756.809510	7.196429	-0.007437	1.654921
29.709327	758.755537	7.201434	-0.007469	1.656831
29.697581	760.814352	7.206438	-0.007468	1.658790
29.846226	762.787783	7.211443	-0.007497	1.660717
29.998987	764.734253	7.216448	-0.007526	1.662616
29.786001	766.868012	7.221453	-0.007489	1.664576
29.723660	768.877987	7.226458	-0.007479	1.666463
29.753344	770.931815	7.231462	-0.007486	1.668419
29.991876	772.860655	7.236467	-0.007531	1.670321
29.969538	774.897913	7.241472	-0.007529	1.672240
29.922873	776.951073	7.246477	-0.007522	1.674165
30.160845	778.894359	7.251482	-0.007566	1.676073
30.137248	780.940865	7.256486	-0.007564	1.677994
30.326247	782.942840	7.261491	-0.007600	1.679938
30.153475	784.975527	7.266496	-0.007570	1.681795
30.363560	786.980678	7.271501	-0.007609	1.683743
30.149903	789.064781	7.276506	-0.007572	1.685632
30.447835	790.989545	7.281510	-0.007628	1.687528
30.368109	793.058658	7.286515	-0.007615	1.689440
30.488164	795.027313	7.291520	-0.007638	1.691318
30.497787	797.064256	7.296525	-0.007642	1.693223
30.615194	799.082070	7.301530	-0.007664	1.695142
30.424327	801.148185	7.306534	-0.007632	1.697008
30.583676	803.146917	7.311539	-0.007662	1.698917
30.482122	805.170458	7.316544	-0.007645	1.700767
30.672937	807.142586	7.321549	-0.007681	1.702658
30.696127	809.171362	7.326554	-0.007687	1.704547
30.848892	811.122043	7.331558	-0.007716	1.706401
30.910600	813.154172	7.336563	-0.007729	1.708301
