Energy[keV],Count,
17.970,477,
17.980,516,
17.990,474,
18.000,481,
18.010,443,
18.020,419,
18.030,418,
18.040,454,
18.050,462,
18.060,466,
18.070,455,
18.080,475,
18.090,438,
18.100,439,
18.110,428,
18.120,465,
18.130,402,
18.140,444,
18.150,424,
18.160,458,
18.170,391,
18.180,446,
18.190,441,
18.200,467,
18.210,449,
18.220,463,
18.230,435,
18.240,406,
18.250,454,
18.260,410,
18.270,433,
18.280,434,
18.290,434,
18.300,464,
18.310,439,
18.320,432,
18.330,410,
18.340,426,
18.350,434,
18.360,425,
18.370,394,
18.380,421,
18.390,427,
18.400,377,
18.410,417,
18.420,424,
18.430,411,
18.440,451,
18.450,390,
18.460,405,
18.470,409,
18.480,389,
18.490,434,
18.500,422,
18.510,397,
18.520,401,
18.530,420,
18.540,434,
18.550,402,
18.560,427,
18.570,428,
18.580,396,
18.590,426,
18.600,390,
18.610,407,
18.620,397,
18.630,458,
18.640,419,
18.650,416,
18.660,455,
18.670,434,
18.680,361,
18.690,387,
18.700,418,
18.710,434,
18.720,409,
18.730,393,
18.740,381,
18.750,382,
18.760,380,
18.770,396,
18.780,358,
18.790,390,
18.800,438,
18.810,393,
18.820,383,
18.830,410,
18.840,388,
18.850,369,
18.860,387,
18.870,413,
18.880,377,
18.890,383,
18.900,403,
18.910,390,
18.920,406,
18.930,412,
18.940,396,
18.950,377,
18.960,387,
18.970,400,
18.980,368,
18.990,373,
19.000,391,
19.010,380,
19.020,412,
19.030,404,
19.040,369,
19.050,397,
19.060,386,
19.070,405,
19.080,404,
19.090,431,
19.100,365,
19.110,384,
19.120,370,
19.130,378,
19.140,400,
19.150,404,
19.160,404,
19.170,380,
19.180,385,
19.190,390,
19.200,371,
19.210,374,
19.220,394,
19.230,407,
19.240,372,
19.250,389,
19.260,401,
19.270,368,
19.280,401,
19.290,402,
19.300,416,
19.310,426,
19.320,462,
19.330,464,
19.340,481,
19.350,487,
19.360,517,
19.370,608,
19.380,615,
19.390,663,
19.400,736,
19.410,769,
19.420,926,
19.430,1075,
19.440,1186,
19.450,1319,
19.460,1476,
19.470,1754,
19.480,1945,
19.490,2110,
19.500,2364,
19.510,2485,
19.520,2867,
19.530,3099,
19.540,3212,
19.550,3377,
19.560,3690,
19.570,3896,
19.580,3931,
19.590,4021,
19.600,3977,
19.610,4177,
19.620,4073,
19.630,4030,
19.640,3957,
19.650,3792,
19.660,3667,
19.670,3476,
19.680,3245,
19.690,3021,
19.700,2816,
19.710,2567,
19.720,2372,
19.730,2147,
19.740,1921,
19.750,1815,
19.760,1620,
19.770,1458,
19.780,1387,
19.790,1171,
19.800,1108,
19.810,1041,
19.820,1035,
19.830,957,
19.840,903,
19.850,905,
19.860,905,
19.870,896,
19.880,909,
19.890,890,
19.900,940,
19.910,854,
19.920,951,
19.930,966,
19.940,977,
19.950,920,
19.960,965,
19.970,945,
19.980,909,
19.990,934,
20.000,870,
20.010,850,
20.020,865,
20.030,729,
20.040,817,
20.050,693,
20.060,696,
20.070,640,
20.080,638,
20.090,606,
20.100,493,
20.110,516,
20.120,461,
20.130,471,
20.140,403,
20.150,401,
20.160,348,
20.170,366,
20.180,335,
20.190,368,
20.200,315,
20.210,326,
20.220,288,
20.230,301,
20.240,320,
20.250,315,
20.260,312,
20.270,283,
20.280,243,
20.290,285,
20.300,281,
20.310,293,
20.320,255,
20.330,268,
20.340,266,
20.350,274,
20.360,286,
20.370,271,
20.380,266,
20.390,300,
20.400,238,
20.410,268,
20.420,275,
20.430,273,
20.440,252,
20.450,281,
20.460,248,
20.470,256,
20.480,240,
20.490,286,
20.500,264,
20.510,274,
20.520,258,
20.530,257,
20.540,300,
20.550,282,
20.560,273,
20.570,249,
20.580,266,
20.590,263,
20.600,257,
20.610,276,
20.620,234,
20.630,249,
20.640,272,
20.650,242,
20.660,270,
20.670,250,
20.680,249,
20.690,287,
20.700,257,
20.710,278,
20.720,287,
20.730,221,
20.740,279,
20.750,242,
20.760,288,
20.770,236,
20.780,238,
20.790,269,
20.800,267,
20.810,260,
20.820,227,
20.830,243,
20.840,239,
20.850,260,
20.860,219,
20.870,250,
20.880,253,
20.890,232,
20.900,241,
20.910,267,
20.920,261,
20.930,246,
20.940,273,
20.950,223,
20.960,246,
20.970,249,
20.980,238,
20.990,231,
21.000,241,
21.010,224,
21.020,263,
21.030,229,
21.040,213,
21.050,257,
21.060,232,
21.070,241,
21.080,240,
21.090,265,
21.100,280,
21.110,240,
21.120,202,
21.130,286,
21.140,258,
21.150,224,
21.160,228,
21.170,221,
21.180,220,
21.190,262,
21.200,216,
21.210,235,
21.220,218,
21.230,239,
21.240,225,
21.250,235,
21.260,226,
21.270,220,
21.280,204,
21.290,233,
21.300,230,
21.310,233,
21.320,244,
21.330,257,
21.340,244,
21.350,227,
21.360,243,
21.370,225,
21.380,230,
21.390,226,
21.400,263,
21.410,209,
21.420,196,
21.430,219,
21.440,222,
21.450,233,
21.460,223,
21.470,238,
21.480,236,
21.490,229,
21.500,221,
21.510,208,
21.520,247,
21.530,220,
21.540,228,
21.550,216,
21.560,209,
21.570,234,
21.580,263,
21.590,236,
21.600,224,
21.610,235,
21.620,248,
21.630,251,
21.640,243,
21.650,212,
21.660,201,
21.670,245,
21.680,204,
21.690,240,
21.700,233,
21.710,225,
21.720,216,
21.730,229,
21.740,212,
21.750,241,
21.760,238,
21.770,217,
21.780,218,
21.790,218,
21.800,242,
21.810,239,
21.820,201,
21.830,215,
21.840,222,
21.850,251,
21.860,222,
21.870,233,
21.880,238,
21.890,261,
21.900,245,
21.910,241,
21.920,226,
21.930,244,
21.940,247,
21.950,225,
21.960,244,
21.970,233,
21.980,241,
21.990,232,
22.000,199,
22.010,229,
22.020,222,
22.030,219,
22.040,217,
22.050,205,
22.060,208,
22.070,206,
22.080,231,
22.090,225,
22.100,209,
22.110,237,
22.120,204,
22.130,223,
22.140,212,
22.150,225,
22.160,220,
22.170,215,
22.180,195,
22.190,223,
22.200,205,
22.210,182,
22.220,210,
22.230,227,
22.240,186,
22.250,211,
22.260,242,
22.270,222,
22.280,186,
22.290,200,
22.300,217,
22.310,197,
22.320,206,
22.330,202,
22.340,195,
22.350,189,
22.360,222,
22.370,188,
22.380,184,
22.390,179,
22.400,210,
22.410,217,
22.420,198,
22.430,212,
22.440,197,
22.450,197,
22.460,179,
22.470,174,
22.480,205,
22.490,162,
22.500,155,
22.510,216,
22.520,168,
22.530,197,
22.540,176,
22.550,190,
22.560,196,
22.570,164,
22.580,162,
22.590,191,
22.600,195,
22.610,217,
22.620,187,
22.630,176,
22.640,182,
22.650,184,
22.660,194,
22.670,163,
22.680,181,
22.690,195,
22.700,165,
22.710,188,
22.720,180,
22.730,182,
22.740,164,
22.750,170,
22.760,173,
22.770,196,
22.780,162,
22.790,169,
22.800,191,
22.810,169,
22.820,183,
22.830,183,
22.840,168,
22.850,172,
22.860,207,
22.870,169,
22.880,182,
22.890,165,
22.900,197,
22.910,174,
22.920,179,
22.930,179,
22.940,214,
22.950,185,
22.960,181,
22.970,168,
22.980,186,
22.990,188,
23.000,170,
23.010,188,
23.020,166,
23.030,167,
23.040,172,
23.050,169,
23.060,170,
23.070,179,
23.080,185,
23.090,182,
23.100,160,
23.110,198,
23.120,163,
23.130,182,
23.140,152,
23.150,189,
23.160,134,
23.170,162,
23.180,164,
23.190,188,
23.200,179,
23.210,196,
23.220,173,
23.230,174,
23.240,167,
23.250,157,
23.260,183,
23.270,168,
23.280,181,
23.290,182,
23.300,165,
23.310,171,
23.320,176,
23.330,179,
23.340,148,
23.350,158,
23.360,180,
23.370,186,
23.380,151,
23.390,160,
23.400,171,
23.410,167,
23.420,176,
23.430,163,
23.440,153,
23.450,161,
23.460,157,
23.470,164,
23.480,140,
23.490,157,
23.500,134,
23.510,167,
23.520,150,
23.530,169,
23.540,166,
23.550,158,
23.560,175,
23.570,164,
23.580,174,
23.590,177,
23.600,149,
23.610,150,
23.620,168,
23.630,146,
23.640,151,
23.650,162,
23.660,154,
23.670,161,
23.680,138,
23.690,142,
23.700,159,
23.710,154,
23.720,133,
23.730,163,
23.740,166,
23.750,151,
23.760,146,
23.770,148,
23.780,161,
23.790,152,
23.800,147,
23.810,164,
23.820,158,
23.830,149,
23.840,177,
23.850,187,
23.860,136,
23.870,145,
23.880,145,
23.890,164,
23.900,156,
23.910,149,
23.920,131,
23.930,159,
23.940,176,
23.950,184,
23.960,164,
23.970,175,
23.980,161,
23.990,151,
24.000,138,
24.010,163,
24.020,147,
24.030,150,
24.040,147,
24.050,164,
24.060,150,
24.070,136,
24.080,149,
24.090,152,
24.100,154,
24.110,152,
24.120,127,
24.130,169,
24.140,147,
24.150,162,
24.160,138,
24.170,143,
24.180,151,
24.190,162,
24.200,158,
24.210,158,
24.220,142,
24.230,159,
24.240,161,
24.250,150,
24.260,137,
24.270,158,
24.280,152,
24.290,137,
24.300,145,
24.310,125,
24.320,132,
24.330,142,
24.340,138,
24.350,141,
24.360,157,
24.370,148,
24.380,153,
24.390,147,
24.400,136,
24.410,136,
24.420,163,
24.430,141,
24.440,142,
24.450,139,
24.460,129,
24.470,125,
24.480,138,
24.490,138,
24.500,135,
24.510,135,
24.520,148,
24.530,147,
24.540,132,
24.550,148,
24.560,144,
24.570,138,
24.580,130,
24.590,140,
24.600,152,
24.610,115,
24.620,150,
24.630,137,
24.640,132,
24.650,134,
24.660,141,
24.670,143,
24.680,145,
24.690,116,
24.700,135,
24.710,129,
24.720,137,
24.730,119,
24.740,142,
24.750,133,
24.760,137,
24.770,133,
24.780,142,
24.790,138,
24.800,139,
24.810,124,
24.820,119,
24.830,154,
24.840,116,
24.850,136,
24.860,129,
24.870,122,
24.880,140,
24.890,114,
24.900,148,
24.910,131,
24.920,133,
24.930,126,
24.940,131,
24.950,139,
24.960,141,
24.970,126,
24.980,130,
24.990,135,
25.000,147,
25.010,136,
25.020,142,
25.030,142,
25.040,127,
25.050,154,
25.060,133,
25.070,168,
25.080,164,
25.090,161,
25.100,151,
25.110,142,
25.120,131,
25.130,147,
25.140,173,
25.150,142,
25.160,161,
25.170,156,
25.180,148,
25.190,146,
25.200,147,
25.210,156,
25.220,151,
25.230,157,
25.240,151,
25.250,178,
25.260,139,
25.270,153,
25.280,167,
25.290,152,
25.300,171,
25.310,166,
25.320,159,
25.330,157,
25.340,171,
25.350,172,
25.360,156,
25.370,172,
25.380,147,
25.390,152,
25.400,159,
25.410,148,
25.420,154,
25.430,141,
25.440,140,
25.450,130,
25.460,140,
25.470,158,
25.480,132,
25.490,169,
25.500,162,
25.510,145,
25.520,143,
25.530,119,
25.540,141,
25.550,140,
25.560,152,
25.570,132,
25.580,161,
25.590,135,
25.600,129,
25.610,115,
25.620,118,
25.630,142,
25.640,130,
25.650,129,
25.660,116,
25.670,125,
25.680,110,
25.690,137,
25.700,115,
25.710,145,
25.720,117,
25.730,118,
25.740,119,
25.750,115,
25.760,120,
25.770,122,
25.780,126,
25.790,111,
25.800,110,
25.810,112,
25.820,114,
25.830,91,
25.840,137,
25.850,117,
25.860,103,
25.870,108,
25.880,114,
25.890,122,
25.900,124,
25.910,112,
25.920,108,
25.930,111,
25.940,116,
25.950,124,
25.960,97,
25.970,133,
25.980,116,
25.990,112,
26.000,98,
26.010,105,
26.020,110,
26.030,130,
26.040,134,
26.050,115,
26.060,114,
26.070,108,
26.080,116,
26.090,116,
26.100,102,
26.110,97,
26.120,94,
26.130,121,
26.140,133,
26.150,100,
26.160,104,
26.170,115,
26.180,112,
26.190,94,
26.200,103,
26.210,123,
26.220,104,
26.230,134,
26.240,125,
26.250,110,
26.260,108,
26.270,99,
26.280,114,
26.290,109,
26.300,123,
26.310,98,
26.320,97,
26.330,111,
26.340,75,
26.350,107,
26.360,110,
26.370,106,
26.380,117,
26.390,97,
26.400,109,
26.410,118,
26.420,94,
26.430,121,
26.440,110,
26.450,100,
26.460,105,
26.470,101,
26.480,107,
26.490,94,
26.500,114,
26.510,100,
26.520,92,
26.530,100,
26.540,115,
26.550,108,
26.560,107,
26.570,95,
26.580,106,
26.590,112,
26.600,105,
26.610,109,
26.620,100,
26.630,123,
26.640,106,
26.650,111,
26.660,101,
26.670,104,
26.680,121,
26.690,107,
26.700,93,
26.710,108,
26.720,112,
26.730,123,
26.740,89,
26.750,105,
26.760,131,
26.770,100,
26.780,105,
26.790,104,
26.800,106,
26.810,112,
26.820,109,
26.830,95,
26.840,104,
26.850,94,
26.860,109,
26.870,99,
26.880,104,
26.890,105,
26.900,88,
26.910,104,
26.920,126,
26.930,101,
26.940,115,
26.950,115,
26.960,105,
26.970,94,
26.980,91,
26.990,110,
27.000,108,
27.010,93,
27.020,99,
27.030,94,
27.040,93,
27.050,80,
27.060,113,
27.070,95,
27.080,84,
27.090,97,
27.100,92,
27.110,101,
27.120,112,
27.130,74,
27.140,114,
27.150,88,
27.160,100,
27.170,96,
27.180,95,
27.190,80,
27.200,92,
27.210,96,
27.220,94,
27.230,98,
27.240,89,
27.250,102,
27.260,103,
27.270,95,
27.280,111,
27.290,90,
27.300,77,
27.310,87,
27.320,94,
27.330,67,
27.340,80,
27.350,99,
27.360,83,
27.370,80,
27.380,93,
27.390,94,
27.400,86,
27.410,76,
27.420,65,
27.430,73,
27.440,84,
27.450,67,
27.460,104,
27.470,101,
27.480,98,
27.490,86,
27.500,83,
27.510,92,
27.520,91,
27.530,92,
27.540,87,
27.550,97,
27.560,94,
27.570,81,
27.580,96,
27.590,94,
27.600,92,
27.610,94,
27.620,98,
27.630,88,
27.640,87,
27.650,103,
27.660,95,
27.670,83,
27.680,82,
27.690,97,
27.700,109,
27.710,116,
27.720,88,
27.730,94,
27.740,81,
27.750,80,
27.760,94,
27.770,76,
27.780,81,
27.790,101,
27.800,106,
27.810,100,
27.820,87,
27.830,86,
27.840,94,
27.850,91,
27.860,69,
27.870,94,
27.880,79,
27.890,89,
27.900,90,
27.910,86,
27.920,93,
27.930,90,
27.940,80,
27.950,84,
27.960,83,
27.970,87,
27.980,79,
27.990,99,
28.000,83,
28.010,91,
28.020,68,
28.030,83,
28.040,89,
28.050,73,
28.060,81,
28.070,89,
28.080,79,
28.090,76,
28.100,82,
28.110,71,
28.120,82,
28.130,81,
28.140,63,
28.150,90,
28.160,98,
28.170,76,
28.180,86,
28.190,69,
28.200,79,
28.210,63,
28.220,78,
28.230,74,
28.240,84,
28.250,88,
28.260,79,
28.270,99,
28.280,85,
28.290,81,
28.300,98,
28.310,67,
28.320,73,
28.330,86,
28.340,85,
28.350,86,
28.360,85,
28.370,76,
28.380,81,
28.390,97,
28.400,81,
28.410,78,
28.420,83,
28.430,88,
28.440,97,
28.450,93,
28.460,87,
28.470,84,
28.480,87,
28.490,79,
28.500,84,
28.510,79,
28.520,102,
28.530,96,
28.540,90,
28.550,89,
28.560,86,
28.570,91,
28.580,89,
28.590,80,
28.600,93,
28.610,102,
28.620,77,
28.630,83,
28.640,88,
28.650,83,
28.660,74,
28.670,72,
28.680,75,
28.690,81,
28.700,66,
28.710,80,
28.720,77,
28.730,78,
28.740,71,
28.750,75,
28.760,81,
28.770,70,
28.780,77,
28.790,61,
28.800,67,
28.810,81,
28.820,89,
28.830,66,
28.840,68,
28.850,70,
28.860,58,
28.870,92,
28.880,90,
28.890,75,
28.900,88,
28.910,76,
28.920,77,
28.930,72,
28.940,63,
28.950,63,
28.960,84,
28.970,65,
28.980,70,
28.990,70,
29.000,71,
29.010,71,
29.020,69,
29.030,81,
29.040,72,
29.050,85,
29.060,72,
29.070,67,
29.080,79,
29.090,55,
29.100,86,
29.110,62,
29.120,80,
29.130,63,
29.140,77,
29.150,70,
29.160,65,
29.170,84,
29.180,81,
29.190,73,
29.200,72,
29.210,73,
29.220,65,
29.230,76,
29.240,75,
29.250,71,
29.260,70,
29.270,73,
29.280,72,
29.290,85,
29.300,73,
29.310,60,
29.320,66,
29.330,57,
29.340,70,
29.350,69,
29.360,71,
29.370,72,
29.380,68,
29.390,50,
29.400,62,
29.410,59,
29.420,71,
29.430,83,
29.440,74,
29.450,69,
29.460,78,
29.470,77,
29.480,64,
29.490,75,
29.500,78,
29.510,75,
29.520,63,
29.530,97,
29.540,72,
29.550,73,
29.560,68,
29.570,62,
29.580,73,
29.590,53,
29.600,62,
29.610,64,
29.620,85,
29.630,77,
29.640,63,
29.650,74,
29.660,61,
29.670,69,
29.680,72,
29.690,62,
29.700,70,
29.710,62,
29.720,51,
29.730,65,
29.740,68,
29.750,67,
29.760,74,
29.770,56,
29.780,72,
29.790,70,
29.800,64,
29.810,61,
29.820,60,
29.830,63,
29.840,68,
29.850,73,
29.860,48,
29.870,69,
29.880,56,
29.890,57,
29.900,72,
29.910,67,
29.920,60,
29.930,59,
29.940,64,
29.950,68,
29.960,62,
29.970,61,
29.980,51,
29.990,60,
30.000,63,
30.010,56,
30.020,75,
30.030,71,
30.040,47,
30.050,72,
30.060,64,
30.070,71,
30.080,67,
30.090,60,
30.100,57,
30.110,56,
30.120,58,
30.130,48,
30.140,51,
30.150,72,
30.160,62,
30.170,74,
30.180,51,
30.190,60,
30.200,59,
30.210,60,
30.220,64,
30.230,57,
30.240,52,
30.250,48,
30.260,70,
30.270,68,
30.280,65,
30.290,65,
30.300,47,
30.310,70,
30.320,59,
30.330,47,
30.340,61,
30.350,67,
30.360,65,
30.370,64,
30.380,64,
30.390,66,
30.400,65,
30.410,74,
30.420,55,
30.430,67,
30.440,68,
30.450,70,
30.460,64,
30.470,60,
30.480,63,
30.490,55,
30.500,62,
30.510,62,
30.520,56,
30.530,62,
30.540,48,
30.550,53,
30.560,55,
30.570,76,
30.580,61,
30.590,61,
30.600,40,
30.610,55,
30.620,61,
30.630,58,
30.640,64,
30.650,62,
30.660,53,
30.670,45,
30.680,59,
30.690,53,
30.700,56,
30.710,55,
30.720,54,
30.730,63,
30.740,56,
30.750,53,
30.760,58,
30.770,64,
30.780,62,
30.790,49,
30.800,53,
30.810,61,
30.820,66,
30.830,61,
30.840,63,
30.850,54,
30.860,48,
30.870,58,
30.880,54,
30.890,45,
30.900,56,
30.910,52,
30.920,62,
30.930,69,
30.940,61,
30.950,59,
30.960,60,
30.970,45,
30.980,63,
30.990,47,
31.000,46,
31.010,72,
31.020,63,
31.030,51,
31.040,50,
31.050,41,
31.060,43,
31.070,64,
31.080,56,
31.090,58,
31.100,54,
31.110,47,
31.120,64,
31.130,52,
31.140,77,
31.150,66,
31.160,55,
31.170,59,
31.180,57,
31.190,41,
31.200,42,
31.210,45,
31.220,63,
31.230,46,
31.240,57,
31.250,69,
31.260,49,
31.270,41,
31.280,54,
31.290,57,
31.300,38,
31.310,43,
31.320,50,
31.330,57,
31.340,61,
31.350,53,
31.360,40,
31.370,40,
31.380,57,
31.390,47,
31.400,54,
31.410,58,
31.420,41,
31.430,52,
31.440,58,
31.450,50,
31.460,57,
31.470,45,
31.480,51,
31.490,54,
31.500,50,
31.510,63,
31.520,54,
31.530,48,
31.540,48,
31.550,54,
31.560,60,
31.570,35,
31.580,52,
31.590,45,
31.600,58,
31.610,53,
31.620,56,
31.630,44,
31.640,64,
31.650,40,
31.660,55,
31.670,36,
31.680,64,
31.690,48,
31.700,47,
31.710,49,
31.720,59,
31.730,54,
31.740,52,
31.750,52,
31.760,51,
31.770,55,
31.780,50,
31.790,54,
31.800,54,
31.810,55,
31.820,48,
31.830,45,
31.840,59,
31.850,52,
31.860,67,
31.870,50,
31.880,50,
31.890,52,
31.900,55,
31.910,50,
31.920,42,
31.930,47,
31.940,46,
31.950,37,
31.960,42,
31.970,45,
31.980,59,
31.990,46,
32.000,54,
32.010,48,
32.020,48,
32.030,58,
32.040,35,
32.050,40,
32.060,41,
32.070,52,
32.080,47,
32.090,49,
32.100,48,
32.110,51,
32.120,45,
32.130,41,
32.140,54,
32.150,30,
32.160,46,
32.170,50,
32.180,43,
32.190,50,
32.200,48,
32.210,43,
32.220,46,
32.230,56,
32.240,53,
32.250,58,
32.260,60,
32.270,56,
32.280,52,
32.290,58,
32.300,42,
32.310,43,
32.320,38,
32.330,51,
32.340,51,
32.350,54,
32.360,53,
32.370,48,
32.380,46,
32.390,39,
32.400,50,
32.410,46,
32.420,34,
32.430,32,
32.440,42,
32.450,41,
32.460,41,
32.470,59,
32.480,35,
32.490,35,
32.500,38,
32.510,38,
32.520,48,
32.530,44,
32.540,59,
32.550,48,
32.560,41,
32.570,60,
32.580,48,
32.590,51,
32.600,46,
32.610,46,
32.620,54,
32.630,44,
32.640,40,
32.650,67,
32.660,33,
32.670,40,
32.680,44,
32.690,35,
32.700,58,
32.710,40,
32.720,46,
32.730,51,
32.740,59,
32.750,39,
32.760,46,
32.770,44,
32.780,49,
32.790,55,
32.800,41,
32.810,41,
32.820,44,
32.830,42,
32.840,39,
32.850,40,
32.860,55,
32.870,47,
32.880,50,
32.890,39,
32.900,50,
32.910,48,
32.920,40,
32.930,39,
32.940,35,
32.950,46,
32.960,44,
32.970,44,
32.980,37,
32.990,43,
33.000,47,
33.010,42,
33.020,42,
33.030,41,
33.040,41,
33.050,64,
33.060,44,
33.070,56,
33.080,50,
33.090,39,
33.100,52,
33.110,41,
33.120,35,
33.130,27,
33.140,43,
33.150,47,
33.160,43,
33.170,47,
33.180,41,
33.190,50,
33.200,39,
33.210,34,
33.220,38,
33.230,45,
33.240,39,
33.250,37,
33.260,34,
33.270,43,
33.280,46,
33.290,36,
33.300,33,
33.310,52,
33.320,35,
33.330,44,
33.340,35,
33.350,40,
33.360,50,
33.370,43,
33.380,44,
33.390,43,
33.400,40,
33.410,39,
33.420,46,
33.430,47,
33.440,32,
33.450,38,
33.460,38,
33.470,43,
33.480,39,
33.490,38,
33.500,44,
33.510,43,
33.520,30,
33.530,43,
33.540,43,
33.550,50,
33.560,42,
33.570,39,
33.580,45,
33.590,47,
33.600,47,
33.610,40,
33.620,37,
33.630,49,
33.640,42,
33.650,41,
33.660,33,
33.670,35,
33.680,36,
33.690,43,
33.700,34,
33.710,49,
33.720,34,
33.730,44,
33.740,63,
33.750,32,
33.760,40,
33.770,36,
33.780,40,
33.790,40,
33.800,38,
33.810,31,
33.820,40,
33.830,41,
33.840,41,
33.850,37,
33.860,50,
33.870,42,
33.880,50,
33.890,36,
33.900,45,
33.910,34,
33.920,24,
33.930,44,
33.940,38,
33.950,37,
33.960,42,
33.970,32,
33.980,46,
33.990,41,
34.000,43,
34.010,36,
34.020,41,
34.030,38,
34.040,38,
34.050,42,
34.060,47,
34.070,47,
34.080,37,
34.090,35,
34.100,34,
34.110,50,
34.120,35,
34.130,32,
34.140,46,
34.150,37,
34.160,40,
34.170,28,
34.180,39,
34.190,37,
34.200,42,
34.210,36,
34.220,39,
34.230,45,
34.240,39,
34.250,43,
34.260,38,
34.270,33,
34.280,30,
34.290,45,
34.300,32,
34.310,28,
34.320,49,
34.330,35,
34.340,29,
34.350,38,
34.360,30,
34.370,40,
34.380,36,
34.390,37,
34.400,47,
34.410,33,
34.420,32,
34.430,43,
34.440,40,
34.450,39,
34.460,45,
34.470,33,
34.480,27,
34.490,42,
34.500,35,
34.510,57,
34.520,37,
34.530,48,
34.540,39,
34.550,24,
34.560,34,
34.570,35,
34.580,33,
34.590,26,
34.600,28,
34.610,33,
34.620,27,
34.630,32,
34.640,38,
34.650,36,
34.660,39,
34.670,41,
34.680,50,
34.690,26,
34.700,34,
34.710,21,
34.720,34,
34.730,37,
34.740,37,
34.750,34,
34.760,48,
34.770,37,
34.780,41,
34.790,35,
34.800,42,
34.810,49,
34.820,37,
34.830,51,
34.840,41,
34.850,45,
34.860,52,
34.870,45,
34.880,40,
34.890,41,
34.900,43,
34.910,35,
34.920,54,
34.930,50,
34.940,39,
34.950,46,
34.960,32,
34.970,40,
34.980,47,
34.990,41,
35.000,55,
35.010,52,
35.020,33,
35.030,42,
35.040,46,
35.050,33,
35.060,35,
35.070,53,
35.080,37,
35.090,46,
35.100,38,
35.110,28,
35.120,34,
35.130,34,
35.140,37,
35.150,36,
35.160,28,
35.170,33,
35.180,33,
35.190,39,
35.200,27,
35.210,23,
35.220,29,
35.230,32,
35.240,38,
35.250,21,
35.260,31,
35.270,35,
35.280,36,
35.290,28,
35.300,39,
35.310,33,
35.320,32,
35.330,23,
35.340,32,
35.350,36,
35.360,31,
35.370,31,
35.380,36,
35.390,37,
35.400,23,
35.410,38,
35.420,34,
35.430,28,
35.440,32,
35.450,29,
35.460,38,
35.470,30,
35.480,38,
35.490,37,
35.500,26,
35.510,27,
35.520,32,
35.530,25,
35.540,38,
35.550,27,
35.560,30,
35.570,27,
35.580,29,
35.590,32,
35.600,35,
35.610,31,
35.620,37,
35.630,35,
35.640,35,
35.650,37,
35.660,30,
35.670,34,
35.680,44,
35.690,23,
35.700,20,
35.710,19,
35.720,30,
35.730,25,
35.740,35,
35.750,24,
35.760,26,
35.770,28,
35.780,26,
35.790,34,
35.800,34,
35.810,32,
35.820,33,
35.830,30,
35.840,30,
35.850,31,
35.860,39,
35.870,36,
35.880,31,
35.890,32,
35.900,26,
35.910,27,
35.920,28,
35.930,30,
35.940,25,
35.950,27,
35.960,31,
35.970,42,
35.980,32,
35.990,24,
36.000,24,
36.010,25,
36.020,30,
36.030,25,
36.040,30,
36.050,27,
36.060,31,
36.070,34,
36.080,28,
36.090,29,
36.100,25,
36.110,32,
36.120,29,
36.130,21,
36.140,25,
36.150,29,
36.160,27,
36.170,28,
36.180,31,
36.190,27,
36.200,27,
36.210,35,
36.220,25,
36.230,30,
36.240,30,
36.250,41,
36.260,27,
36.270,22,
36.280,29,
36.290,23,
36.300,25,
36.310,27,
36.320,34,
36.330,40,
36.340,21,
36.350,18,
36.360,20,
36.370,32,
36.380,32,
36.390,26,
36.400,25,
36.410,33,
36.420,37,
36.430,21,
36.440,31,
36.450,26,
36.460,19,
36.470,29,
36.480,25,
36.490,31,
36.500,28,
36.510,30,
36.520,34,
36.530,34,
36.540,21,
36.550,34,
36.560,26,
36.570,31,
36.580,42,
36.590,20,
36.600,35,
36.610,28,
36.620,40,
36.630,27,
36.640,22,
36.650,31,
36.660,18,
36.670,28,
36.680,33,
36.690,36,
36.700,30,
36.710,29,
36.720,23,
36.730,21,
36.740,27,
36.750,26,
36.760,37,
36.770,28,
36.780,33,
36.790,23,
36.800,33,
36.810,27,
36.820,34,
36.830,31,
36.840,40,
36.850,24,
36.860,27,
36.870,32,
36.880,34,
36.890,33,
36.900,43,
36.910,22,
36.920,26,
36.930,34,
36.940,21,
36.950,28,
36.960,33,
36.970,26,
36.980,24,
36.990,28,
37.000,25,
37.010,31,
37.020,29,
37.030,24,
37.040,26,
37.050,22,
37.060,24,
37.070,35,
37.080,27,
37.090,31,
37.100,28,
37.110,25,
37.120,29,
37.130,29,
37.140,31,
37.150,27,
37.160,20,
37.170,27,
37.180,22,
37.190,37,
37.200,30,
37.210,25,
37.220,29,
37.230,17,
37.240,24,
37.250,23,
37.260,27,
37.270,23,
37.280,27,
37.290,26,
37.300,27,
37.310,21,
37.320,28,
37.330,24,
37.340,23,
37.350,28,
37.360,21,
37.370,19,
37.380,27,
37.390,25,
37.400,18,
37.410,21,
37.420,29,
37.430,28,
37.440,24,
37.450,31,
37.460,23,
37.470,25,
37.480,20,
37.490,29,
37.500,26,
37.510,21,
37.520,14,
37.530,30,
37.540,26,
37.550,18,
37.560,25,
37.570,29,
37.580,21,
37.590,25,
37.600,25,
37.610,27,
37.620,19,
37.630,25,
37.640,20,
37.650,36,
37.660,17,
37.670,33,
37.680,30,
37.690,21,
37.700,29,
37.710,19,
37.720,26,
37.730,29,
37.740,26,
37.750,29,
37.760,33,
37.770,35,
37.780,19,
37.790,26,
37.800,23,
37.810,21,
37.820,29,
37.830,21,
37.840,27,
37.850,28,
37.860,22,
37.870,26,
37.880,31,
